UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO, POPULAÇÃO ESTIMADA , CODIGO RAIS 
MA,21,05963,Lagoa Grande do Maranhão,"11,534",2105963
MA,21,05989,Lajeado Novo,"7,653",2105989
MA,21,06003,Lima Campos,"11,943",2106003
MA,21,06102,Loreto,"12,271",2106102
MA,21,06201,Luís Domingues,"7,016",2106201
MA,21,06300,Magalhães de Almeida,"20,228",2106300
MA,21,06326,Maracaçumé,"21,773",2106326
MA,21,06359,Marajá do Sena,"7,757",2106359
MA,21,06375,Maranhãozinho,"16,754",2106375
MA,21,06409,Mata Roma,"17,122",2106409
MA,21,06508,Matinha,"23,591",2106508
MA,21,06607,Matões,"34,099",2106607
MA,21,06631,Matões do Norte,"17,316",2106631
MA,21,06672,Milagres do Maranhão,"8,502",2106672
MA,21,06706,Mirador,"21,045",2106706
MA,21,06755,Miranda do Norte,"29,121",2106755
MA,21,06805,Mirinzal,"15,059",2106805
MA,21,06904,Monção,"33,888",2106904
MA,21,07001,Montes Altos,"9,064",2107001
MA,21,07100,Morros,"19,708",2107100
MA,21,07209,Nina Rodrigues,"14,826",2107209
MA,21,07258,Nova Colinas,"5,469",2107258
MA,21,07308,Nova Iorque,"4,682",2107308
MA,21,07357,Nova Olinda do Maranhão,"21,228",2107357
MA,21,07407,Olho d'Água das Cunhãs,"19,616",2107407
MA,21,07456,Olinda Nova do Maranhão,"14,968",2107456
MA,21,07506,Paço do Lumiar,125.265(12),2107506
MA,21,07605,Palmeirândia,"19,840",2107605
MA,21,07704,Paraibano,"21,571",2107704
MA,21,07803,Parnarama,"35,108",2107803
MA,21,07902,Passagem Franca,"19,253",2107902
MA,21,08009,Pastos Bons,"19,693",2108009
MA,21,08058,Paulino Neves,"16,295",2108058
MA,21,08108,Paulo Ramos,"21,092",2108108
MA,21,08207,Pedreiras,"39,153",2108207
MA,21,08256,Pedro do Rosário,"25,560",2108256
MA,21,08306,Penalva,"38,987",2108306
MA,21,08405,Peri Mirim,"14,371",2108405
MA,21,08454,Peritoró,"23,530",2108454
MA,21,08504,Pindaré-Mirim,"33,186",2108504
MA,21,08603,Pinheiro,"84,160",2108603
MA,21,08702,Pio XII,"21,274",2108702
MA,21,08801,Pirapemas,"18,814",2108801
MA,21,08900,Poção de Pedras,"17,321",2108900
MA,21,09007,Porto Franco,"24,294",2109007
MA,21,09056,Porto Rico do Maranhão,"5,936",2109056
MA,21,09106,Presidente Dutra,"48,264",2109106
MA,21,09205,Presidente Juscelino,"12,939",2109205
MA,21,09239,Presidente Médici,"7,124",2109239
MA,21,09270,Presidente Sarney,"19,217",2109270
MA,21,09304,Presidente Vargas,"11,328",2109304
MA,21,09403,Primeira Cruz,"15,545",2109403
MA,21,09452,Raposa,"31,586",2109452
MA,21,09502,Riachão,"20,288",2109502
MA,21,09551,Ribamar Fiquene,"7,859",2109551
MA,21,09601,Rosário,"43,243",2109601
MA,21,09700,Sambaíba,"5,686",2109700
MA,21,09759,Santa Filomena do Maranhão,"7,878",2109759
MA,21,09809,Santa Helena,"42,829",2109809
MA,21,09908,Santa Inês,"89,927",2109908
MA,21,10005,Santa Luzia,"73,105",2110005
MA,21,10039,Santa Luzia do Paruá,"25,487",2110039
MA,21,10104,Santa Quitéria do Maranhão,"25,884",2110104
MA,21,10203,Santa Rita,"38,732",2110203
MA,21,10237,Santana do Maranhão,"13,704",2110237
MA,21,10278,Santo Amaro do Maranhão,"16,219",2110278
MA,21,10302,Santo Antônio dos Lopes,"14,516",2110302
MA,21,10401,São Benedito do Rio Preto,"18,769",2110401
MA,21,10500,São Bento,"45,989",2110500
MA,21,10609,São Bernardo,"28,825",2110609
MA,21,10658,São Domingos do Azeitão,"7,448",2110658
MA,21,10708,São Domingos do Maranhão,"34,391",2110708
MA,21,10807,São Félix de Balsas,"4,540",2110807
MA,21,10856,São Francisco do Brejão,"12,082",2110856
MA,21,10906,São Francisco do Maranhão,"12,226",2110906
MA,21,11003,São João Batista,"20,736",2111003
MA,21,11029,São João do Carú,"15,768",2111029
MA,21,11052,São João do Paraíso,"11,207",2111052
MA,21,11078,São João do Soter,"18,746",2111078
MA,21,11102,São João dos Patos,"26,063",2111102
MA,21,11201,São José de Ribamar,"180,345",2111201
MA,21,11250,São José dos Basílios,"7,639",2111250
MA,21,11300,São Luís,"1,115,932",2111300
MA,21,11409,São Luís Gonzaga do Maranhão,"18,600",2111409
MA,21,11508,São Mateus do Maranhão,"41,750",2111508
MA,21,11532,São Pedro da Água Branca,"12,779",2111532
MA,21,11573,São Pedro dos Crentes,"4,700",2111573
MA,21,11607,São Raimundo das Mangabeiras,"19,090",2111607
MA,21,11631,São Raimundo do Doca Bezerra,"5,028",2111631
MA,21,11672,São Roberto,"6,856",2111672
MA,21,11706,São Vicente Ferrer,"22,452",2111706
MA,21,11722,Satubinha,"14,274",2111722
MA,21,11748,Senador Alexandre Costa,"11,285",2111748
MA,21,11763,Senador La Rocque,"13,981",2111763
MA,21,11789,Serrano do Maranhão,"10,343",2111789
MA,21,11805,Sítio Novo,"18,237",2111805
MA,21,11904,Sucupira do Norte,"10,631",2111904
MA,21,11953,Sucupira do Riachão,"5,692",2111953
MA,21,12001,Tasso Fragoso,"8,642",2112001
MA,21,12100,Timbiras,"29,241",2112100
MA,21,12209,Timon,"171,317",2112209
MA,21,12233,Trizidela do Vale,"22,223",2112233
MA,21,12274,Tufilândia,"5,868",2112274
MA,21,12308,Tuntum,"42,242",2112308
MA,21,12407,Turiaçu,"35,811",2112407
MA,21,12456,Turilândia,"26,112",2112456
MA,21,12506,Tutóia,"59,927",2112506
MA,21,12605,Urbano Santos,"33,791",2112605
MA,21,12704,Vargem Grande,"57,813",2112704
MA,21,12803,Viana,"52,852",2112803
MA,21,12852,Vila Nova dos Martírios,"13,800",2112852
MA,21,12902,Vitória do Mearim,"32,956",2112902
MA,21,13009,Vitorino Freire,"31,520",2113009
MA,21,14007,Zé Doca,"52,190",2114007
PI,22,00053,Acauã,"7,119",2200053
PI,22,00103,Agricolândia,"5,123",2200103
PI,22,00202,Água Branca,"17,525",2200202
PI,22,00251,Alagoinha do Piauí,"7,678",2200251
PI,22,00277,Alegrete do Piauí,"4,921",2200277
PI,22,00301,Alto Longá,"14,371",2200301
PI,22,00400,Altos,"40,681",2200400
PI,22,00459,Alvorada do Gurguéia,"5,469",2200459
PI,22,00509,Amarante,"17,609",2200509
PI,22,00608,Angical do Piauí,"6,779",2200608
PI,22,00707,Anísio de Abreu,"9,994",2200707
PI,22,00806,Antônio Almeida,"3,175",2200806
PI,22,00905,Aroazes,"5,819",2200905
PI,22,00954,Aroeiras do Itaim,"2,551",2200954
PI,22,01002,Arraial,"4,713",2201002
PI,22,01051,Assunção do Piauí,"7,879",2201051
PI,22,01101,Avelino Lopes,"11,361",2201101
PI,22,01150,Baixa Grande do Ribeiro,"11,751",2201150
PI,22,01176,Barra D'Alcântara,"3,953",2201176
PI,22,01200,Barras,"47,298",2201200
PI,22,01309,Barreiras do Piauí,"3,356",2201309
PI,22,01408,Barro Duro,"7,022",2201408
PI,22,01507,Batalha,"26,951",2201507
PI,22,01556,Bela Vista do Piauí,"4,044",2201556
PI,22,01572,Belém do Piauí,"3,607",2201572
PI,22,01606,Beneditinos,"10,479",2201606
PI,22,01705,Bertolínia,"5,512",2201705
PI,22,01739,Betânia do Piauí,"6,214",2201739
PI,22,01770,Boa Hora,"6,848",2201770
PI,22,01804,Bocaina,"4,509",2201804
PI,22,01903,Bom Jesus,"25,584",2201903
PI,22,01919,Bom Princípio do Piauí,"5,670",2201919
PI,22,01929,Bonfim do Piauí,"5,700",2201929
PI,22,01945,Boqueirão do Piauí,"6,443",2201945
PI,22,01960,Brasileira,"8,364",2201960
PI,22,01988,Brejo do Piauí,"3,824",2201988
PI,22,02000,Buriti dos Lopes,"19,832",2202000
PI,22,02026,Buriti dos Montes,"8,282",2202026
PI,22,02059,Cabeceiras do Piauí,"10,671",2202059
PI,22,02075,Cajazeiras do Piauí,"3,586",2202075
PI,22,02083,Cajueiro da Praia,"7,704",2202083
PI,22,02091,Caldeirão Grande do Piauí,"5,786",2202091
PI,22,02109,Campinas do Piauí,"5,628",2202109
PI,22,02117,Campo Alegre do Fidalgo,"5,093",2202117
PI,22,02133,Campo Grande do Piauí,"5,987",2202133
PI,22,02174,Campo Largo do Piauí,"7,342",2202174
PI,22,02208,Campo Maior,"46,950",2202208
PI,22,02251,Canavieira,"3,938",2202251
PI,22,02307,Canto do Buriti,"21,326",2202307
PI,22,02406,Capitão de Campos,"11,471",2202406
PI,22,02455,Capitão Gervásio Oliveira,"4,127",2202455
PI,22,02505,Caracol,"11,009",2202505
PI,22,02539,Caraúbas do Piauí,"5,910",2202539
PI,22,02554,Caridade do Piauí,"5,102",2202554
PI,22,02604,Castelo do Piauí,"19,716",2202604
PI,22,02653,Caxingó,"5,477",2202653
PI,22,02703,Cocal,"27,901",2202703
PI,22,02711,Cocal de Telha,"4,908",2202711
PI,22,02729,Cocal dos Alves,"6,180",2202729
PI,22,02737,Coivaras,"4,044",2202737
PI,22,02752,Colônia do Gurguéia,"6,545",2202752
PI,22,02778,Colônia do Piauí,"7,665",2202778
PI,22,02802,Conceição do Canindé,"4,811",2202802
PI,22,02851,Coronel José Dias,"4,688",2202851
PI,22,02901,Corrente,"26,771",2202901
PI,22,03008,Cristalândia do Piauí,"8,350",2203008
PI,22,03107,Cristino Castro,"10,464",2203107
PI,22,03206,Curimatá,"11,461",2203206
PI,22,03230,Currais,"4,982",2203230
PI,22,03255,Curralinhos,"4,475",2203255
PI,22,03271,Curral Novo do Piauí,"5,390",2203271
PI,22,03305,Demerval Lobão,"13,862",2203305
PI,22,03354,Dirceu Arcoverde,"7,046",2203354
PI,22,03404,Dom Expedito Lopes,"6,940",2203404
PI,22,03420,Domingos Mourão,"4,352",2203420
PI,22,03453,Dom Inocêncio,"9,574",2203453
PI,22,03503,Elesbão Veloso,"14,550",2203503
PI,22,03602,Eliseu Martins,"4,943",2203602
PI,22,03701,Esperantina,"39,953",2203701
PI,22,03750,Fartura do Piauí,"5,330",2203750
PI,22,03800,Flores do Piauí,"4,461",2203800
PI,22,03859,Floresta do Piauí,"2,561",2203859
PI,22,03909,Floriano,"60,111",2203909
PI,22,04006,Francinópolis,"5,345",2204006
PI,22,04105,Francisco Ayres,"4,300",2204105
PI,22,04154,Francisco Macedo,"3,216",2204154
PI,22,04204,Francisco Santos,"9,423",2204204
PI,22,04303,Fronteiras,"11,690",2204303
PI,22,04352,Geminiano,"5,477",2204352
PI,22,04402,Gilbués,"10,698",2204402
PI,22,04501,Guadalupe,"10,496",2204501
PI,22,04550,Guaribas,"4,573",2204550
PI,22,04600,Hugo Napoleão,"3,880",2204600
PI,22,04659,Ilha Grande,"9,487",2204659
PI,22,04709,Inhuma,"15,330",2204709
PI,22,04808,Ipiranga do Piauí,"9,863",2204808
PI,22,04907,Isaías Coelho,"8,582",2204907
PI,22,05003,Itainópolis,"11,571",2205003
PI,22,05102,Itaueira,"11,037",2205102
PI,22,05151,Jacobina do Piauí,"5,718",2205151
PI,22,05201,Jaicós,"19,233",2205201
PI,22,05250,Jardim do Mulato,"4,522",2205250
PI,22,05276,Jatobá do Piauí,"4,885",2205276
PI,22,05300,Jerumenha,"4,443",2205300
PI,22,05359,João Costa,"3,003",2205359
PI,22,05409,Joaquim Pires,"14,396",2205409
PI,22,05458,Joca Marques,"5,488",2205458
PI,22,05508,José de Freitas,"39,457",2205508
PI,22,05516,Juazeiro do Piauí,"5,491",2205516
PI,22,05524,Júlio Borges,"5,653",2205524
PI,22,05532,Jurema,"4,790",2205532
PI,22,05540,Lagoinha do Piauí,"2,870",2205540
PI,22,05557,Lagoa Alegre,"8,610",2205557
PI,22,05565,Lagoa do Barro do Piauí,"4,658",2205565
PI,22,05573,Lagoa de São Francisco,"6,795",2205573
PI,22,05581,Lagoa do Piauí,"4,086",2205581
PI,22,05599,Lagoa do Sítio,"5,219",2205599
PI,22,05607,Landri Sales,"5,272",2205607
PI,22,05706,Luís Correia,"30,558",2205706
PI,22,05805,Luzilândia,"25,521",2205805
PI,22,05854,Madeiro,"8,372",2205854
PI,22,05904,Manoel Emídio,"5,352",2205904
PI,22,05953,Marcolândia,"8,590",2205953
PI,22,06001,Marcos Parente,"4,546",2206001
PI,22,06050,Massapê do Piauí,"6,456",2206050
PI,22,06100,Matias Olímpio,"10,979",2206100
PI,22,06209,Miguel Alves,"33,901",2206209
PI,22,06308,Miguel Leão,"1,239",2206308
PI,22,06357,Milton Brandão,"6,603",2206357
PI,22,06407,Monsenhor Gil,"10,563",2206407
PI,22,06506,Monsenhor Hipólito,"7,785",2206506
PI,22,06605,Monte Alegre do Piauí,"10,618",2206605
PI,22,06654,Morro Cabeça no Tempo,"4,527",2206654
PI,22,06670,Morro do Chapéu do Piauí,"6,825",2206670
PI,22,06696,Murici dos Portelas,"9,258",2206696
PI,22,06704,Nazaré do Piauí,"7,307",2206704
PI,22,06720,Nazária,"8,632",2206720
PI,22,06753,Nossa Senhora de Nazaré,"4,911",2206753
PI,22,06803,Nossa Senhora dos Remédios,"8,751",2206803
PI,22,06902,Novo Oriente do Piauí,"6,548",2206902
PI,22,06951,Novo Santo Antônio,"3,014",2206951
PI,22,07009,Oeiras,"37,138",2207009
PI,22,07108,Olho D'Água do Piauí,"2,477",2207108
PI,22,07207,Padre Marcos,"6,879",2207207
PI,22,07306,Paes Landim,"4,124",2207306
PI,22,07355,Pajeú do Piauí,"3,416",2207355
PI,22,07405,Palmeira do Piauí,"5,029",2207405
PI,22,07504,Palmeirais,"14,633",2207504
PI,22,07553,Paquetá,"3,931",2207553
PI,22,07603,Parnaguá,"10,846",2207603
PI,22,07702,Parnaíba,"153,863",2207702
PI,22,07751,Passagem Franca do Piauí,"4,331",2207751
PI,22,07777,Patos do Piauí,"6,420",2207777
PI,22,07793,Pau D'Arco do Piauí,"4,084",2207793
PI,22,07801,Paulistana,"20,583",2207801
PI,22,07850,Pavussu,"3,662",2207850
PI,22,07900,Pedro II,"38,812",2207900
PI,22,07934,Pedro Laurentino,"2,551",2207934
PI,22,07959,Nova Santa Rita,"4,392",2207959
PI,22,08007,Picos,"78,627",2208007
PI,22,08106,Pimenteiras,"12,150",2208106
PI,22,08205,Pio IX,"18,492",2208205
PI,22,08304,Piracuruca,"28,952",2208304
PI,22,08403,Piripiri,"63,829",2208403
PI,22,08502,Porto,"12,646",2208502
PI,22,08551,Porto Alegre do Piauí,"2,728",2208551
PI,22,08601,Prata do Piauí,"3,149",2208601
PI,22,08650,Queimada Nova,"9,041",2208650
PI,22,08700,Redenção do Gurguéia,"8,814",2208700
PI,22,08809,Regeneração,"17,979",2208809
PI,22,08858,Riacho Frio,"4,306",2208858
PI,22,08874,Ribeira do Piauí,"4,499",2208874
PI,22,08908,Ribeiro Gonçalves,"7,408",2208908
PI,22,09005,Rio Grande do Piauí,"6,434",2209005
PI,22,09104,Santa Cruz do Piauí,"6,254",2209104
PI,22,09153,Santa Cruz dos Milagres,"4,046",2209153
PI,22,09203,Santa Filomena,"6,256",2209203
PI,22,09302,Santa Luz,"5,903",2209302
PI,22,09351,Santana do Piauí,"4,650",2209351
PI,22,09377,Santa Rosa do Piauí,"5,254",2209377
PI,22,09401,Santo Antônio de Lisboa,"6,466",2209401
PI,22,09450,Santo Antônio dos Milagres,"2,172",2209450
PI,22,09500,Santo Inácio do Piauí,"3,809",2209500
PI,22,09559,São Braz do Piauí,"4,454",2209559
PI,22,09609,São Félix do Piauí,"2,923",2209609
PI,22,09658,São Francisco de Assis do Piauí,"5,801",2209658
PI,22,09708,São Francisco do Piauí,"6,417",2209708
PI,22,09757,São Gonçalo do Gurguéia,"3,071",2209757
PI,22,09807,São Gonçalo do Piauí,"5,044",2209807
PI,22,09856,São João da Canabrava,"4,619",2209856
PI,22,09872,São João da Fronteira,"6,084",2209872
PI,22,09906,São João da Serra,"6,106",2209906
PI,22,09955,São João da Varjota,"4,856",2209955
PI,22,09971,São João do Arraial,"8,085",2209971
PI,22,10003,São João do Piauí,"20,720",2210003
PI,22,10052,São José do Divino,"5,361",2210052
PI,22,10102,São José do Peixe,"3,737",2210102
PI,22,10201,São José do Piauí,"6,696",2210201
PI,22,10300,São Julião,"6,379",2210300
PI,22,10359,São Lourenço do Piauí,"4,581",2210359
PI,22,10375,São Luis do Piauí,"2,648",2210375
PI,22,10383,São Miguel da Baixa Grande,"2,456",2210383
PI,22,10391,São Miguel do Fidalgo,"3,037",2210391
PI,22,10409,São Miguel do Tapuio,"17,617",2210409
PI,22,10508,São Pedro do Piauí,"14,356",2210508
PI,22,10607,São Raimundo Nonato,"35,035",2210607
PI,22,10623,Sebastião Barros,"3,434",2210623
PI,22,10631,Sebastião Leal,"4,311",2210631
PI,22,10656,Sigefredo Pacheco,"10,074",2210656
PI,22,10706,Simões,"14,664",2210706
PI,22,10805,Simplício Mendes,"12,778",2210805
PI,22,10904,Socorro do Piauí,"4,557",2210904
PI,22,10938,Sussuapara,"6,801",2210938
PI,22,10953,Tamboril do Piauí,"2,939",2210953
PI,22,10979,Tanque do Piauí,"2,781",2210979
PI,22,11001,Teresina,"871,126",2211001
PI,22,11100,União,"44,649",2211100
PI,22,11209,Uruçuí,"21,746",2211209
PI,22,11308,Valença do Piauí,"20,940",2211308
PI,22,11357,Várzea Branca,"4,930",2211357
PI,22,11407,Várzea Grande,"4,382",2211407
PI,22,11506,Vera Mendes,"3,082",2211506
PI,22,11605,Vila Nova do Piauí,"2,935",2211605
PI,22,11704,Wall Ferraz,"4,479",2211704
CE,23,00101,Abaiara,"11,965",2300101
CE,23,00150,Acarape,"15,140",2300150
CE,23,00200,Acaraú,"63,556",2300200
CE,23,00309,Acopiara,"54,687",2300309
CE,23,00408,Aiuaba,"17,584",2300408
CE,23,00507,Alcântaras,"11,846",2300507
CE,23,00606,Altaneira,"7,712",2300606
CE,23,00705,Alto Santo,"16,077",2300705
CE,23,00754,Amontada,"44,195",2300754
CE,23,00804,Antonina do Norte,"7,402",2300804
CE,23,00903,Apuiarés,"14,742",2300903
CE,23,01000,Aquiraz,"81,581",2301000
CE,23,01109,Aracati,"75,392",2301109
CE,23,01208,Aracoiaba,"26,600",2301208
CE,23,01257,Ararendá,"10,983",2301257
CE,23,01307,Araripe,"21,707",2301307
CE,23,01406,Aratuba,"11,759",2301406
CE,23,01505,Arneiroz,"7,848",2301505
CE,23,01604,Assaré,"23,537",2301604
CE,23,01703,Aurora,"24,567",2301703
CE,23,01802,Baixio,"6,318",2301802
CE,23,01851,Banabuiú,"18,313",2301851
CE,23,01901,Barbalha,"61,662",2301901
CE,23,01950,Barreira,"22,715",2301950
CE,23,02008,Barro,"22,834",2302008
CE,23,02057,Barroquinha,"15,069",2302057
CE,23,02107,Baturité,"36,127",2302107
CE,23,02206,Beberibe,"54,315",2302206
CE,23,02305,Bela Cruz,"32,851",2302305
CE,23,02404,Boa Viagem,"54,680",2302404
CE,23,02503,Brejo Santo,"50,195",2302503
CE,23,02602,Camocim,"64,147",2302602
CE,23,02701,Campos Sales,"27,513",2302701
CE,23,02800,Canindé,"77,484",2302800
CE,23,02909,Capistrano,"17,830",2302909
CE,23,03006,Caridade,"23,011",2303006
CE,23,03105,Cariré,"18,470",2303105
CE,23,03204,Caririaçu,"27,008",2303204
CE,23,03303,Cariús,"18,700",2303303
CE,23,03402,Carnaubal,"17,763",2303402
CE,23,03501,Cascavel,"72,706",2303501
CE,23,03600,Catarina,"21,041",2303600
CE,23,03659,Catunda,"10,410",2303659
CE,23,03709,Caucaia,"368,918",2303709
CE,23,03808,Cedro,"25,612",2303808
CE,23,03907,Chaval,"13,112",2303907
CE,23,03931,Choró,"13,608",2303931
CE,23,03956,Chorozinho,"20,286",2303956
CE,23,04004,Coreaú,"23,340",2304004
CE,23,04103,Crateús,"75,241",2304103
CE,23,04202,Crato,"133,913",2304202
CE,23,04236,Croatá,"18,201",2304236
CE,23,04251,Cruz,"25,121",2304251
CE,23,04269,Deputado Irapuan Pinheiro,"9,698",2304269
CE,23,04277,Ereré,"7,254",2304277
CE,23,04285,Eusébio,"55,035",2304285
CE,23,04301,Farias Brito,"19,330",2304301
CE,23,04350,Forquilha,"24,680",2304350
CE,23,04400,Fortaleza,"2,703,391",2304400
CE,23,04459,Fortim,"16,776",2304459
CE,23,04509,Frecheirinha,"14,195",2304509
CE,23,04608,General Sampaio,"7,767",2304608
CE,23,04657,Graça,"14,415",2304657
CE,23,04707,Granja,"55,170",2304707
CE,23,04806,Granjeiro,"4,784",2304806
CE,23,04905,Groaíras,"11,219",2304905
CE,23,04954,Guaiúba,"26,508",2304954
CE,23,05001,Guaraciaba do Norte,"40,921",2305001
CE,23,05100,Guaramiranga,"5,073",2305100
CE,23,05209,Hidrolândia,"20,126",2305209
CE,23,05233,Horizonte,"69,688",2305233
CE,23,05266,Ibaretama,"13,385",2305266
CE,23,05308,Ibiapina,"25,165",2305308
CE,23,05332,Ibicuitinga,"12,730",2305332
CE,23,05357,Icapuí,"20,183",2305357
CE,23,05407,Icó,"68,303",2305407
CE,23,05506,Iguatu,"103,633",2305506
CE,23,05605,Independência,"26,196",2305605
CE,23,05654,Ipaporanga,"11,597",2305654
CE,23,05704,Ipaumirim,"12,507",2305704
CE,23,05803,Ipu,"42,148",2305803
CE,23,05902,Ipueiras,"38,064",2305902
CE,23,06009,Iracema,"14,351",2306009
CE,23,06108,Irauçuba,"24,450",2306108
CE,23,06207,Itaiçaba,"7,904",2306207
CE,23,06256,Itaitinga,"38,661",2306256
CE,23,06306,Itapajé,"53,448",2306306
CE,23,06405,Itapipoca,"131,687",2306405
CE,23,06504,Itapiúna,"20,653",2306504
CE,23,06553,Itarema,"42,595",2306553
CE,23,06603,Itatira,"22,018",2306603
CE,23,06702,Jaguaretama,"18,133",2306702
CE,23,06801,Jaguaribara,"11,580",2306801
CE,23,06900,Jaguaribe,"34,592",2306900
CE,23,07007,Jaguaruana,"33,960",2307007
CE,23,07106,Jardim,"27,187",2307106
CE,23,07205,Jati,"8,150",2307205
CE,23,07254,Jijoca de Jericoacoara,"20,351",2307254
CE,23,07304,Juazeiro do Norte,"278,264",2307304
CE,23,07403,Jucás,"24,949",2307403
CE,23,07502,Lavras da Mangabeira,"31,476",2307502
CE,23,07601,Limoeiro do Norte,"60,232",2307601
CE,23,07635,Madalena,"20,031",2307635
CE,23,07650,Maracanaú,"230,986",2307650
CE,23,07700,Maranguape,"131,677",2307700
CE,23,07809,Marco,"27,822",2307809
CE,23,07908,Martinópole,"11,407",2307908
CE,23,08005,Massapê,"39,341",2308005
CE,23,08104,Mauriti,"48,370",2308104
CE,23,08203,Meruoca,"15,309",2308203
CE,23,08302,Milagres,"27,413",2308302
CE,23,08351,Milhã,"13,129",2308351
CE,23,08377,Miraíma,"13,965",2308377
CE,23,08401,Missão Velha,"35,566",2308401
CE,23,08500,Mombaça,"43,917",2308500
CE,23,08609,Monsenhor Tabosa,"17,264",2308609
CE,23,08708,Morada Nova,"61,590",2308708
CE,23,08807,Moraújo,"8,833",2308807
CE,23,08906,Morrinhos,"22,830",2308906
CE,23,09003,Mucambo,"14,561",2309003
CE,23,09102,Mulungu,"11,056",2309102
CE,23,09201,Nova Olinda,"15,798",2309201
CE,23,09300,Nova Russas,"32,487",2309300
CE,23,09409,Novo Oriente,"28,737",2309409
CE,23,09458,Ocara,"25,958",2309458
CE,23,09508,Orós,"21,342",2309508
CE,23,09607,Pacajus,"74,145",2309607
CE,23,09706,Pacatuba,"85,647",2309706
CE,23,09805,Pacoti,"12,313",2309805
CE,23,09904,Pacujá,"6,565",2309904
CE,23,10001,Palhano,"9,458",2310001
CE,23,10100,Palmácia,"13,553",2310100
CE,23,10209,Paracuru,"35,526",2310209
CE,23,10258,Paraipaba,"33,232",2310258
CE,23,10308,Parambu,"31,391",2310308
CE,23,10407,Paramoti,"12,276",2310407
CE,23,10506,Pedra Branca,"43,359",2310506
CE,23,10605,Penaforte,"9,207",2310605
CE,23,10704,Pentecoste,"38,045",2310704
CE,23,10803,Pereiro,"16,356",2310803
CE,23,10852,Pindoretama,"20,964",2310852
CE,23,10902,Piquet Carneiro,"17,210",2310902
CE,23,10951,Pires Ferreira,"11,052",2310951
CE,23,11009,Poranga,"12,358",2311009
CE,23,11108,Porteiras,"14,920",2311108
CE,23,11207,Potengi,"11,165",2311207
CE,23,11231,Potiretama,"6,455",2311231
CE,23,11264,Quiterianópolis,"21,246",2311264
CE,23,11306,Quixadá,"88,899",2311306
CE,23,11355,Quixelô,"16,116",2311355
CE,23,11405,Quixeramobim,"82,455",2311405
CE,23,11504,Quixeré,"22,432",2311504
CE,23,11603,Redenção,"29,238",2311603
CE,23,11702,Reriutaba,"18,279",2311702
CE,23,11801,Russas,"79,550",2311801
CE,23,11900,Saboeiro,"15,757",2311900
CE,23,11959,Salitre,"16,714",2311959
CE,23,12007,Santana do Acaraú,"32,851",2312007
CE,23,12106,Santana do Cariri,"17,726",2312106
