Ano,Codigo do Municipio,Nome do Municipio,Nome da Unidade da Federacao,Valor adicionado bruto da Agropecuaria (1000),Valor adicionado bruto da Industria (1000),Valor adicionado bruto dos Serviços (1000),Valor adicionado bruto da Adm (1000),Valor adicionado bruto total (1000),"Impostos, liq de Subsidios, sobre produtos (1000)",PIB (1000),PIB per Capita (1)
2020,3168051,Taparuba,Minas Gerais,9778.804,1784.331,11421.196,19636.011,42620.341,1583.489,44203.83,14254.7
2020,3168101,Tapira,Minas Gerais,93011.396,300710.384,99316.42,43079.401,536117.6,57922.602,594040.202,122938.78
2020,3168200,Tapiraí,Minas Gerais,23667.275,1588.013,8710.98,13850.527,47816.794,1027.257,48844.051,26091.91
2020,3168309,Taquaraçu de Minas,Minas Gerais,5975.994,4174.907,21070.538,24389.248,55610.686,3242.531,58853.217,14357.95
2020,3168408,Tarumirim,Minas Gerais,21322.51,7735.862,66111.304,64288.694,159458.37,7373.437,166831.807,11664.93
2020,3168507,Teixeiras,Minas Gerais,21378.971,15887.077,64585.718,51682.844,153534.61,8063.788,161598.398,13847.33
2020,3168606,Teófilo Otoni,Minas Gerais,72371.715,367780.468,1514125.694,609283.249,2563561.126,237452.752,2801013.878,19874.23
2020,3168705,Timóteo,Minas Gerais,1060.626,1321316.715,1376565.144,414803.554,3113746.039,526556.176,3640302.215,40194.13
2020,3168804,Tiradentes,Minas Gerais,5676.499,16224.216,94869.892,41186.337,157956.944,9535.662,167492.605,20749.83
2020,3168903,Tiros,Minas Gerais,103533.145,46516.168,81526.581,35659.726,267235.619,23867.238,291102.858,45314.89
2020,3169000,Tocantins,Minas Gerais,34033.336,37537.677,136402.322,73245.311,281218.647,26126.141,307344.787,18387.36
2020,3169059,Tocos do Moji,Minas Gerais,17809.712,2583.657,16995.507,21440.73,58829.606,2492.589,61322.194,14923.87
2020,3169109,Toledo,Minas Gerais,9173.832,7000.315,30792.78,30045.561,77012.488,5520.282,82532.77,13106.68
2020,3169208,Tombos,Minas Gerais,14330.6,4286.605,51227.4,37568.352,107412.958,6450.805,113863.763,14504.94
2020,3169307,Três Corações,Minas Gerais,230300.124,608177.086,1068494.893,354727.811,2261699.915,348043.321,2609743.236,32608.75
2020,3169356,Três Marias,Minas Gerais,82708.333,1596804.584,696864.406,173580.185,2549957.508,406254.234,2956211.742,90359.82
2020,3169406,Três Pontas,Minas Gerais,147669.877,255801.904,706058.834,259467.483,1368998.099,189238.174,1558236.273,27366.29
2020,3169505,Tumiritinga,Minas Gerais,12289.602,3414.534,21167.619,32251.197,69122.952,2722.126,71845.078,10620.12
2020,3169604,Tupaciguara,Minas Gerais,183746.009,150853.801,308809.988,137298.081,780707.879,70737.668,851445.547,33524.12
2020,3169703,Turmalina,Minas Gerais,141617.905,28625.014,136154.071,89866.576,396263.566,26005.025,422268.591,20982.29
2020,3169802,Turvolândia,Minas Gerais,44850.338,6869.416,30771.903,26766.155,109257.812,5390.737,114648.549,22613.13
2020,3169901,Ubá,Minas Gerais,26641.813,1081055.294,1379558.594,450640.265,2937895.966,360324.824,3298220.79,28238.92
2020,3170008,Ubaí,Minas Gerais,10903.904,4042.462,32204.306,53937.602,101088.273,3929.394,105017.667,8335.4
2020,3170057,Ubaporanga,Minas Gerais,24688.546,10044.901,53437.274,56327.529,144498.25,7851.948,152350.198,12194.84
2020,3170107,Uberaba,Minas Gerais,872927.14,5052049.568,7199991.763,1609025.259,14733993.73,2460830.091,17194823.821,51009.29
2020,3170206,Uberlândia,Minas Gerais,705877.025,8395799.836,17145993.89,3007591.379,29255262.13,8379875.438,37635137.568,53833.93
2020,3170305,Umburatiba,Minas Gerais,18446.621,2108.618,9405.569,17078.002,47038.81,1347.355,48386.165,18638.74
2020,3170404,Unaí,Minas Gerais,1030634.183,275259.577,1298186.481,436455.942,3040536.182,281592.284,3322128.466,39116.08
2020,3170438,União de Minas,Minas Gerais,54999.983,6224.8,25506.137,25604.972,112335.893,4222.418,116558.311,27207.82
2020,3170479,Uruana de Minas,Minas Gerais,22909.93,2091.598,17298.79,22191.854,64492.173,2358.304,66850.478,20506.28
2020,3170503,Urucânia,Minas Gerais,36726.185,70669.632,67940.527,46091.874,221428.217,20200.253,241628.47,23357.03
2020,3170529,Urucuia,Minas Gerais,34321.386,5383.168,35830.402,72647.011,148181.967,6401.391,154583.357,9001.53
2020,3170578,Vargem Alegre,Minas Gerais,3419.111,3527.584,26069.335,31551.059,64567.09,4017.048,68584.138,10600.33
2020,3170602,Vargem Bonita,Minas Gerais,23032.755,3010.009,16256.589,16745.798,59045.151,2251.362,61296.513,28536.55
2020,3170651,Vargem Grande do Rio Pardo,Minas Gerais,14989.526,3900.14,12772.568,25888.78,57551.014,1519.531,59070.545,11752.99
2020,3170701,Varginha,Minas Gerais,68724.846,1116530.182,3146254.778,653087.848,4984597.653,1271276.76,6255874.413,45796.36
2020,3170750,Varjão de Minas,Minas Gerais,101599.082,16333.742,46684.21,36119.31,200736.344,7093.677,207830.021,29116.0
2020,3170800,Várzea da Palma,Minas Gerais,79955.952,230025.177,261327.39,174640.885,745949.404,131306.019,877255.424,22039.93
2020,3170909,Varzelândia,Minas Gerais,6606.34,6846.081,68593.082,82697.205,164742.708,9336.169,174078.877,9017.29
2020,3171006,Vazante,Minas Gerais,198474.845,250815.712,251248.382,98416.706,798955.644,90225.534,889181.179,43076.31
2020,3171030,Verdelândia,Minas Gerais,26944.149,3889.172,18006.434,42403.751,91243.506,3667.511,94911.017,10050.94
2020,3171071,Veredinha,Minas Gerais,55242.657,15496.643,19426.994,28054.275,118220.569,2888.102,121108.671,21146.97
2020,3171105,Veríssimo,Minas Gerais,71798.666,5385.449,24553.301,25337.087,127074.503,3616.137,130690.64,32309.18
2020,3171154,Vermelho Novo,Minas Gerais,12478.235,1471.898,12073.421,23735.213,49758.767,1439.1,51197.867,10564.97
2020,3171204,Vespasiano,Minas Gerais,826.739,705779.413,989252.227,582534.038,2278392.417,429881.277,2708273.694,20870.6
2020,3171303,Viçosa,Minas Gerais,23186.911,197179.902,1031178.216,379449.117,1630994.147,153064.434,1784058.581,22472.65
2020,3171402,Vieiras,Minas Gerais,12054.983,1959.44,11751.434,20598.53,46364.387,1372.802,47737.188,13300.97
2020,3171501,Mathias Lobato,Minas Gerais,4143.257,1866.761,13216.697,20991.504,40218.22,1982.543,42200.762,13274.85
2020,3171600,Virgem da Lapa,Minas Gerais,7193.276,6060.469,45237.028,59492.077,117982.849,6064.288,124047.138,9028.18
2020,3171709,Virgínia,Minas Gerais,51078.234,5120.11,60620.262,37879.138,154697.746,5413.528,160111.274,18482.2
2020,3171808,Virginópolis,Minas Gerais,22568.458,5388.854,76588.597,48513.065,153058.975,9807.959,162866.934,15534.81
2020,3171907,Virgolândia,Minas Gerais,9054.525,1987.434,15422.839,26834.921,53299.719,1660.707,54960.426,10292.21
2020,3172004,Visconde do Rio Branco,Minas Gerais,12936.289,484786.469,466944.742,190944.619,1155612.119,144869.867,1300481.986,30268.4
2020,3172103,Volta Grande,Minas Gerais,9692.865,21983.75,47667.92,30438.398,109782.933,16680.762,126463.695,24037.96
2020,3172202,Wenceslau Braz,Minas Gerais,4882.385,3046.846,7334.096,14056.478,29319.805,1269.954,30589.759,12005.4
2021,3100104,Abadia dos Dourados,Minas Gerais,75110.576,10618.285,43394.459,38588.616,167711.936,9061.722,176773.658,25174.26
2021,3100203,Abaeté,Minas Gerais,127033.876,40612.969,220438.549,108971.88,497057.273,44181.933,541239.206,23266.1
2021,3100302,Abre Campo,Minas Gerais,66751.611,14020.634,100230.035,61425.579,242427.859,20258.68,262686.538,19553.86
2021,3100401,Acaiaca,Minas Gerais,3563.593,12308.966,22209.014,23347.179,61428.753,3478.266,64907.018,16247.06
2021,3100500,Açucena,Minas Gerais,21964.548,75038.234,24519.318,41345.006,162867.106,2956.52,165823.625,17888.2
2021,3100609,Água Boa,Minas Gerais,56490.598,7671.438,54785.517,63877.182,182824.735,9249.434,192074.169,14421.07
2021,3100708,Água Comprida,Minas Gerais,154963.363,9889.233,39714.699,20055.691,224622.986,5207.877,229830.864,115725.51
2021,3100807,Aguanil,Minas Gerais,33972.85,3194.29,26822.044,27142.744,91131.929,3482.956,94614.885,20762.54
2021,3100906,Águas Formosas,Minas Gerais,21207.082,24030.488,128820.7,91594.015,265652.285,21947.18,287599.466,14913.12
2021,3101003,Águas Vermelhas,Minas Gerais,52991.442,8907.277,88262.278,65958.153,216119.149,20529.44,236648.589,17329.28
2021,3101102,Aimorés,Minas Gerais,62403.461,198203.339,218227.774,122609.613,601444.187,36566.074,638010.261,25402.54
2021,3101201,Aiuruoca,Minas Gerais,36086.111,3035.012,51238.387,31538.227,121897.738,6651.166,128548.904,21608.49
2021,3101300,Alagoa,Minas Gerais,12807.848,2785.114,12149.669,17908.427,45651.058,2065.984,47717.043,17958.99
2021,3101409,Albertina,Minas Gerais,18311.194,6170.666,76561.613,20673.493,121716.966,32244.17,153961.137,51065.05
2021,3101508,Além Paraíba,Minas Gerais,13246.91,330891.988,404734.73,163836.166,912709.794,59100.529,971810.323,27422.83
2021,3101607,Alfenas,Minas Gerais,285843.836,507199.314,1759700.069,410560.872,2963304.091,522562.622,3485866.713,43049.74
2021,3101631,Alfredo Vasconcelos,Minas Gerais,43650.687,15342.499,44699.925,35291.686,138984.798,11678.27,150663.068,21364.59
2021,3101706,Almenara,Minas Gerais,24789.138,90793.328,311960.985,198876.051,626419.502,48480.204,674899.706,15924.96
2021,3101805,Alpercata,Minas Gerais,9792.563,7770.149,32620.868,37980.599,88164.178,6432.792,94596.97,12700.99
2021,3101904,Alpinópolis,Minas Gerais,159833.334,36193.157,196512.456,92907.398,485446.346,38771.358,524217.704,26133.79
2021,3102001,Alterosa,Minas Gerais,90182.339,15314.556,104321.181,70979.156,280797.232,15727.381,296524.613,20357.31
2021,3102050,Alto Caparaó,Minas Gerais,19090.075,3300.161,36226.967,32911.861,91529.064,5582.349,97111.413,16354.23
2021,3102100,Alto Rio Doce,Minas Gerais,67073.401,6717.345,49606.321,51059.172,174456.239,5675.615,180131.854,16798.64
2021,3102209,Alvarenga,Minas Gerais,10161.099,1951.421,15292.53,25182.425,52587.476,2060.477,54647.953,14445.67
2021,3102308,Alvinópolis,Minas Gerais,35148.881,88914.359,104081.602,65965.298,294110.14,46105.302,340215.442,22478.72
2021,3102407,Alvorada de Minas,Minas Gerais,11276.519,1739.011,15052.102,30296.25,58363.883,6491.071,64854.954,17990.28
2021,3102506,Amparo do Serra,Minas Gerais,11817.895,1998.326,15568.545,24247.181,53631.947,2293.599,55925.546,12045.13
2021,3102605,Andradas,Minas Gerais,128329.349,255228.862,463745.66,197476.726,1044780.597,139031.549,1183812.146,28386.06
2021,3102704,Cachoeira de Pajeú,Minas Gerais,7112.874,4004.856,57433.716,45899.49,114450.935,11147.274,125598.21,13262.75
2021,3102803,Andrelândia,Minas Gerais,78767.817,16611.218,112517.306,61732.858,269629.199,22307.707,291936.906,23950.85
2021,3102852,Angelândia,Minas Gerais,49166.621,11783.835,34996.292,41757.73,137704.478,6836.344,144540.822,16818.81
2021,3102902,Antônio Carlos,Minas Gerais,39127.57,50581.907,71946.7,57050.904,218707.081,23197.031,241904.112,21088.32
2021,3103009,Antônio Dias,Minas Gerais,32326.856,596954.051,179478.011,58831.882,867590.8,27032.701,894623.501,96894.13
2021,3103108,Antônio Prado de Minas,Minas Gerais,4350.345,922.281,7520.194,14981.477,27774.297,796.566,28570.863,18117.22
2021,3103207,Araçaí,Minas Gerais,11726.002,15445.661,11231.316,16974.785,55377.764,4620.054,59997.818,25422.8
2021,3103306,Aracitaba,Minas Gerais,4674.734,2210.676,8448.784,14932.796,30266.99,1094.557,31361.546,15253.67
2021,3103405,Araçuaí,Minas Gerais,24700.695,53311.673,243040.102,162569.098,483621.568,36397.493,520019.061,14163.67
2021,3103504,Araguari,Minas Gerais,539102.186,1882449.738,2145325.557,597346.401,5164223.882,673599.013,5837822.895,49322.18
2021,3103603,Arantina,Minas Gerais,45681.031,4306.977,17764.443,18781.172,86533.624,2008.179,88541.803,31861.03
2021,3103702,Araponga,Minas Gerais,47884.889,3939.302,25541.628,41225.348,118591.168,3704.367,122295.534,14443.79
2021,3103751,Araporã,Minas Gerais,60753.349,916762.063,196111.321,65000.746,1238627.479,55988.588,1294616.067,185156.76
2021,3103801,Arapuá,Minas Gerais,30299.562,43594.098,54018.179,18145.119,146056.959,26758.601,172815.559,60936.37
2021,3103900,Araújos,Minas Gerais,239754.716,45756.736,116603.451,47777.528,449892.431,24444.729,474337.16,49809.64
2021,3104007,Araxá,Minas Gerais,190764.578,4272409.587,2705003.493,604133.452,7772311.109,1178551.65,8950862.76,82570.25
2021,3104106,Arceburgo,Minas Gerais,29866.684,86157.567,120949.845,55722.702,292696.798,54007.408,346704.206,31547.24
2021,3104205,Arcos,Minas Gerais,112414.618,1000670.927,712172.635,199703.664,2024961.844,321558.269,2346520.112,57713.61
2021,3104304,Areado,Minas Gerais,57214.292,28294.259,129332.844,72385.852,287227.248,22121.01,309348.258,20234.71
2021,3104403,Argirita,Minas Gerais,6579.867,987.279,12110.819,18519.259,38197.223,1894.69,40091.914,14954.09
2021,3104452,Aricanduva,Minas Gerais,22170.097,1201.474,13599.199,28508.262,65479.032,1604.958,67083.989,12645.43
2021,3104502,Arinos,Minas Gerais,96701.733,11575.852,101839.532,91004.967,301122.085,17497.511,318619.595,17849.84
2021,3104601,Astolfo Dutra,Minas Gerais,24131.594,74134.954,96649.1,71208.433,266124.081,25911.318,292035.399,20339.56
2021,3104700,Ataléia,Minas Gerais,50287.058,23600.739,53893.278,59397.923,187178.998,11837.144,199016.142,15926.39
2021,3104809,Augusto de Lima,Minas Gerais,17997.272,3212.511,33739.922,26926.17,81875.874,7165.246,89041.12,18423.57
2021,3104908,Baependi,Minas Gerais,45768.671,36104.431,178568.385,95026.462,355467.948,25574.398,381042.347,19795.44
2021,3105004,Baldim,Minas Gerais,24132.935,92324.189,39328.246,38914.894,194700.263,6576.547,201276.81,25871.06
2021,3105103,Bambuí,Minas Gerais,245778.343,86418.089,273969.452,109166.382,715332.266,64681.067,780013.333,32549.38
2021,3105202,Bandeira,Minas Gerais,12900.71,2672.216,14234.608,27737.374,57544.907,1570.811,59115.718,12476.94
2021,3105301,Bandeira do Sul,Minas Gerais,7068.165,7854.07,34846.615,30457.264,80226.115,6357.278,86583.393,14907.61
2021,3105400,Barão de Cocais,Minas Gerais,19329.223,1486797.0,595412.037,180143.409,2281681.669,157331.719,2439013.388,73393.52
2021,3105509,Barão de Monte Alto,Minas Gerais,12414.992,3568.948,17487.774,27691.108,61162.821,1951.714,63114.535,11883.74
2021,3105608,Barbacena,Minas Gerais,158243.841,588801.94,1713450.687,605863.564,3066360.031,456774.897,3523134.929,25335.18
2021,3105707,Barra Longa,Minas Gerais,15598.811,4259.427,26506.042,29080.145,75444.425,6483.033,81927.458,16702.85
2021,3105905,Barroso,Minas Gerais,5469.114,239941.446,178830.146,100835.92,525076.626,83844.152,608920.777,29022.49
2021,3106002,Bela Vista de Minas,Minas Gerais,5728.924,371460.105,124421.311,56240.257,557850.598,10409.224,568259.822,55337.41
2021,3106101,Belmiro Braga,Minas Gerais,15436.305,6260.949,16429.501,20405.659,58532.414,3038.165,61570.579,17992.57
2021,3106200,Belo Horizonte,Minas Gerais,4387.98,16150131.698,63186009.104,12743804.676,92084333.458,13745341.595,105829675.053,41818.32
2021,3106309,Belo Oriente,Minas Gerais,16550.353,1436167.106,338456.434,145420.51,1936594.402,178127.113,2114721.515,77527.64
2021,3106408,Belo Vale,Minas Gerais,30221.271,114670.275,66057.103,59055.405,270004.053,9901.848,279905.901,36243.16
2021,3106507,Berilo,Minas Gerais,7940.344,2906.999,40999.01,55916.442,107762.796,5069.078,112831.874,9551.5
2021,3106606,Bertópolis,Minas Gerais,12086.781,1029.036,13279.349,26157.298,52552.465,1239.524,53791.989,11671.08
2021,3106655,Berizal,Minas Gerais,15011.5,3301.411,14134.338,26364.51,58811.759,2214.017,61025.776,12734.93
2021,3106705,Betim,Minas Gerais,18120.087,14553860.652,10566143.376,2305877.098,27444001.212,5688917.919,33132919.131,73624.78
2021,3106804,Bias Fortes,Minas Gerais,9902.897,731.601,10416.162,19082.211,40132.87,1445.58,41578.45,12668.63
2021,3106903,Bicas,Minas Gerais,7276.363,28956.763,149149.565,68592.501,253975.192,23633.825,277609.017,18998.7
2021,3107000,Biquinhas,Minas Gerais,23743.555,1889.865,17240.938,18362.241,61236.599,3242.466,64479.065,25978.67
2021,3107109,Boa Esperança,Minas Gerais,253236.648,86831.146,435501.876,191414.563,966984.234,91565.899,1058550.132,26261.54
2021,3107208,Bocaina de Minas,Minas Gerais,18011.899,4748.728,25665.245,27872.843,76298.714,3922.08,80220.794,15766.67
2021,3107307,Bocaiúva,Minas Gerais,97988.592,318570.525,407208.365,238296.41,1062063.892,163220.507,1225284.399,24252.97
2021,3107406,Bom Despacho,Minas Gerais,205852.764,300754.067,863723.005,239110.086,1609439.921,204656.317,1814096.238,35269.0
2021,3107505,Bom Jardim de Minas,Minas Gerais,25773.139,9550.856,46169.246,36219.434,117712.675,10061.206,127773.881,19828.35
2021,3107604,Bom Jesus da Penha,Minas Gerais,84223.382,13589.885,56622.818,25678.613,180114.699,15981.022,196095.721,45924.06
2021,3107703,Bom Jesus do Amparo,Minas Gerais,10695.658,4892.431,90130.811,33226.339,138945.239,21388.878,160334.117,25935.64
2021,3107802,Bom Jesus do Galho,Minas Gerais,31963.253,7875.09,57671.451,65514.348,163024.142,8104.319,171128.461,11568.99
2021,3107901,Bom Repouso,Minas Gerais,35441.479,7962.777,54480.094,52601.187,150485.537,9746.024,160231.561,15221.01
2021,3108008,Bom Sucesso,Minas Gerais,85114.337,35749.179,200496.663,79664.049,401024.229,44053.61,445077.839,25271.28
2021,3108107,Bonfim,Minas Gerais,25976.927,17754.401,47393.165,34990.239,126114.732,9367.739,135482.47,19772.69
2021,3108206,Bonfinópolis de Minas,Minas Gerais,308153.543,17615.567,83283.378,33943.132,442995.619,15723.101,458718.721,84995.13
2021,3108255,Bonito de Minas,Minas Gerais,12066.777,2496.991,24133.882,58377.527,97075.177,3964.06,101039.237,8784.49
2021,3108305,Borda da Mata,Minas Gerais,25753.741,57542.829,163278.646,92973.654,339548.87,35315.779,374864.649,18923.96
2021,3108404,Botelhos,Minas Gerais,90172.433,21041.29,116038.338,70308.93,297560.991,28364.806,325925.798,21834.65
2021,3108503,Botumirim,Minas Gerais,11420.577,12352.092,16153.412,33024.103,72950.185,2802.814,75752.999,12103.05
2021,3108552,Brasilândia de Minas,Minas Gerais,152849.974,20592.811,130359.826,80088.31,383890.921,31203.827,415094.748,24489.37
2021,3108602,Brasília de Minas,Minas Gerais,18527.121,24311.181,151033.278,160697.86,354569.44,22855.987,377425.427,11627.4
2021,3108701,Brás Pires,Minas Gerais,7155.943,1752.456,15077.994,23867.23,47853.622,2178.607,50032.229,11758.46
2021,3108800,Braúnas,Minas Gerais,16829.622,146911.02,17310.801,29557.952,210609.394,2474.596,213083.99,44982.9
2021,3108909,Brazópolis,Minas Gerais,29318.693,13927.414,73686.581,63789.59,180722.278,17309.721,198031.999,13786.69
2021,3109006,Brumadinho,Minas Gerais,31031.82,2875453.976,1035614.394,310583.849,4252684.04,372254.286,4624938.325,112233.99
2021,3109105,Bueno Brandão,Minas Gerais,50018.336,8826.974,104586.537,51359.534,214791.381,25947.061,240738.442,21921.18
2021,3109204,Buenópolis,Minas Gerais,56678.331,6809.243,55683.664,52993.616,172164.854,8560.144,180724.998,17474.86
2021,3109253,Bugre,Minas Gerais,10169.421,2488.654,11359.994,22123.468,46141.537,1416.92,47558.457,11937.36
2021,3109303,Buritis,Minas Gerais,625333.434,69514.316,283252.679,131633.782,1109734.211,54281.082,1164015.292,46229.61
2021,3109402,Buritizeiro,Minas Gerais,347004.53,24934.83,178888.545,144497.109,695325.015,40805.175,736130.19,26118.73
2021,3109451,Cabeceira Grande,Minas Gerais,225232.058,130300.823,62561.132,48166.405,466260.419,11127.836,477388.255,67955.62
2021,3109501,Cabo Verde,Minas Gerais,102849.794,21578.922,85783.438,65703.958,275916.112,14926.578,290842.69,20665.25
2021,3109600,Cachoeira da Prata,Minas Gerais,2452.27,3533.867,20645.564,21532.936,48164.636,3699.547,51864.184,14487.2
2021,3109709,Cachoeira de Minas,Minas Gerais,46309.001,253144.908,117959.476,58045.296,475458.68,61550.685,537009.365,46258.02
2021,3109808,Cachoeira Dourada,Minas Gerais,67604.068,7599.344,129549.988,30778.097,235531.498,34087.873,269619.371,99124.77
2021,3109907,Caetanópolis,Minas Gerais,34268.433,89405.991,103489.266,59326.584,286490.275,28774.018,315264.292,26561.99
2021,3110004,Caeté,Minas Gerais,28647.39,288286.916,457302.405,212214.919,986451.629,88486.51,1074938.139,23695.84
2021,3110103,Caiana,Minas Gerais,28005.176,3064.078,24715.533,28690.232,84475.017,4180.62,88655.637,15876.73
2021,3110202,Cajuri,Minas Gerais,17232.604,19179.77,27794.375,24146.338,88353.088,8968.316,97321.404,24569.91
2021,3110301,Caldas,Minas Gerais,70050.617,52583.344,121062.365,68529.78,312226.105,25436.932,337663.037,23127.61
2021,3110400,Camacho,Minas Gerais,33931.869,2598.015,14292.156,18154.37,68976.41,1897.607,70874.017,24964.43
2021,3110509,Camanducaia,Minas Gerais,18711.018,313583.108,380423.783,116122.678,828840.587,161531.922,990372.51,45365.42
2021,3110608,Cambuí,Minas Gerais,37785.401,724179.891,598066.25,145947.025,1505978.567,359740.465,1865719.031,62049.99
2021,3110707,Cambuquira,Minas Gerais,177702.841,12657.019,105652.503,60226.192,356238.555,14623.461,370862.016,28950.98
2021,3110806,Campanário,Minas Gerais,6982.226,1859.847,18933.597,23143.474,50919.144,2544.751,53463.895,14298.98
2021,3110905,Campanha,Minas Gerais,89039.904,41530.625,187094.97,80431.999,398097.498,41779.21,439876.708,26097.7
2021,3111002,Campestre,Minas Gerais,144884.383,24474.154,182461.736,101385.172,453205.444,33186.731,486392.176,23104.32
2021,3111101,Campina Verde,Minas Gerais,176587.522,31220.359,196283.672,96576.24,500667.793,36166.644,536834.437,27169.11
2021,3111150,Campo Azul,Minas Gerais,5503.989,1197.715,9907.538,22832.995,39442.237,1219.263,40661.5,10616.58
2021,3111200,Campo Belo,Minas Gerais,83676.67,172096.101,598892.55,263564.188,1118229.509,126417.163,1244646.672,22905.64
2021,3111309,Campo do Meio,Minas Gerais,68689.894,9931.614,78434.85,60608.606,217664.964,13467.139,231132.103,19843.07
2021,3111408,Campo Florido,Minas Gerais,316157.202,127003.266,159192.152,52508.801,654861.422,56045.82,710907.242,84803.44
2021,3111507,Campos Altos,Minas Gerais,161757.97,15900.264,146907.249,78855.501,403420.984,30865.481,434286.465,27730.44
2021,3111606,Campos Gerais,Minas Gerais,272058.254,32999.57,232245.721,130328.28,667631.825,36918.14,704549.965,24372.14
2021,3111705,Canaã,Minas Gerais,30614.632,2233.277,15759.28,26308.872,74916.061,2544.113,77460.174,17088.06
2021,3111804,Canápolis,Minas Gerais,203270.458,176493.233,160679.141,60189.681,600632.513,77379.455,678011.968,55343.4
2021,3111903,Cana Verde,Minas Gerais,16528.229,4021.605,25851.026,29551.11,75951.97,4185.739,80137.709,14348.74
2021,3112000,Candeias,Minas Gerais,111262.081,38961.76,123565.71,71966.448,345755.999,25393.375,371149.374,24926.08
2021,3112059,Cantagalo,Minas Gerais,10127.733,5995.171,13396.874,25370.44,54890.218,1870.673,56760.891,12406.75
2021,3112109,Caparaó,Minas Gerais,31825.889,3497.593,30119.085,26723.925,92166.491,5457.869,97624.36,17866.83
2021,3112208,Capela Nova,Minas Gerais,9941.526,2037.74,21301.412,26074.353,59355.03,3120.866,62475.896,13534.64
2021,3112307,Capelinha,Minas Gerais,178060.367,92948.856,362131.385,177533.249,810673.857,77389.501,888063.358,23174.33
2021,3112406,Capetinga,Minas Gerais,90840.931,15341.81,53408.877,36352.581,195944.2,11335.338,207279.537,30215.68
2021,3112505,Capim Branco,Minas Gerais,3774.489,19515.161,48779.703,43609.873,115679.226,7699.894,123379.12,12467.57
2021,3112604,Capinópolis,Minas Gerais,279994.257,51323.979,207026.15,81241.237,619585.623,47015.667,666601.289,40910.84
2021,3112653,Capitão Andrade,Minas Gerais,8380.581,3340.288,16617.275,30414.911,58753.056,2059.566,60812.622,10939.49
2021,3112703,Capitão Enéas,Minas Gerais,34685.264,239445.001,108638.043,74983.992,457752.3,43765.527,501517.827,32591.49
2021,3112802,Capitólio,Minas Gerais,48235.768,25804.606,166746.497,53774.327,294561.197,33888.174,328449.372,37783.2
2021,3112901,Caputira,Minas Gerais,50931.428,5065.973,35891.134,45109.975,136998.51,6752.459,143750.97,15427.23
2021,3113008,Caraí,Minas Gerais,22223.454,22104.518,51348.504,103737.197,199413.672,11014.365,210428.036,8814.85
2021,3113107,Caranaíba,Minas Gerais,9041.347,1262.996,9503.468,20712.473,40520.284,962.921,41483.206,13169.27
2021,3113206,Carandaí,Minas Gerais,134522.672,173999.073,231900.272,127102.872,667524.889,84374.232,751899.12,29108.4
2021,3113305,Carangola,Minas Gerais,42749.474,64512.814,336144.706,155707.277,599114.27,40145.965,639260.235,19358.62
2021,3113404,Caratinga,Minas Gerais,104000.531,296594.762,1186184.036,421654.514,2008433.842,274854.238,2283288.08,24518.79
2021,3113503,Carbonita,Minas Gerais,102942.077,9272.848,54104.096,44849.05,211168.071,9513.886,220681.956,23419.5
2021,3113602,Careaçu,Minas Gerais,29068.986,9932.56,81573.557,34983.944,155559.046,18637.648,174196.694,25519.59
2021,3113701,Carlos Chagas,Minas Gerais,96101.691,79368.936,156471.052,99223.705,431165.384,43626.642,474792.026,25642.26
2021,3113800,Carmésia,Minas Gerais,7740.779,742.055,11235.33,18624.162,38342.326,1445.981,39788.307,14958.01
2021,3113909,Carmo da Cachoeira,Minas Gerais,131351.205,16453.344,93983.615,63991.974,305780.138,15862.418,321642.557,26379.28
2021,3114006,Carmo da Mata,Minas Gerais,28206.188,70687.225,80392.433,58356.362,237642.208,28087.833,265730.041,23014.9
2021,3114105,Carmo de Minas,Minas Gerais,65775.67,9686.129,113452.026,74990.724,263904.55,26538.595,290443.145,19322.94
2021,3114204,Carmo do Cajuru,Minas Gerais,84364.293,134764.144,213591.8,120327.196,553047.434,75992.878,629040.312,27469.01
2021,3114303,Carmo do Paranaíba,Minas Gerais,268998.802,115685.646,412202.483,160580.888,957467.819,102756.566,1060224.385,34945.92
2021,3114402,Carmo do Rio Claro,Minas Gerais,239318.224,96427.382,213516.061,102752.73,652014.398,42602.939,694617.337,32595.84
2021,3114501,Carmópolis de Minas,Minas Gerais,46689.361,78559.764,185405.451,100950.882,411605.458,49998.975,461604.433,23365.28
2021,3114550,Carneirinho,Minas Gerais,145993.566,64160.65,102569.244,66447.563,379171.023,28309.995,407481.017,40332.68
2021,3114600,Carrancas,Minas Gerais,101935.699,6061.16,38568.275,24297.44,170862.575,6788.701,177651.275,43842.86
2021,3114709,Carvalhópolis,Minas Gerais,27209.186,3841.186,16315.684,21745.792,69111.848,2275.068,71386.916,19752.88
2021,3114808,Carvalhos,Minas Gerais,23841.093,4484.982,23289.213,24721.119,76336.407,4301.491,80637.898,18141.26
2021,3114907,Casa Grande,Minas Gerais,37939.696,1751.904,11968.592,16279.825,67940.016,1301.179,69241.195,30760.19
2021,3115003,Cascalho Rico,Minas Gerais,35711.081,2845.799,16366.293,22688.767,77611.939,2391.638,80003.577,25741.18
2021,3115102,Cássia,Minas Gerais,108634.81,26682.87,174084.595,95584.692,404986.967,31447.867,436434.833,24600.35
2021,3115201,Conceição da Barra de Minas,Minas Gerais,26902.269,2322.577,15075.481,22224.015,66524.342,2209.132,68733.474,17449.47
