NOME_MUN,COD_MUN,DISTANCIA
Cruzília,3120805,214.497670071899
Piedade dos Gerais,3150406,214.55421704397918
Pedra Dourada,3149002,215.1060462606748
Ubaí,3170008,215.2867938613823
Presidente Bernardes,3153103,215.426364943443
Borda da Mata,3108305,215.473370533974
Cristiano Otoni,3120409,215.6784330917647
Brás Pires,3108701,215.6847902461341
Goianá,3127388,215.8648249139785
Conceição do Rio Verde,3117702,215.9314415439752
Tombos,3169208,216.11402127903324
Resende Costa,3154200,216.1399725355124
Vargem Bonita,3170602,216.15917201005152
Mar de Espanha,3139805,216.32586630737387
Conceição das Pedras,3117207,216.36615963517244
Maria da Fé,3139904,216.73001808542108
Jesuânia,3135902,216.75353889354412
São José do Divino,3163300,216.97221415532152
Congonhas do Norte,3118106,217.4724935267863
Conceição de Ipanema,3117405,217.53448008745318
Mata Verde,3140555,217.7309466996452
Jacutinga,3134905,217.86705288773013
Ponto dos Volantes,3152170,218.01136668096638
Piraúba,3151305,218.08744598986158
Chapada do Norte,3116100,218.14923117727082
Monte Santo de Minas,3143203,218.2785647225998
Catas Altas da Noruega,3115409,218.64256394865464
Diogo de Vasconcelos,3121704,218.703913943977
Abaeté,3100203,219.05540892541183
Orizânia,3145877,219.13418673182542
Água Comprida,3100708,219.17219042523186
Rio Espera,3155207,219.2332567070991
Coroaci,3119203,219.6517617598724
Reduto,3154150,219.89086779309685
Alvarenga,3102209,219.99544087213917
Entre Rios de Minas,3123908,220.0913853969431
Santa Rita de Ibitipoca,3159407,220.55506590518667
Lontra,3138658,220.9905706217266
Cássia,3115102,221.0369788702208
Água Boa,3100609,221.05552233046973
Taiobeiras,3168002,221.18795445680584
Douradoquara,3123502,221.79127827792945
Bueno Brandão,3109105,221.87563398046575
Tocos do Moji,3169059,222.53687248470408
Santo Antônio do Jacinto,3160306,222.6294694138477
Divisópolis,3122454,222.81847903051232
São Sebastião da Vargem Alegre,3164431,222.9268370211542
Itaúna,3133808,223.410558239677
Conceição da Barra de Minas,3115201,223.44997203382133
Caraí,3113008,223.53067742340954
São Sebastião do Rio Preto,3164803,223.79363707952047
Muzambinho,3144102,224.14679235273704
Pedro Teixeira,3149408,224.26953046503328
Nanuque,3144300,224.57111757139725
Santa Maria do Salto,3158102,224.60993098409187
São Miguel do Anta,3163805,224.80996000162872
Dores do Turvo,3123304,224.82830560548246
Jordânia,3136504,224.94208990765975
Andrelândia,3102803,224.99947889624787
Caranaíba,3113107,225.17163107414774
Barão de Monte Alto,3105509,225.27395864758134
Ibituruna,3130002,225.3167942902102
Nacip Raydan,3144201,225.5997071566641
Itaguara,3132206,225.61545233975426
Córrego Danta,3119807,225.61584556873632
Elói Mendes,3123601,225.77489490209706
São Domingos das Dores,3160959,225.79859994999075
Central de Minas,3115706,225.8517410047905
Piedade de Caratinga,3150158,225.92918043711308
Bias Fortes,3106804,225.95690792178084
Oliveira Fortes,3145703,226.74479063505868
Moeda,3142304,227.38673742056534
Ataléia,3104700,227.54502519719057
São Sebastião do Anta,3164472,227.9095127083981
Santa Rosa da Serra,3159704,228.00385977375808
Pedra do Anta,3148806,228.160122607858
Gurinhatã,3129103,228.24960082537635
Rio do Prado,3155108,228.40051834073034
Novorizonte,3145372,228.42932320055039
Chapada Gaúcha,3116159,228.47675725692645
Recreio,3154101,228.58567781442196
Paula Cândido,3148301,228.6370447204247
Oratórios,3145851,228.68522362875262
Turvolândia,3169802,228.92932572327183
Delfim Moreira,3121100,229.22918749526693
Consolação,3118502,229.2433055106819
Senhora do Porto,3166105,229.3567225889106
Dom Viçoso,3122801,229.8406227640603
Cataguases,3115300,230.07949605580524
Jenipapo de Minas,3135456,230.38599224011085
Natalândia,3144375,230.565906643363
Jaboticatubas,3134608,230.78245475318676
Urucuia,3170529,231.04074221394964
Mato Verde,3141009,231.12205163219767
Dom Silvério,3122702,231.37293892504414
Veríssimo,3171105,231.81819336204344
Caiana,3110103,231.8799973766171
Caputira,3112901,232.01322136299584
Itaipé,3132305,232.30456940185223
Amparo do Serra,3102506,232.9160484177869
Senador José Bento,3165800,233.00777222177817
São Félix de Minas,3161056,233.06393523265228
Unaí,3170404,233.08606351977454
Padre Carvalho,3146255,233.13134939866165
Japonvar,3135357,233.27618590351406
Frutal,3127107,233.39286909017403
Uruana de Minas,3170479,233.6451375006127
Caeté,3110004,234.07205482124897
Sem-Peixe,3165560,234.48621592091033
Espera Feliz,3124203,234.63582368348506
São Geraldo da Piedade,3161601,234.67912185007717
Guarda-Mor,3128600,234.9811559623736
Cantagalo,3112059,235.05199214524282
Quartel Geral,3153707,235.06673560035102
Ouro Verde de Minas,3146206,235.09423578948346
Materlândia,3140605,235.143924624967
Ladainha,3137007,235.18351755143834
São João Nepomuceno,3162906,235.2561442101425
Berizal,3106655,235.34268255688536
Camacho,3110400,235.85272413995722
Santa Margarida,3157906,236.06868615621352
Senador Modestino Gonçalves,3165909,236.53722505917483
Joanésia,3136108,236.53848527226162
Jequitibá,3135704,236.74078140982056
Rio Casca,3154903,236.86552435049452
Virginópolis,3171808,237.03083657806735
Baependi,3104908,237.2394361993948
Santana do Manhuaçu,3158904,237.67641357590338
José Raydan,3136553,237.8109292306093
Frei Inocêncio,3126901,238.01294712624093
Wenceslau Braz,3172202,238.2476893057433
Santana do Riacho,3159001,238.25333330308507
Areado,3104304,238.8111264854351
Itutinga,3134509,238.9214333003512
Miravânia,3142254,239.30045556186138
Lajinha,3137700,239.92391445150412
Cordislândia,3119005,239.9972323404491
Comercinho,3117009,240.34302726702177
São Gonçalo do Abaeté,3161700,240.67437605395367
Taparuba,3168051,241.18799288806986
Capitólio,3112802,241.72593787325405
Santa Cruz de Salinas,3157377,242.32136614839962
Lagoa dos Patos,3137304,242.33294422167256
Santo Antônio do Retiro,3160454,242.5164208759448
Campanha,3110905,242.89756225295207
Rio Novo,3155405,243.38141164889782
