,,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDU,GINI,TAXA_ALFAB,PROP_MENOS_DE_1_SM
ANO,,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2010,2010,2010,2010,2010,2010
NOME_MUN,COD_MUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albertina,3101409,-0.05300640073155802,-0.0478549335056032,0.2619555843894104,0.09767912099304482,-0.08142275772854173,-0.028092387438096094,-0.1644395443247862,-0.01082915774247568,-0.13489203660701538,-0.21129019777022112,-0.08360667238858063,-0.3916435458991622,-0.27146979970340596,-0.12618229587398513,-0.00911903551535135,-0.1697804191575792,-0.14267901181846876,0.7817630899146389,0.5069573756961678,0.6115032401164952,0.5218912664677768,0.05191718888311681,0.5254291855661092,-0.21474487529298342,-0.16419395725086927,-0.141667999861807,-0.19631635716800663,-0.2575759370573438,-0.19530927342031715,-0.2132768078522724,-0.10209191646238543,-0.06242325348455247,-0.16935861542021127,0.1788742807055536,0.02204067023172907,0.0268390007973386,0.16101343792891398,0.2434963722247686,0.07347393970316163,0.5958236119413933,0.18336778046017163,-0.013395118335857428,-0.0520536759784253,-0.1261355909096439,0.28157503257938477,0.11408436589603017,0.4325859538701783,0.5788600841179968,0.48109587077753824,0.4621837838466902,0.43688992007318284,-0.16495457814022274,-0.16481104115526346,-0.16175058987096214,-0.16555826613776942,-0.16319140012797806,-0.1640737518901877,-0.15865918508852067,-0.16344040954987188,-0.16440310846239853,-0.16405001387891305,-0.1609077005560296,-0.1569412921294826,-0.1607791786952776,-0.1547801875882961,-0.1511852665022758,-0.14836053853709155,-0.1439060159136194,0.4884227642260067,0.44159563129963486,0.5299891582675789,0.36732038742020506,0.5249202073046599,0.4894896867461547,0.8268262402285143,0.35488852587227127,0.2832547846584675,0.4100373535063429,0.4461185204819409,0.9811740515160433,0.5507119248124335,1.509139497600121,1.7929840952993115,2.0643738546344492,2.462398063110561,-0.20928776461653578,-0.2092025141854513,-0.20898950455373214,-0.20886592747544053,-0.2087330677832468,-0.20767278481794624,-0.21117094171038578,-0.2112977833833829,-0.213992865800397,-0.21428725172532825,-0.21457582321700883,-0.2148722283984617,-0.21513916772454533,-0.21537818146977555,-0.2156074868624254,-0.21582817213259492,-0.21645330500291768,0.5777773774479681,-0.3621677793532203,-0.11271846912521866,-2.492330016488668,0.256865951840332,-0.6055604602734523
Alfenas,3101607,1.2432356457205944,1.0629871998813984,1.028733007386765,0.9828123880232427,0.8918944399109858,1.1604884295779698,1.160698616540344,1.1814743796849523,1.1621838387187058,1.1730231014587769,1.299845314435969,1.2872624570046494,1.3068990776505733,1.2988786604269105,1.3869577819930878,1.3947222208048577,1.3464789730504179,1.1259350444391623,1.2315941025377668,0.992503877584499,1.2228091699877006,1.2623237349606757,1.1374052449417955,1.06876250633895,1.0029431446407426,1.1781622983389273,1.72407233861624,1.0972537488411185,1.1097478378233365,1.2608794163853696,1.3052866613158216,1.3045262119134655,1.5395431182499453,1.677698096247284,0.49254601374917345,0.3645147208327233,0.3777751000235724,0.22895560838559514,0.2825836650636169,0.3631364650815504,0.42098246498913877,0.6305110726718183,0.4656764890816568,0.4044901663788339,0.429721888190592,0.39661088169256986,0.500804721955755,0.6938736550830699,0.6770211768664807,0.7508791400342573,0.5818496409375219,0.6513772979412432,0.6234428479685337,0.6030188330496475,0.6133525654867034,0.6061624753153244,0.5740650075471548,0.5551499934362515,0.533057099991187,0.5321678848914767,0.5557055353926109,0.4952658062105831,0.49027274810436555,0.5031997899717059,0.49852780721354145,0.48228822680883665,0.5238282476969922,0.5075755070018306,1.0708653485453543,0.9160548314871444,0.7684280600611205,0.7131849841512591,0.6927400574453059,0.8470048535797364,0.8430864928410771,0.8191224926479896,0.9180404679542411,1.0277407641643455,0.8657522546602938,0.8527176944009686,0.8926301261726333,0.8631476009893175,0.8102467880435802,1.0496400539764807,1.004879869517688,0.5455177912899112,0.5519007471996161,0.5647748547448416,0.5715910765158135,0.578153511408205,0.5162917079264415,0.5328353541772071,0.5329067960074294,0.5414012175935995,0.5425612325125819,0.5432321099758954,0.5439454024260441,0.544550819865814,0.5451294165328789,0.5456693766673945,0.5461810449746456,0.5476795768036943,1.533705555198935,0.575910004192196,2.234482853130477,0.6166038161741214,1.207284417072029,-1.601441851546446
Alfredo Vasconcelos,3101631,0.6034948018177307,0.28163532256822527,0.32945750595449175,0.09185280299397315,-0.02089861610249322,-0.12590361830206506,-0.21899148728314838,-0.33283485193925755,-0.23475153800069135,-0.2379682475369245,-0.310801308499062,-0.22064148885552337,-0.07354337071937134,-0.21892946127781598,-0.17565164870821875,-0.2569598774627787,-0.3424121962474443,0.23427530755773313,0.2671701088287992,0.5774093836011644,0.49216244704203943,0.26911114068030817,-0.226779775441386,-0.08138879415333919,-0.060250295567949544,-0.39899008270491565,-0.18587862059951626,-0.04458150141102181,-0.4409041729474694,-0.504919043739352,-0.40972001831644655,-0.48734593110882035,-0.6084637320225502,-0.42768787938184466,0.07301497410212973,0.1529104760593315,0.505479645133604,0.22068575947314903,0.08063716295915054,-0.34038383664715677,-0.3444244156861299,-0.3732893969339248,-0.312436752573111,-0.2827972651558438,-0.2563522520678995,-0.22648072193463645,-0.29245073619244305,-0.2748678937554503,-0.2566057405324049,-0.3292686167406659,-0.27627243961952763,-0.15223773831058526,-0.1501297854827304,-0.14413593905513236,-0.14688929813611762,-0.14483460034274548,-0.14427389246322037,-0.14366957182338058,-0.14568008924874604,-0.1437944991915738,-0.1419758881224572,-0.14330262861100196,-0.1436446503167687,-0.14328851343937363,-0.14406198413602295,-0.14426851198143542,-0.141623492320764,-0.1412083698559985,0.09460083962036846,0.16395871041043722,0.36498044935127694,0.3081149478336765,0.4017989389712767,0.14496094942495275,0.07867880769807284,-0.05710021454245095,0.0786684371057401,0.1775191325142606,-0.03194532834060012,-0.06349892069030912,-0.03533523041532828,-0.03744425736310462,-0.13908362886940923,-0.058003423892429025,-0.16895064251606529,-0.18403413084170903,-0.18431051290299988,-0.18486943771767642,-0.18516050780624746,-0.185430368075503,-0.1757895384971887,-0.17759971031037808,-0.1770535349006583,-0.1802284816975005,-0.18002819160158476,-0.1797955175463996,-0.17955567592898872,-0.17934373923979513,-0.1791410430509596,-0.1789436448486832,-0.1787619667531595,-0.17820569560471544,-0.41422356172756564,0.3413905583058419,0.4344818391307095,-1.3020312033841006,0.5384714230200953,0.18727472811610413
Almenara,3101706,-0.3656803603272982,-0.37195624230534885,-0.4441039079577205,-0.3619789505703281,-0.37989005405293635,-0.36050253511581565,-0.28761586548144175,-0.349866606878571,-0.1828720207025539,-0.2936893429214973,-0.13942184161767116,-0.30091154116800306,-0.20538159779772988,-0.2263017604615019,-0.18818040829088736,-0.24755399182710938,-0.22351997732603468,0.036295679048753575,-0.061093403325027155,-0.22667336393568951,-0.3509075220863475,-0.525711907659031,-0.14580179531638904,0.0032415959779509024,0.23550511208468158,-0.12269491868101358,-0.07946012872300398,-0.39346058808268863,-0.3077787384251058,-0.3445647627252848,-0.23035817954355137,-0.26312446317891214,-0.21513172533921854,-0.14245428848999692,-0.3094868926066016,-0.29510876867188107,-0.32619583801273266,-0.3530594002361182,-0.3295884278457047,-0.3500938101631162,-0.40314534307442695,-0.37153651498607976,-0.3362707346376853,-0.3372385587100049,-0.3721035199043883,-0.3333384630883647,-0.3463408405339373,-0.34693987680498234,-0.4076870384260342,-0.3574792494066452,-0.3225977554868065,0.08648188656155703,0.08887242083335929,0.091355166494592,0.08170184339521899,0.07993421480532432,0.07154457529072367,0.07510288507163862,0.07476759778790877,0.06874298424493148,0.07216051291654725,0.07291500255851227,0.05996017744041258,0.06576658080976444,0.07499129891980981,0.06154711034600992,0.054256126418960264,0.046952442663060076,0.08171229387106332,0.08970231758360078,0.10725862866508609,0.02757111239584036,0.02106608802625387,-0.04152907325511569,-0.0006317496674030085,0.0025185505420792123,-0.08331958577378645,-0.08959367831185806,-0.03123886183635181,-0.15997444155203333,-0.10544663546396903,-0.04912493892729605,-0.1645239086246408,-0.233988180576908,-0.29499186450604026,0.16028447285947325,0.15752331785109405,0.15189925772855822,0.14889086493715986,0.14597992903903204,0.15069785208000067,0.15598060169558428,0.1549941103600808,0.1686274818250331,0.1686698743932865,0.16878769757728132,0.16892064061815262,0.16902735831498075,0.1691314212254975,0.16923794340010936,0.16932638030568994,0.16960975130249928,-0.2879688967415886,-0.6971955591908653,-0.5591187205971614,1.1120959668561492,-1.3799658493920328,0.7091311320685024
Alpercata,3101805,-0.1266883939976137,-0.013221311667634076,0.03479894402177594,-0.13303983538443573,-0.04408089118307791,-0.38420744828238185,-0.16183418886420017,-0.4601048194360964,-0.06340021288226266,-0.3745069311699515,-0.4399359279980161,-0.4649178064184133,-0.2642169542050713,-0.26771749807340023,-0.22477567593153658,-0.37713706391086654,-0.4479221157918269,-0.4338635627639772,-0.6534386597522243,-0.3023955285964503,-0.4082617153056086,-0.05771111198207921,-0.19887468271538894,-0.21562982307130277,-0.7479094456907528,-0.7263190293334505,-0.9007295834771153,-1.1717164102160553,-0.71938662240646,-0.5739611936341756,0.3670358143659614,-0.4701938970389882,-0.38305765472015013,-0.7880748117367624,-0.2766581296039787,-0.28203477161923984,-0.2992580840946807,-0.325139368191542,-0.30234537768227837,-0.3130925936623361,-0.38994827890965306,-0.43506574490517474,-0.44072748843466025,-0.4088996882317,-0.39640570449268103,-0.3649013664517712,-0.44026752396259716,-0.49965041160889534,-0.4788403376173782,-0.4292591455392164,-0.42163442335898005,-0.14755258679440303,-0.1471071740207383,-0.1462329212951121,-0.14771903004730214,-0.14789406697361757,-0.14585788121737775,-0.14803363644487708,-0.15300393267189072,-0.15150032700588217,-0.1525784209661092,-0.15748923998417957,-0.15827095631075397,-0.15678131235107098,-0.1557850191619467,-0.15590890373602045,-0.15509758475341914,-0.14778388212144947,-0.23356676444575147,-0.22864825803824726,-0.22816060398634094,-0.2213666040217313,-0.242017089943242,-0.21981648568616086,-0.3655758231981882,-0.6088070098442702,-0.6051741321461866,-0.6746293540383766,-1.0411961825883274,-1.100421907915155,-0.983768864429132,-0.91409853809335,-0.9910453185405446,-1.021675021243858,-0.7141406499377373,-0.16318271320863764,-0.1637804537317335,-0.1649739120789308,-0.1656024649055796,-0.16620008751777343,-0.16413341112695137,-0.166814900223077,-0.1672459162016349,-0.168557632974414,-0.16902203115328832,-0.16945314717269008,-0.16992296418112268,-0.17032664739896,-0.17070982864902212,-0.17106926286263008,-0.17140637759231683,-0.1724106032716545,-0.41422356172756564,0.006362778468193253,-0.5159186962611669,-0.1005558756024953,-0.37674635831413095,-0.10898707906845467
Alpinópolis,3101904,-0.028223819969416933,0.03428858859666581,0.14606499568118436,0.000629381451374545,0.02567660950592168,0.079609112752385,0.1486598144913211,0.10249467481499887,0.08501710567993453,-0.021902235519753652,0.1528282028284451,-0.016946106962199878,-0.15652068128155805,-0.18771522311071778,-0.09304231847739156,-0.09863001086985664,0.002780037545894889,0.8000146464721981,0.3141891504377259,0.16473951435316908,0.21367684288306313,0.29095188846994724,0.2799111725151607,0.22881935867169487,0.10157594633354454,0.40210470550385397,0.34500573297642084,0.23544225129549026,0.1954297948867613,0.17894800785323112,0.18615613033348427,0.11102600183946928,0.1174501999797319,0.22083319090698098,-0.10444899072073843,-0.1002302725732487,-0.037185180323091815,-0.07202159369773097,-0.01228929544868983,0.12074853298896157,0.06347698594166083,0.1399731632468987,-0.020609675326130398,-0.04011142292318803,-0.09700966854899683,-0.10491678552288637,-0.08049541062447722,-0.06806357514769333,-0.02607151907524882,-0.0548868626306053,-0.08582130738744272,-0.029308286624089554,-0.014975872967940753,-0.010138773920427226,-0.002723378567806416,-0.002875348670280346,-0.0013189074005161528,-0.0017426006547124472,0.008120622637292196,0.0029746398762995735,0.008197691826974482,0.009160712893509261,0.0034494497363785903,0.008130674347452274,0.00331331333273304,0.006213074179286908,0.009454769080381889,0.017109733150628744,0.43712919772053843,0.5899114441306039,0.5982033774531421,0.6485837483594223,0.6596061322301566,0.8335668737017351,0.8713802911071276,1.0885186041553567,1.0823635874546524,1.205665220255237,1.3045320795162598,1.2233872930011547,1.2920953026934312,1.2311997651462907,1.2948558327189696,1.3842712140125555,1.5573381368874062,-0.045054703594066825,-0.044828511975181916,-0.0443627178955744,-0.04410683073304714,-0.04385826962409905,-0.050267682688156075,-0.04976279074132776,-0.050141712680837475,-0.047816622144530044,-0.04801788564658423,-0.0481595986002866,-0.04832905052326553,-0.04846449253206826,-0.0485928829847261,-0.048716555962586575,-0.04883641821076191,-0.049174967347561944,0.9204686109813323,1.2794683418512582,1.039282179834632,-0.20859551748053165,0.8904782619947975,-1.1124626874269108
Alterosa,3102001,-0.4638173378136408,-0.522364751614168,-0.6227569641351521,-0.5885260936715586,-0.6202608419751738,-0.6296169711820245,-0.7738083729978738,-0.5599342816806013,-0.5611629709051139,-0.6071198932707121,-0.5444686535815833,-0.46488755935832055,-0.4326561009309446,-0.4607384630272836,-0.40883631316012187,-0.3444630033052671,-0.45090409329235875,0.5898509885380738,0.7412560401831193,0.2488564485817387,0.2600680772157419,-0.04959919397290554,0.13112629567127662,-0.015195811198888812,-0.30729884907657606,-0.3901881387125511,-0.2017703460455786,-0.6714418335812358,-0.6966615370679166,-0.8942119041479685,-0.7591033370829782,-0.8508454143724498,-0.7058542610539753,-0.728951921840466,-0.21221989192328725,-0.26640628510503916,-0.21607231393715517,-0.2504877208178418,-0.21063637202620192,-0.22043896665772034,-0.2337106901680462,-0.24929225830688032,-0.2535311687897222,-0.23765859518069896,-0.2505673256795569,-0.2547718773202097,-0.2560083591188432,-0.26441533045694415,-0.2054389141267048,-0.19531671158431826,-0.2360994858376918,-0.10114727653888378,-0.10500651437156262,-0.10177689780754169,-0.09897228026521131,-0.09792277866937339,-0.09913021296973482,-0.09680331262730969,-0.10063845219640627,-0.10096443296785984,-0.09921813272018846,-0.09578602666228657,-0.09461328363238627,-0.09981171694612657,-0.09934697910857083,-0.10192447820751019,-0.0985063965362675,-0.09888904732707045,-0.12789244044558543,-0.21023109230486867,-0.18141174788290618,-0.13298740823209576,-0.13165265783648256,-0.09572243690113505,-0.06502550113858623,-0.1530132709843311,-0.18538280177846753,-0.16487343576131325,-0.08819069623334426,-0.0584954318677301,-0.1803780737257565,-0.16622834444346885,-0.2534900662966239,-0.18069962935043662,-0.21066385438161112,-0.09280354926461531,-0.0929767862483904,-0.09331961177082838,-0.09348954946525403,-0.09365813808713026,-0.09801884585349144,-0.09907963686860051,-0.09968461007958075,-0.09876723777657861,-0.09918910946496434,-0.09960788343586496,-0.10005274560024426,-0.10044418563248779,-0.1008081273619218,-0.10114914768951636,-0.10146864065219678,-0.10243985911919624,0.09079509821634245,0.7769266720947852,-0.29991857458119464,-0.5308516906684658,0.4680700552251538,0.1139397866070261
Alto Caparaó,3102050,-0.3426601829131515,-0.44865998677155455,-0.5552315028844018,-0.5722842934544942,-0.6604122097457735,-0.6535740701249942,-0.5977860575393453,-0.5097775896133421,-0.6856997902808754,-0.606159530439098,-0.5579349842129462,-0.5641827336934573,-0.5328869267674515,-0.539685118922959,-0.5094157335279702,-0.5542423224094964,-0.5712537239438022,-0.5377783765550628,-0.23424582474809205,-0.3143658892573597,-0.8545400693174312,-0.38608927240408847,-0.1457146384346073,-0.1242977785818929,-0.09641494695180129,-0.35294800659037434,-0.530896014235744,-0.7646188338633386,-0.7880263866706093,-0.5112009835258601,-0.5375848433449939,-0.3440992992450149,-0.4874376164893234,-0.41489758138527033,-0.33199196437066314,-0.27582063656318434,-0.2487224321604335,-0.2728546422373612,-0.12299300708128365,-0.32735791381147944,-0.23034612899788634,-0.04336003671812105,-0.3040724653173361,-0.15947028057490564,-0.2723110675147147,-0.33790675682138466,-0.35794189984769625,-0.23525283607491912,-0.17405989272134978,-0.3295365596366986,-0.37492763573148125,-0.1486680990601607,-0.14861847975173437,-0.14245835326314857,-0.14232577262460272,-0.14197909815393153,-0.1498178531027712,-0.15069002360578798,-0.1484265305324253,-0.14863304223776744,-0.15205698492461814,-0.1475757043258145,-0.1491295150645132,-0.14961846848436744,-0.15126327708051895,-0.1508478638427226,-0.15004480009117346,-0.14340020727781547,0.3659719880028195,0.30819665341925573,0.45683897769741416,0.48511112073252904,0.47737288243385045,0.20145480498286014,0.06293869102196714,0.15171401687601319,0.12119769309600184,-0.07699633907266325,0.043932088012433125,-0.06046317230845494,-0.07450128131516484,-0.121361648137651,-0.1953434281747934,-0.2249992100853383,0.09559619322190634,-0.18708528320594356,-0.18652486616862698,-0.18537985786233857,-0.18475327184448012,-0.18413988720199198,-0.18476065007753395,-0.18734451942494043,-0.18723202993703975,-0.18856023019176976,-0.18856379772959883,-0.1885564857222942,-0.1885577349541856,-0.18855289918037899,-0.18855707153083495,-0.18854679343827335,-0.18854291234000972,-0.18851696334216184,0.25312252462688434,0.6094127821759608,-0.6167187530451539,-0.4544788403753716,0.34486766158400756,0.36467102407535046
Alto Jequitibá,3153509,-0.7150482172413425,-0.8254199827676095,-0.824201674112479,-0.8719916223415112,-0.8627139278322076,-0.8096906028463415,-0.8946601919121995,-0.7611676362637864,-0.8201112075048655,-0.7964338495934967,-0.6585413777349063,-0.7307640233472112,-0.6845756167917628,-0.6830976964289357,-0.6476815242008289,-0.7574677074610511,-0.7741470472436928,-0.28446608506415155,-0.35533283651814934,-0.23975976596934148,-0.4698900172986175,-0.553194859039938,-0.5853757823808196,-0.563140859838425,-0.5533245915565304,0.4198811227661357,-0.4764439416100512,-0.33149160260897353,-0.424714288136924,-0.34211102492299234,-0.1261217898045443,-0.05391350786877257,-0.3281499929652245,-0.30783628920508077,-0.4214754578249043,-0.41469297743353556,-0.30230932557221,-0.3477978250151377,-0.29456324867957334,-0.3222053287694179,-0.4105219547544585,-0.2102820424087587,-0.09634445321269515,0.12368560941618355,-0.35620458641164054,-0.42679247012843535,-0.3521886547811723,-0.23678180842003765,-0.35944099865265006,-0.24258934701699686,-0.38094395160859934,-0.14242123037191773,-0.1399824470031855,-0.14329714615914046,-0.14274063858019498,-0.14401874257451291,-0.14288790230333265,-0.1457567331640963,-0.1420181675371737,-0.14164403561548775,-0.14267113617777866,-0.13646570746730188,-0.136497705342435,-0.13995695815253476,-0.1390378262677699,-0.1383639654392546,-0.14044450923290666,-0.13294682880453446,-0.38388753171746975,-0.3359192196879199,-0.4588560119683179,-0.413710113319669,-0.4800299528563202,-0.3201665214326295,-0.4612349589130412,-0.3597501686562007,-0.44674066035689547,-0.4974359739444664,-0.3178477111063586,-0.3111895495992424,-0.4275285398172014,-0.3522013415174889,-0.3664472637674556,-0.5067491057802658,-0.1891457796862003,-0.14447047988997422,-0.14440764450833252,-0.14426388620934133,-0.14417970996945076,-0.14409266927483902,-0.15393035112536152,-0.15715329118633375,-0.1582830713821492,-0.1562787052959199,-0.15714640523605133,-0.15792999649127878,-0.15875430789901399,-0.15946974533947914,-0.16015824924254493,-0.1607965919468146,-0.16139681234235936,-0.16319840476978867,0.14490424035318974,-1.2332400069311031,-0.0407184285652279,0.5607212427889304,0.4504697132764197,1.0628848613130693
Alto Rio Doce,3102100,-0.9198969530528157,-0.9589030475488634,-1.0269549446288415,-1.0217962679799912,-0.9524731103913693,-0.984977240414298,-1.013228488652292,-0.954449126875592,-0.9370676512669357,-0.9134240960405092,-0.9467394869878295,-0.9078440558359026,-0.8853102162858381,-0.8744103459618218,-0.8658622212657417,-0.7956605081714344,-0.5732156452404309,-0.41197768723905487,-0.06241647863732471,-0.008088925138595209,0.20620800005736703,-0.026135316555090802,-0.4328999707696771,0.19607187869734582,0.553433278346813,-0.19992087912787213,-0.4913952107746224,-0.44182683389217714,-0.2740388425407273,-0.20780542378450212,-0.08402525853502467,-0.20974282795210503,-0.05825439263219366,-0.42665649836083935,-0.3880447191400329,-0.3984961249081103,-0.3816379351605461,-0.3677372205600765,-0.3822870306540814,-0.3804917137944581,-0.4284411229228067,-0.48117045122912505,-0.3588821508370884,-0.35421547168245354,-0.4086919432152729,-0.3560239805842382,-0.428160949391947,-0.421894241310608,-0.4065493260158123,-0.2552906631462069,-0.21583673645093768,-0.1428674352782208,-0.14430046337745994,-0.14560382662311816,-0.14771903004730214,-0.14932181806802455,-0.1476398685658048,-0.14177215242272995,-0.13597599671307933,-0.13716390316530847,-0.13641390367988568,-0.1352692462671544,-0.13666391336509393,-0.13362700310754094,-0.13552091575999275,-0.12841058698243554,-0.12646513833402695,-0.12350506760286126,-0.8934436353342691,-0.905661971637096,-0.912769284671124,-0.9082627048299655,-0.9753499636165287,-0.9638335965840329,-0.8951039113460119,-0.8173754367714222,-0.8744086079346053,-0.8855186235113979,-0.8947367555395269,-0.9368885726533014,-0.7928770228530013,-0.8411899548221947,-0.6213153089586753,-0.5713104862774216,-0.432583367478215,-0.08681383318427299,-0.08885964701079226,-0.09300467168156876,-0.09520422719901121,-0.09732860417818205,-0.10464188480189186,-0.10797164518551705,-0.11031639841717755,-0.11536672645402157,-0.11769175877351663,-0.1199130876558084,-0.12228833998338594,-0.1243516096275271,-0.1263128021558638,-0.12814988389042437,-0.12987711878961336,-0.13509220695444307,-1.0274605059451682,0.1403738904032527,-1.0631190045170966,-0.2402623090654728,-0.20074293882677985,0.966999108481781
Alvarenga,3102209,-0.9139553991137093,-0.8798170068014259,-1.0245929835061123,-1.1556698250580915,-0.9364123096094272,-1.011862914319271,-1.3812763554796221,-1.133980802792905,-1.1567287714666934,-1.085388604436356,-0.9024070552935347,-1.003828159936531,-0.7955494534286115,-1.0020265170784437,-1.4505728261701605,-0.9393912364734468,-0.6376210392656328,-0.12900324599188917,-0.7262989014389104,-0.5388769004410506,-0.6978490467043658,-0.4275974787721245,-0.5230304736577575,-0.5552445644051692,0.05304448851488832,-1.130401047715576,-1.0099926477765302,-0.3948756817901538,-0.012726753195580167,-0.81935908341197,-1.1354135003811836,-0.8007026710124935,-1.0596650197821968,-1.1719704149927694,-0.44071950845678526,-0.42383735503634906,-0.4071497381516245,-0.408958700602593,-0.40118401467059095,-0.4118247804728634,-0.509186618679405,-0.5352952739432498,-0.48372155905203446,-0.4040123776179878,-0.44691915431499196,-0.4515177213652558,-0.4983312814794677,-0.5339173415149842,-0.5646253341017873,-0.4888165256120716,-0.4635050168699464,-0.1787869302356179,-0.17819689191551422,-0.17747795667081015,-0.17966370862790634,-0.17767287551410596,-0.17496367457501974,-0.17402828223379088,-0.17497546294132474,-0.17408019455478577,-0.176564478874699,-0.17201769741454218,-0.17289726230473926,-0.17427197760697496,-0.17554670677707535,-0.17379124469233947,-0.1714349218280135,-0.1683534333108089,-1.088119978281404,-1.0501270856729519,-1.029567733633975,-1.005126896047907,-0.9507426589954193,-0.9546003434219833,-1.0440206099682126,-1.2035249115797442,-1.2525788386951533,-1.4534497651841007,-1.363698085894733,-1.443819288655078,-1.484325322388193,-1.520867211295008,-1.4983967733316148,-1.4049987567137288,-1.2589773939308257,-0.1853176414303538,-0.18674741423552418,-0.18962611906580448,-0.19115116313856162,-0.19261263457643718,-0.18992009218360106,-0.1940629257088329,-0.19513375634686217,-0.19767074647103472,-0.19873230242123302,-0.19976335596414252,-0.2008656348643418,-0.20181570691039658,-0.2027263353052472,-0.20356607786091016,-0.2043673690211739,-0.20676151265279852,-1.135678790218863,-0.8647094491096896,-1.6679193452210181,0.8308203474840213,-0.7287531972888331,0.5405882358081217
