NOME_MUN,COD_MUN,DISTANCIA
Engenheiro Navarro,3123809,295.09066152374174
Rio Doce,3155009,295.0964453999677
Bandeira do Sul,3105301,295.4436676368333
Santana do Manhuaçu,3158904,295.61965751938806
Cruzeiro da Fortaleza,3120706,295.62222845035194
Serranos,3167004,295.91196246582587
Novo Oriente de Minas,3145356,295.9528649541378
Marilac,3140100,296.24579639062506
Ponto dos Volantes,3152170,296.41318707524033
Santa Efigênia de Minas,3157500,296.47271365548943
Cipotânea,3116308,296.64548656959914
Ferros,3125903,296.7008325074372
Conselheiro Pena,3118403,296.87124732623306
São João Nepomuceno,3162906,296.9728002467757
Martins Soares,3140530,297.0324126417455
Delfim Moreira,3121100,297.0986235317994
Couto de Magalhães de Minas,3120102,297.18353866857996
Santana de Cataguases,3158409,297.2569561978561
Funilândia,3127206,297.3991587556256
Naque,3144359,297.5199941123524
Orizânia,3145877,297.73703680668063
Senador Cortes,3165602,297.8899276501836
Rosário da Limeira,3156452,297.97776359857465
Biquinhas,3107000,298.0483377503
Francisco Badaró,3126505,298.22987761619095
Paiva,3146602,298.3249091233743
Sericita,3166303,298.37966201314987
Itapecerica,3133501,298.4093363955556
São Domingos das Dores,3160959,298.9743738233468
Arantina,3103603,298.98631242583235
Maripá de Minas,3140209,299.3374247323911
Araçaí,3103207,299.39278207493226
Lontra,3138658,299.57718115377645
Ibirité,3129806,299.6021109245067
Dores do Indaiá,3123205,299.6038604905965
Pimenta,3150505,299.61218072011127
Barão de Monte Alto,3105509,299.8719771634645
Virginópolis,3171808,300.1205811819856
Piedade dos Gerais,3150406,300.2783729143572
São José da Safira,3163003,300.3032359432616
São Bento Abade,3160801,300.3884161533147
Chácara,3115904,300.8028848429974
Piranguçu,3150901,300.9792536823296
Passabém,3147501,301.23796337589795
Alvarenga,3102209,301.5201457136361
Brás Pires,3108701,301.53069334457257
São Geraldo do Baixio,3161650,301.64711684976123
Francisco Sá,3126703,302.0374665665323
Leandro Ferreira,3138302,302.17256504024425
Claro dos Poções,3116506,302.2848251148771
Faria Lemos,3125309,302.6562870387894
Dom Bosco,3122470,302.79872593919237
São João da Mata,3162302,302.8246083310873
Cristiano Otoni,3120409,302.8664582821888
Bom Sucesso,3108008,302.9793455502918
São José do Mantimento,3163607,303.17428843237474
Coqueiral,3118700,303.3246299144541
Morro do Pilar,3143708,303.69938456243176
Madre de Deus de Minas,3139102,303.83612009926605
Aracitaba,3103306,304.06653362498264
Candeias,3112000,304.0731249755835
Mata Verde,3140555,304.1066357966166
Recreio,3154101,304.39551022498824
São José do Divino,3163300,305.10448480395877
Raposos,3153905,305.19500665576766
Chapada do Norte,3116100,305.3377295841652
São Sebastião do Anta,3164472,305.43514120884373
Rio Espera,3155207,305.8888858929557
Dores do Turvo,3123304,306.31116923330126
Presidente Kubitschek,3153301,306.5633777574852
Areado,3104304,307.0435140693123
Japonvar,3135357,307.1049983112657
Paraguaçu,3147204,307.12868858211084
Desterro do Melo,3121506,307.44013208787374
Conceição de Ipanema,3117405,308.2375669250879
Capitólio,3112802,308.4140996492165
Mato Verde,3141009,309.37842532305206
Angelândia,3102852,309.60105681809347
Santa Maria do Salto,3158102,309.69653176584575
Frei Inocêncio,3126901,309.97309587491634
Diogo de Vasconcelos,3121704,310.21932667494
Tocos do Moji,3169059,310.3895663603233
Rio do Prado,3155108,310.5818359839302
Congonhas do Norte,3118106,310.9273457154628
Santo Antônio do Amparo,3159902,311.02027397259565
Central de Minas,3115706,311.05248829837285
Passa Quatro,3147600,311.17000698511197
Ladainha,3137007,311.2632585289872
Bela Vista de Minas,3106002,311.28379519613077
Santana da Vargem,3158300,311.33800214177484
Botelhos,3108404,311.5870667263109
Novorizonte,3145372,311.7535476735887
Catas Altas da Noruega,3115409,311.7572048875006
Queluzito,3153806,312.02533857042556
Fortuna de Minas,3126406,312.22481565550345
Goianá,3127388,312.4499118876457
Amparo do Serra,3102506,312.6235771108836
Bias Fortes,3106804,313.39106972419336
Berizal,3106655,313.43746506104407
Ipanema,3131208,313.65419529261
Santa Rita de Ibitipoca,3159407,313.85868637578744
Campanha,3110905,314.5192302136773
Oratórios,3145851,314.53312896313884
São Félix de Minas,3161056,314.7534669411207
Ouro Verde de Minas,3146206,314.8508030574807
Caiana,3110103,314.8568977511892
Conceição da Barra de Minas,3115201,314.8619593818541
Cristais,3120201,315.7307813801266
Extrema,3125101,315.9805249663389
Monte Sião,3143401,316.55565292719564
Silveirânia,3167301,316.62000361292144
Santo Antônio do Rio Abaixo,3160504,316.7167663966786
Cantagalo,3112059,317.17224295901195
Casa Grande,3114907,317.2967681900775
Campo Belo,3111200,317.3576193675736
Alagoa,3101300,317.3693338087503
Ibituruna,3130002,317.40835758504846
Nanuque,3144300,317.5111406930454
Conceição das Pedras,3117207,317.59366904067525
Dom Viçoso,3122801,318.46783455395456
Lambari,3137809,318.624350639524
Matipó,3140902,318.70176151276564
Luislândia,3138682,318.9741185968727
Guanhães,3128006,319.08305081711546
Engenheiro Caldas,3123700,319.4739779224145
Jequitibá,3135704,319.4944118186294
Araponga,3103702,319.62022430484376
Grupiara,3127909,319.9673627441513
José Raydan,3136553,320.0366642002876
Materlândia,3140605,320.38015920984066
Cascalho Rico,3115003,320.3987236034113
Nacip Raydan,3144201,320.4799680993009
Córrego Danta,3119807,320.63844287311804
São Sebastião da Vargem Alegre,3164431,320.6863256258142
Dom Silvério,3122702,320.913033976598
São Geraldo da Piedade,3161601,320.9786549858843
Antônio Prado de Minas,3103108,320.9837654382007
Caranaíba,3113107,320.98646167727793
Quartel Geral,3153707,321.01883184000184
Lajinha,3137700,321.0867558196727
Rio Pomba,3155801,321.19126109586125
Comercinho,3117009,321.71970555748135
Veredinha,3171071,322.1174417170379
Rio Novo,3155405,322.14372885225976
Diamantina,3121605,322.7511526840404
Ipiaçu,3131406,323.2151984807208
Pedra do Anta,3148806,323.692502808398
Santa Rosa da Serra,3159704,324.3484608842374
Miravânia,3142254,324.38787615956625
Turmalina,3169703,324.3890212303554
Senhora do Porto,3166105,324.727916869109
Pedra Dourada,3149002,324.89430027519495
São Sebastião do Rio Preto,3164803,325.36731747650265
Santa Cruz de Salinas,3157377,325.8661672695606
Guaxupé,3128709,325.896088822076
Espera Feliz,3124203,326.2040244641714
Seritinga,3166402,326.45692220956533
Santa Helena de Minas,3157658,326.90829790797846
Martinho Campos,3140506,326.97540746012237
Cordislândia,3119005,327.0113097556628
Cachoeira Dourada,3109808,327.26316630310384
Mantena,3139607,327.3295358790075
Turvolândia,3169802,327.38320870334724
Taparuba,3168051,327.62799867591673
Santana de Pirapama,3158508,327.80421364879373
Juvenília,3136959,327.8240379760779
Pintópolis,3150570,328.1324025911922
Natalândia,3144375,328.21164265403235
Ponte Nova,3152105,328.2556107449389
Montezuma,3143450,328.5446946793953
Santa Maria de Itabira,3158003,328.6021178015699
Paulistas,3148400,328.6848095606483
Vargem Grande do Rio Pardo,3170651,328.71500601425276
Jenipapo de Minas,3135456,328.9745517850315
São Sebastião do Maranhão,3164506,328.9883195750862
São José do Jacuri,3163508,329.2494117230615
Cedro do Abaeté,3115607,329.33382647533415
Vieiras,3171402,329.52031694092454
Cachoeira de Pajeú,3102704,329.57302982361693
Sem-Peixe,3165560,330.44528819330867
Moeda,3142304,330.46316333850496
Itajubá,3132404,330.6221427326039
Arapuá,3103801,330.6819557000183
Santo Antônio do Itambé,3160207,331.0586035250084
Centralina,3115805,331.2272921856327
Conceição da Aparecida,3117108,331.24236733086514
Santo Antônio do Retiro,3160454,331.7762045212122
Vargem Bonita,3170602,331.80907694635056
Ponto Chique,3152131,331.8513625695406
Riacho dos Machados,3154507,332.12032927878005
Delfinópolis,3121209,333.00699462478747
Icaraí de Minas,3130051,333.2355972146611
Rubelita,3156502,333.27790894615833
Cônego Marinho,3117836,333.3351874749254
Camacho,3110400,333.4936442734048
Cajuri,3110202,333.5180180307574
Pedro Teixeira,3149408,333.801561016931
Jampruca,3135076,334.09457429298226
Oliveira Fortes,3145703,334.4088373399694
Corinto,3119104,334.57719268449785
Bom Jesus da Penha,3107604,334.6778545676793
Uruana de Minas,3170479,334.6940543723405
Fronteira dos Vales,3127057,334.84162855930754
Lagoa dos Patos,3137304,335.1997774234602
Pedrinópolis,3149200,335.6308334604105
Planura,3151602,335.970418114618
Wenceslau Braz,3172202,335.9823695653903
Santana do Riacho,3159001,335.9987697543846
Vermelho Novo,3171154,336.3899173690095
Indaiabira,3130655,337.14991755101755
Verdelândia,3171030,337.63621731865385
Pedras de Maria da Cruz,3149150,337.91325771157494
Fronteira,3127008,337.97493170204336
Joanésia,3136108,338.04742703905333
Imbé de Minas,3130556,338.20315591094425
Iguatama,3130309,338.2314212503442
Bom Jardim de Minas,3107505,338.5704698798935
Carangola,3113305,338.7885613914961
Ouro Fino,3146008,338.95772068321065
Dom Cavati,3122504,339.6771349965878
Ibiracatu,3129657,340.2209872864707
Bugre,3109253,340.85591273777186
Córrego Novo,3120003,341.005187558227
Serra Azul de Minas,3166501,341.15114244382494
Itutinga,3134509,341.1914424065751
Campo Azul,3111150,341.6447227603212
Canaã,3111705,342.5800514077994
Doresópolis,3123403,343.0323260831228
Cristália,3120300,343.0684838208199
Chapada Gaúcha,3116159,343.150288061462
Santa Cruz do Escalvado,3157401,343.30868934370733
Fruta de Leite,3127073,343.3546757727153
Ninheira,3144656,343.47938543647405
Patis,3147956,343.6051947058487
Aricanduva,3104452,344.62757909445247
Santo Hipólito,3160603,345.15415814592217
Palmópolis,3146750,345.29091642321646
Capelinha,3112307,345.34668238428145
Santa Bárbara do Monte Verde,3157278,345.761506191731
Santa Luzia,3157807,346.84856248304936
Ervália,3124005,346.94950680411745
Catuti,3115474,347.46150144295495
Senador José Bento,3165800,347.6855936863852
Senador Modestino Gonçalves,3165909,348.2922200810176
Pedra Bonita,3148756,348.3529372312367
Bandeira,3105202,348.90992328894265
Carmo da Cachoeira,3113909,349.4974443125699
Frei Gaspar,3126802,350.57436578452956
Umburatiba,3170305,350.82383399906223
Alpinópolis,3101904,350.9661705160237
Teixeiras,3168507,351.176984691099
Mamonas,3139250,351.2256817667368
Monte Formoso,3143153,351.70431547814627
Consolação,3118502,351.92274479490044
Douradoquara,3123502,352.19215277203523
Santa Fé de Minas,3157609,352.3471944890836
Bonito de Minas,3108255,352.4920862185076
Olaria,3145406,352.57631772277796
Bertópolis,3106606,352.7963676648244
Setubinha,3165552,353.121534018566
Curral de Dentro,3120870,354.02485443032754
Juramento,3136801,354.0319572259303
Padre Carvalho,3146255,354.9798416834497
Franciscópolis,3126752,355.54105111701165
José Gonçalves de Minas,3136520,356.4549509949172
Lagoa Grande,3137536,356.9841311716759
Glaucilândia,3127354,357.68452878174946
Francisco Dumont,3126604,357.9663897682096
São João das Missões,3162450,358.1049921502191
Alvorada de Minas,3102407,359.0765194079079
Santa Cruz de Minas,3157336,359.4084967621781
Presidente Juscelino,3153202,360.0171838766351
Marmelópolis,3140407,360.2917775744349
Estrela do Indaiá,3124708,360.95330057840863
Monjolos,3142502,361.08049602069013
Oliveira,3145604,361.2483939919248
Timóteo,3168705,361.2644209155385
Nova Belém,3144672,361.4270773297166
Araporã,3103751,362.0951478792101
Itapagipe,3133402,362.32580378399734
Periquito,3149952,362.96214211525046
Muzambinho,3144102,363.3711892391142
Abaeté,3100203,363.7413659010233
Gameleiras,3127339,365.3244641788601
Piau,3150109,365.76326611433905
Várzea da Palma,3170800,366.1818896141704
Carbonita,3113503,366.5766386198567
Serranópolis de Minas,3166956,366.7169943138878
Guaraciama,3128253,368.22416690268756
Tiradentes,3168804,368.9067898718006
Lagoa Formosa,3137502,369.1895349755388
Pai Pedro,3146552,369.6276253045599
Onça de Pitangui,3145802,369.68306293656815
Ingaí,3130804,370.7597852093384
Crisólita,3120151,370.8367520297387
Cabo Verde,3109501,370.93195117344635
Santa Rita do Itueto,3159506,371.46926378647913
Luisburgo,3138674,372.6773402225297
Leopoldina,3138401,372.7134194314377
Itamarandiba,3132503,375.1737682125831
