NOME_MUN,COD_MUN,DISTANCIA
Piedade de Ponte Nova,3150208,201.5234938940165
São João da Mata,3162302,201.90306650119032
Francisco Sá,3126703,202.11919254409634
Divinésia,3121902,202.3238870373898
Nazareno,3144508,202.42685763493506
Baldim,3105004,202.43240655299314
Datas,3121001,202.5886127918589
Coluna,3116803,202.72830721907832
Bom Jesus do Galho,3107802,202.7737758783812
Fortaleza de Minas,3126307,202.86007686748218
Santo Antônio do Grama,3160108,203.50021580684466
Andradas,3102605,203.57746016658007
Cambuí,3110608,203.75831476737054
Itumirim,3134301,203.96810621571387
Turmalina,3169703,204.03297453980682
Leandro Ferreira,3138302,204.31426438679284
Nova União,3136603,204.63378146255315
Luminárias,3138708,204.6998983825722
Porto Firme,3152303,204.712551479568
Alto Rio Doce,3102100,204.86206169830206
São Francisco de Sales,3161304,204.97634509698332
Campanário,3110806,205.0113140223752
São Geraldo do Baixio,3161650,205.18041132742223
Jequeri,3135506,205.21700902226723
Grupiara,3127909,205.2319775456604
Santana de Cataguases,3158409,205.29153926298747
Ipiaçu,3131406,205.51378249842577
São Domingos do Prata,3161007,205.60200070311092
Divisa Nova,3122405,205.64724582387004
Alpinópolis,3101904,205.6477474989385
Santana da Vargem,3158300,205.8401465095333
Paracatu,3147006,206.05945101444306
Senador Cortes,3165602,206.37254503621085
Planura,3151602,206.44919875222806
Itueta,3134103,206.59522236224166
Tumiritinga,3169505,206.64767879026857
Aracitaba,3103306,206.6776614507988
São Bento Abade,3160801,206.76910400918177
Galiléia,3127305,206.95983949729435
Serro,3167103,207.07553283774146
Durandé,3123528,207.2052382671341
Bom Jesus do Amparo,3107703,207.35010447233077
Raul Soares,3154002,207.40634330672592
Carmo de Minas,3114105,207.49606426634995
Capitão Andrade,3112653,207.51534618828308
Maripá de Minas,3140209,207.60762954247264
Augusto de Lima,3104809,207.74996420754528
Francisco Badaró,3126505,207.75381160046268
Tiros,3168903,207.8720561098314
Araxá,3104007,207.9605365679162
Vespasiano,3171204,208.0006969639816
Extrema,3125101,208.12594907517877
Funilândia,3127206,208.30616883847182
