NOME_MUN,COD_MUN,DISTANCIA
Ritápolis,3156106,319.0496259886613
Simão Pereira,3167509,319.0725771116994
São José do Goiabal,3163409,319.1733188030601
Natércia,3144409,319.23656368002594
Alto Jequitibá,3153509,319.2986605533814
Tiros,3168903,319.58901171887345
Galiléia,3127305,320.1738133714525
Bom Jesus do Galho,3107802,320.2299588025169
Florestal,3126000,320.4685330541475
Divinolândia de Minas,3122207,320.73382961877456
Bom Jesus da Penha,3107604,320.74262115544946
Pavão,3148509,320.9206547017236
Senhora de Oliveira,3166006,321.003896511417
Alpercata,3101805,321.0088399113671
Antônio Dias,3103009,321.1605559752562
Luminárias,3138708,321.1813678829009
Jequeri,3135506,321.3735731462425
Alfredo Vasconcelos,3101631,321.46159931159553
Nova Porteirinha,3145059,321.50301492822905
Cana Verde,3111903,321.62088376200506
Cruzeiro da Fortaleza,3120706,322.0350038831126
Lajinha,3137700,322.05624509917044
Bueno Brandão,3109105,322.2042956514465
Gonçalves,3127404,322.3780327010504
Pequi,3149606,322.64668492901296
Barra Longa,3105707,322.6705898858859
Argirita,3104403,322.74085032421135
Ibitiúra de Minas,3129905,322.74325578628213
Carmésia,3113800,322.8133307158399
Rio Manso,3155306,322.8348700761407
Rochedo de Minas,3156205,323.03701126577425
Mantena,3139607,323.07665402224177
Acaiaca,3100401,323.35910954934985
Riachinho,3154457,323.5559929999007
Mendes Pimentel,3141504,323.6020431116327
Passa Vinte,3147808,323.60853337113195
Serranos,3167004,323.65618308651835
Ibertioga,3129400,323.67403770722854
Estrela do Indaiá,3124708,323.7145905022468
Aguanil,3100807,323.7961281092194
Olímpio Noronha,3145505,323.797401075567
Capela Nova,3112208,324.05182188966523
Munhoz,3143807,324.07235109865246
São Romão,3164209,324.2841126083139
Estrela Dalva,3124609,324.2938338180352
Felisburgo,3125606,324.29493068431503
Sapucaí-Mirim,3165404,324.53948266517364
Jequitaí,3135605,324.78058592250784
Alto Rio Doce,3102100,324.88394176356246
Rio Novo,3155405,325.92803634713164
Carbonita,3113503,326.05554005949296
Miradouro,3142106,326.16957014931614
Inimutaba,3131109,326.42306176141847
Entre Folhas,3123858,326.5596988000672
Leme do Prado,3138351,326.6063131744913
Santana do Garambéu,3158706,327.1276134077863
Vargem Alegre,3170578,327.1473621732564
Mercês,3141603,327.2878104130584
Goiabeira,3127370,327.5007317571021
Caparaó,3112109,327.5549588942282
Toledo,3169109,327.8393222023374
Lamim,3137908,328.02285529594405
Ipiaçu,3131406,328.0480995378193
Santana do Deserto,3158607,328.0644517115786
Belmiro Braga,3106101,328.1034828986329
Japaraíba,3135308,328.23117826554665
Porto Firme,3152303,328.3877941168835
Santa Bárbara do Leste,3157252,328.4199037416015
Biquinhas,3107000,328.6383762724844
Mesquita,3141702,328.6463353762474
Sardoá,3165503,328.69607346044825
Mathias Lobato,3171501,328.8307043996988
Recreio,3154101,328.99105469387416
Carvalhópolis,3114709,329.25316139460847
Fernandes Tourinho,3125804,329.5689221894983
Santa Bárbara do Tugúrio,3157302,329.59846563682066
Coluna,3116803,329.65906666109174
Santana dos Montes,3159100,329.7427675549484
Bom Jesus do Amparo,3107703,329.79053792657646
Itaverava,3133907,330.05549650235173
Divino das Laranjeiras,3122108,330.3582826007781
Itumirim,3134301,330.68483656294757
Ouro Fino,3146008,330.88318467079284
Divisa Nova,3122405,330.9451411624999
Chiador,3116209,330.96829068301577
Nova Módica,3144904,331.08508911386957
Couto de Magalhães de Minas,3120102,331.12473628915996
Rio Doce,3155009,332.23808156110624
Cachoeira Dourada,3109808,332.29703573270984
Virgolândia,3171907,332.2990723906543
São João do Manhuaçu,3162559,332.4763350745859
Senador Amaral,3165578,332.8342658623021
Varjão de Minas,3170750,332.9014076621407
Arapuá,3103801,333.71439823149404
Pingo-d'Água,3150539,333.77841510767485
Chácara,3115904,333.82561730924596
Martins Soares,3140530,334.829059941319
São Pedro do Suaçuí,3164100,335.139763429534
São Sebastião do Rio Verde,3164902,335.1595910364867
Itambé do Mato Dentro,3132800,335.3305573209091
Oliveira,3145604,335.34931397751285
Arantina,3103603,335.42497281709745
Dom Joaquim,3122603,335.52240771515335
Araçaí,3103207,335.539178224323
Paiva,3146602,335.57841175517507
Leandro Ferreira,3138302,335.7283892814324
Felício dos Santos,3125408,335.73880556463394
Gurinhatã,3129103,335.8603638844353
Santo Antônio do Aventureiro,3160009,335.9166074173761
Nova União,3136603,336.0190173684234
Piumhi,3151503,336.05451126763853
Piedade de Ponte Nova,3150208,336.14963922062276
Maripá de Minas,3140209,336.2977587242259
Januária,3135209,336.4008755274199
Divinésia,3121902,336.5665431588318
Açucena,3100500,336.5948421027142
Augusto de Lima,3104809,336.80092927720597
Santo Antônio do Grama,3160108,336.96812972884914
Bandeira do Sul,3105301,337.0798150888883
Cuparaque,3120839,337.10685149689647
Formoso,3126208,337.4142105008997
Queluzito,3153806,337.6198719628467
Gonzaga,3127503,337.91997444218373
São João da Mata,3162302,337.924999406963
Santa Margarida,3157906,338.250444407946
Durandé,3123528,338.4923672659669
Capitólio,3112802,338.60574288825853
Funilândia,3127206,338.69883483186567
São Gonçalo do Rio Preto,3125507,338.89929430846007
Datas,3121001,339.03257557887986
Santana de Cataguases,3158409,339.0791455450476
Guarda-Mor,3128600,339.1998961657447
Ataléia,3104700,339.435235911259
Campanário,3110806,339.5478902774031
Itueta,3134103,339.8345052220411
Passabém,3147501,339.93874128087157
São Bento Abade,3160801,340.57941595555457
Ibiraci,3129707,340.69068769070026
Delfim Moreira,3121100,340.98108084572715
Nova Ponte,3145000,341.0030402738753
Francisco Badaró,3126505,341.0469658944604
Piranguçu,3150901,341.1210570555895
Coroaci,3119203,341.20393249264123
Mato Verde,3141009,341.3171232285421
Senador Firmino,3165701,341.40838686812975
Ubaí,3170008,341.6023486538139
Jesuânia,3135902,341.80476533120043
Água Boa,3100609,341.94149694144255
Engenheiro Navarro,3123809,342.06104874437614
Joaquim Felício,3136405,342.2703228082375
Machado,3139003,342.33049824382874
Novo Oriente de Minas,3145356,342.6341485030441
Goianá,3127388,343.1799131497813
Rosário da Limeira,3156452,343.4931798637683
Naque,3144359,343.69687104853676
Tumiritinga,3169505,343.8762577566763
Diamantina,3121605,343.9491386209134
Capitão Andrade,3112653,344.2050925109704
Jequitibá,3135704,344.35423872054815
Chalé,3116001,344.58524468261453
Central de Minas,3115706,344.775068146988
Morro do Pilar,3143708,345.3746948944244
Grupiara,3127909,345.6614044206008
São Geraldo do Baixio,3161650,345.80324292953014
Senador Cortes,3165602,345.87019903310676
Pescador,3150000,345.8710562891897
Cristiano Otoni,3120409,345.94163530215087
Faria Lemos,3125309,346.0924936640464
Ibiaí,3129608,346.16539696294467
Fortuna de Minas,3126406,346.3569746006757
Desterro do Melo,3121506,346.37642002886355
Catuji,3115458,346.6437369089246
Aracitaba,3103306,347.1856957610329
Chapada do Norte,3116100,347.23775616659907
Dom Bosco,3122470,347.23927816867047
Doresópolis,3123403,347.6065527487277
Paula Cândido,3148301,348.3477686025924
Presidente Bernardes,3153103,348.3621657300713
Jordânia,3136504,348.67030225832724
Antônio Prado de Minas,3103108,348.8215096153017
Cascalho Rico,3115003,348.8526731203651
Piedade dos Gerais,3150406,349.01743525123914
Espírito Santo do Dourado,3124401,349.678865198483
Reduto,3154150,349.8711820175545
Seritinga,3166402,350.1432241582033
Casa Grande,3114907,350.149973868071
Caraí,3113008,350.181385599875
Cipotânea,3116308,350.60988320026195
Ponto dos Volantes,3152170,350.8987639521552
Mata Verde,3140555,351.082877555521
Santo Antônio do Jacinto,3160306,351.09564924022243
São José do Mantimento,3163607,351.22286175462193
Barão de Monte Alto,3105509,352.1160824491871
Santa Efigênia de Minas,3157500,352.4558944609039
Turvolândia,3169802,352.45651363026644
Presidente Kubitschek,3153301,352.53407233026235
Conceição das Pedras,3117207,352.58524914119914
Silveirânia,3167301,352.73893234590287
Marilac,3140100,352.757040293053
Alagoa,3101300,352.80797262581007
Matipó,3140902,353.26808935212455
São Gonçalo do Abaeté,3161700,353.29639094155846
Dom Silvério,3122702,353.7761575314442
Engenheiro Caldas,3123700,353.7804623961067
Vargem Bonita,3170602,353.7927655611544
Água Comprida,3100708,353.89114766870614
Lontra,3138658,354.01128204696835
Cedro do Abaeté,3115607,354.15734986546585
São José do Divino,3163300,354.16353810652674
Brás Pires,3108701,354.2723142635066
São José da Safira,3163003,354.3780565530242
Bom Jardim de Minas,3107505,354.6680598185279
Bicas,3106903,354.7292740234293
Chapada Gaúcha,3116159,355.19390087930424
Santo Antônio do Rio Abaixo,3160504,355.316254776744
Virginópolis,3171808,355.48820346034796
São Miguel do Anta,3163805,355.653173847276
Tiradentes,3168804,355.8167418190387
Rio Espera,3155207,356.1185089819952
Conceição de Ipanema,3117405,356.1928269438663
Santa Maria de Itabira,3158003,356.3982849340548
Frei Inocêncio,3126901,356.85070279389794
Moeda,3142304,357.07284443308674
Córrego Danta,3119807,357.7567769371768
Pedra Dourada,3149002,357.88084406607095
Orizânia,3145877,358.01235899652204
Santa Rita de Ibitipoca,3159407,358.02151968552744
Dores do Turvo,3123304,358.7176365794326
Divisópolis,3122454,358.73820830786235
Caputira,3112901,358.85296842534024
Piedade de Caratinga,3150158,359.1016254183925
Congonhas do Norte,3118106,359.20878242018233
Urucuia,3170529,359.27143288205104
Catas Altas da Noruega,3115409,359.73124177338536
Ibituruna,3130002,360.68529825029105
Tocos do Moji,3169059,360.88201315831157
Bias Fortes,3106804,361.00968599013675
Alvarenga,3102209,361.15282650144417
Conceição da Barra de Minas,3115201,361.1971068488107
Diogo de Vasconcelos,3121704,361.710257263123
São Domingos das Dores,3160959,362.1089214448337
Veríssimo,3171105,362.3435742124574
Douradoquara,3123502,362.6070857718001
Rio do Prado,3155108,363.12144499674696
Santa Maria do Salto,3158102,363.3531182545594
Ladainha,3137007,363.39840329809556
Carangola,3113305,363.91819462186515
Oratórios,3145851,364.2437597804604
Boa Esperança,3107109,364.2566124775308
São Sebastião da Vargem Alegre,3164431,364.3023904535984
Santana do Manhuaçu,3158904,365.14755835257824
Itaipé,3132305,365.23656405268184
São Sebastião do Anta,3164472,365.6805325488406
Quartel Geral,3153707,365.94444521258276
Tapira,3168101,366.1540713966607
