,,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDU,GINI,TAXA_ALFAB,PROP_MENOS_DE_1_SM,PROP_1_A_2_SM,PROP_2_A_5_SM,PROP_5_A_10_SM,PROP_MAIS_DE_10_SM
Tabuleiro,3167905,321.6417543859647,346.58736943907155,410.5361698440211,476.9165217391306,571.4173831775695,574.2592539964484,635.2986031746038,783.3566429587474,746.1931075110456,912.2072438672436,916.7685695708716,1051.2156508875737,1159.4585375494062,1288.6634375000003,1388.6681103448286,1507.381700879767,1501.5300364520049,2532.5,2862.84,2862.43,3208.04,3405.71,4466.15,4745.0,5169.82,6151.08,7165.78,7758.47,8602.94,10497.98,11690.39,12576.06,12487.09,13325.76,4616.0,4637.0,4680.0,4704.0,4728.0,4061.0,4118.0,4068.0,4076.0,4042.0,4005.0,4085.0,4052.0,4021.0,3991.0,3963.0,3792.0,0.1409581321444437,0.2244351658864716,0.1821588459651473,0.1549904555896794,0.1569393806316943,0.1823678130667473,0.1477825829361429,0.1663752623010139,0.1401245637344445,0.1219498546609764,0.1301641822747735,0.1835611952751179,0.1850353025021636,0.173452805295548,0.1592009284700281,0.0905562849862682,0.0811745258357558,0.0561040261489906,0.0475526449025174,0.037876359301056,0.0525756536281458,0.0509076935707539,0.0474463744294943,0.0626639372992236,0.055905729764711,0.1083383155159675,0.1146568137905039,0.1038827210778738,0.109968423525033,0.0990925530310578,0.1213989845274846,0.142397397326144,0.176076214860696,0.159286991879967,0.3646531687431586,0.3141132615795281,0.3295106717691677,0.338476888844144,0.3277199042235238,0.3321032402077539,0.3226364532004976,0.3317154622288024,0.3301115335613778,0.3484000745042298,0.3360318777851296,0.3240992054360369,0.3408219891142324,0.3411111065345381,0.3409264131831864,0.3507035690783413,0.378084217993266,0.4382847636980236,0.4138989276314828,0.4504542019817008,0.4539570019380307,0.4644330873058176,0.4380825722960043,0.4669169731741465,0.4460035457054727,0.4214255871882101,0.4149932203499291,0.4299211850228363,0.38237114601734,0.3750501553525461,0.364037126150165,0.3574752610206413,0.3826639310746945,0.3814542642910111,0.666,0.821,0.578,0.456,88.2,0.4446612768330081,0.15444661276833,0.0499024254251463,0.0133816559799275,0.0030666294954
Taiobeiras,3168002,292.2216396018853,311.34219192339754,349.78123868778374,396.3791385904215,462.8267863554765,505.69260542720906,573.41518685352,589.7915990345438,690.8676479181892,823.7083354088838,950.2794133885448,1008.340171611404,1141.699565470979,1230.5852400925637,1329.652506613758,1428.7127928692678,1477.9979230639426,2240.1,2495.02,2740.93,3374.13,4004.83,4410.91,4837.31,5046.89,6567.72,7901.74,9241.81,9672.09,11115.23,11806.65,11790.94,12999.85,13076.75,28205.0,28604.0,29440.0,29903.0,30363.0,29732.0,30986.0,31333.0,30894.0,31192.0,31457.0,32698.0,33040.0,33315.0,33576.0,33824.0,33858.0,0.0844692917616218,0.0875327144371232,0.1024213751657761,0.1040546939548224,0.0843595415094044,0.0914427366617744,0.1039647519551284,0.1030308252406916,0.1405412027351738,0.1353663201015384,0.1173234004185004,0.1053413252986267,0.1161125254458647,0.1062211563532307,0.0711378359025897,0.1053201698301017,0.11220830813694,0.0752527553643178,0.0769625602782257,0.0729383362885534,0.0959962299644703,0.0880298694200479,0.1003476620075437,0.0721084291106236,0.0764964981346832,0.0875017824289413,0.1043801491295872,0.1355008381279766,0.0893669980083794,0.1080609299160782,0.0899786870847093,0.0857826389822563,0.0868551797851919,0.0774479573066213,0.4422524983191892,0.4606689980522572,0.4482461484985429,0.4420280882997409,0.4829959376292648,0.4530464045815517,0.4503966159060406,0.4541561023574649,0.4369098779528304,0.4451005527792251,0.4479705515520628,0.4858356834612651,0.4716067794327397,0.4897772364236624,0.5033249977608818,0.4788429233174001,0.4743107298606752,0.398025471591266,0.3748357423596702,0.376394153528151,0.3579209877809663,0.3446146514412828,0.35516319674913,0.3735302030282073,0.3663165742671601,0.3350471368830544,0.3151529779896491,0.2992052135653435,0.3194559898609681,0.3042197652053173,0.3140229201383976,0.3397545273542722,0.3289817295160178,0.3360330046957634,0.639,0.815,0.578,0.5166,84.2,0.4823972050524052,0.0975928129918992,0.044381310707567,0.0104042692056666,0.0036088609052865
Taparuba,3168051,348.9832258064517,386.31952941176456,427.6608733624456,445.2120496894409,575.2110410094639,606.9631666666662,644.5359493670892,781.2308661417323,833.7553658536585,843.7832084309138,870.8128375286044,991.45481981982,1041.991102204408,1079.295386138614,1249.3375941422587,1390.4461076604553,1418.2200000000007,2301.94,2512.91,2642.49,3292.64,3600.31,4416.58,4582.72,4932.78,5738.95,6178.62,8031.85,8342.31,10542.14,9904.0,10542.33,11442.28,11124.26,3304.0,3341.0,3418.0,3461.0,3504.0,3243.0,3347.0,3357.0,3137.0,3131.0,3124.0,3210.0,3206.0,3203.0,3199.0,3196.0,3119.0,0.197991811688743,0.2677090369922377,0.2738078577081289,0.2728816969142907,0.2023123844234076,0.1987495818693049,0.1831592501709874,0.2100392890411231,0.219470784890672,0.2140841631987383,0.2430912298964937,0.2385315063674294,0.2871516389113911,0.184544499287215,0.221024016287019,0.1891621725523497,0.1544072151677303,0.0468637337096417,0.0425996015207567,0.0413443156832811,0.0412850301974432,0.0396108562031757,0.0393166904214425,0.0339760211819066,0.0444089499601118,0.0454505580043957,0.0534627996028752,0.0622888778570187,0.0542976306510574,0.063984330697042,0.088417750607484,0.0669262683209575,0.0552584154899148,0.0557722067250536,0.2486812935304918,0.2356882790037531,0.2318896104142123,0.2238780369084423,0.2517917074729418,0.250463856414893,0.2369130389228033,0.2314465557663323,0.2422088320243433,0.2297695241211412,0.2502173869177709,0.2390093792878472,0.2351182218382772,0.2580961029713162,0.2564840503446945,0.2688311552217893,0.2691111364012851,0.5064632955438171,0.4540032044169254,0.4529582161943776,0.4619553272176611,0.5062850519004748,0.5114698712943596,0.545951622860535,0.5141052052324326,0.4928698820811758,0.5026835130772453,0.4444024643991958,0.4681614836936659,0.4137458085532896,0.4689416471339848,0.4555656958230783,0.486748256735946,0.5207094417059308,0.604,0.799,0.557,0.3994,82.9,0.442371020856202,0.1035492133186974,0.0351262349066959,0.0036589828027808,0.000365898280278
Tapira,3168101,608.2134052074869,721.0112549191074,879.3950708564382,911.7306847290636,1123.6147029236097,1209.3939787234042,1340.8565270188224,1372.8581213784696,1444.6898076362595,1542.051557556587,2145.007225349176,1989.9165803779404,2419.163227477482,2491.191212186228,2791.4876270298623,3133.9449073120422,3490.7559504132287,25802.91,34249.02,50560.28,50461.38,42093.3,41735.97,50951.79,55069.73,60872.3,78617.83,92408.29,106525.35,108539.66,92304.7,126003.61,146531.62,132678.4,3401.0,3436.0,3509.0,3549.0,3589.0,3575.0,3720.0,3757.0,4102.0,4173.0,4231.0,4423.0,4484.0,4542.0,4598.0,4650.0,4711.0,0.21800198417134,0.1864470331537934,0.1570887044777587,0.106980725202735,0.1342991954209351,0.1281860725626777,0.1618800573151046,0.16550811849664,0.1542361569914459,0.1363934441224826,0.0988737470916487,0.1000681871197423,0.0904201783861583,0.1189033269146871,0.1162821622879923,0.0841632275174429,0.0851759969408374,0.5293169515022504,0.5936470286243642,0.6418738553642335,0.6016075189390239,0.6064641809817356,0.5938208147227879,0.5985893621996141,0.5878081413762879,0.6122098047983177,0.645717002207776,0.6640247431964024,0.6791792423232049,0.6842013952914233,0.6070927583721228,0.6287855004137999,0.6559749732963297,0.6396717608623166,0.1672011827468023,0.1543837679344663,0.1521220898294671,0.2247440641930111,0.1665344154851995,0.1704545917963026,0.1573108497838168,0.1664177817585607,0.1604628853520791,0.1548828350260852,0.1765743313070236,0.1735469448058948,0.1760052946907867,0.2009551380064646,0.197578788034534,0.1983787826770715,0.2011800411985741,0.0854798687977981,0.0655221702873759,0.0489153503285406,0.0666676916652299,0.0927022081121297,0.1075385209182318,0.0822197367858963,0.0802659583685113,0.0730911528581571,0.0630067186436561,0.0605271811742264,0.0472056280323577,0.0493731316316316,0.0730487767067253,0.057353547385156,0.0614830149118743,0.073972200998272,0.759,0.847,0.561,0.5532,93.9,0.2372313703600335,0.2059726486184761,0.1317331844822774,0.027630477253698,0.0173039352497906
Tapiraí,3168200,296.58100352112695,455.90125541125497,418.0708294930873,439.3642523364483,518.3891715976333,520.9622867513614,592.3813953488373,670.5382464454983,823.5991516709512,881.2963076923071,968.3040590405913,1036.935508849558,1220.713857965451,1458.4372052401748,1482.0246808510635,1465.7833609958504,1613.4539743589748,6459.96,7084.67,8307.92,10546.0,10937.21,12186.67,10677.53,11436.05,12053.09,18189.18,33176.66,19077.74,20456.75,21485.5,24363.7,17461.88,20985.21,1828.0,1795.0,1726.0,1687.0,1649.0,1841.0,1891.0,1888.0,1873.0,1871.0,1869.0,1923.0,1922.0,1922.0,1921.0,1921.0,1879.0,0.5030242657121802,0.5253265141990247,0.5663830720630763,0.5517103555335986,0.5098008852930156,0.5374208773961298,0.4637607352652707,0.5016991124429548,0.4673216026796476,0.5601432408546789,0.7485377323249743,0.5948162197669207,0.5129804647437546,0.5302101479185186,0.5408523652184667,0.3834622934805746,0.4235885623711946,0.0527909955433905,0.0382321229364473,0.0353231412524691,0.0418081870435373,0.0428970187524449,0.0452215841945767,0.0393206460976871,0.0488785155328454,0.0515397719709153,0.0481819903678647,0.0265652469655555,0.0313323963415596,0.0479009537014687,0.0395616657995386,0.041205640091992,0.0364592089853531,0.0366861545231135,0.1951744043232621,0.185800901606259,0.172718397827359,0.1794992522678573,0.1889987918027813,0.1707745232237346,0.1837192472337949,0.1739907534373451,0.1776111992574124,0.1576285832185326,0.0935716702820168,0.1370695963094607,0.1704185723436447,0.1623215659268705,0.1716891734621185,0.2020387149955383,0.2070629739691341,0.2490103344211671,0.2506406251062452,0.2255753888570957,0.2269822051550067,0.2583033614611794,0.2465830606341588,0.3131993209508303,0.2754315717503183,0.3035274710646274,0.2340461855589236,0.1313253667042606,0.2367818151774344,0.268700034990958,0.2679066203550722,0.2462527994700246,0.3780397825385339,0.3326623091365576,0.67,0.847,0.522,0.4552,88.2,0.3703249540159411,0.2103004291845493,0.0717351318209687,0.0128755364806866,0.0024524831391784
Taquaraçu de Minas,3168309,367.2093002915453,421.3799331103679,468.74186224489785,530.7905263157893,608.5224561403508,602.9986011342154,1066.0599077490776,873.7712277580066,1197.1156925418577,1068.0811818181812,1223.4274316939895,1454.641030927834,1515.9405660377354,1496.1595605858854,1460.5262765957457,1562.9857671957686,1652.5309273570324,2933.88,3626.75,4694.04,4765.74,6036.3,5572.89,6703.21,7034.92,8560.99,10425.62,10754.26,10427.43,11609.18,11391.99,11825.47,11591.79,11660.75,3514.0,3524.0,3546.0,3559.0,3571.0,3757.0,3910.0,3950.0,3792.0,3818.0,3840.0,3980.0,4006.0,4030.0,4053.0,4075.0,4055.0,0.1555399206012495,0.1438345545333874,0.1709965303388376,0.2092782771921228,0.1472392520528823,0.1619975341727973,0.1521998991716273,0.144142171161668,0.1236356570777775,0.0991597836944365,0.0771706102320874,0.1062792131871087,0.0999579822067341,0.1061159843495132,0.1324448995935894,0.0784437229008427,0.0802371640626928,0.0908374578135968,0.0696284820648774,0.0964777796175595,0.1462341704982359,0.1186444432144538,0.1466080330694781,0.1407355991754552,0.138140063290736,0.2174845932711838,0.2899318498753905,0.251654813403705,0.1474813478253602,0.1508332072890542,0.0956973651450548,0.0802012813784873,0.090905545629199,0.0795225562882166,0.3334354322806335,0.4126762577687083,0.4213982508692969,0.2875077148705283,0.4106295152325029,0.2691934425885084,0.2937251441365206,0.3386549641604299,0.3018618367333167,0.2836597562408368,0.3140424803022518,0.3212337188528297,0.3356343239776626,0.3466151363530707,0.3306757093637518,0.3429440744845498,0.3595598787486666,0.4201870847306579,0.3738606221445371,0.3111274391743059,0.3569797754847218,0.3234867895001609,0.422200990169216,0.4133393575163968,0.3790628013871659,0.3570179129177219,0.3272485840056454,0.3571321213184741,0.4250057201347012,0.4135744865265491,0.4515714911925831,0.4566781315491475,0.4877066569854084,0.4806804009004239,0.643,0.818,0.525,0.4547,87.1,0.4482439926062846,0.1367837338262477,0.055452865064695,0.0089340727048675,0.0027726432532347
Tarumirim,3168408,368.97700662251646,378.505514541387,469.9614084507046,485.3610752688173,537.7849372384939,595.9879673913041,696.1034920634921,1039.558671931085,972.8877573529412,900.806798365123,1047.1951478260874,1082.8809339975078,1143.2715049389908,1220.4225450180045,1365.683425627819,1371.611653048398,1366.925226438188,2171.57,2433.16,2755.03,3212.88,3722.52,3521.3,4097.5,4438.28,5136.67,6187.89,6985.65,6987.48,8843.5,8734.47,9440.07,9383.12,10092.7,13737.0,13389.0,12657.0,12253.0,11851.0,14185.0,14588.0,14585.0,14294.0,14279.0,14264.0,14677.0,14674.0,14672.0,14670.0,14667.0,14350.0,0.1368850324604164,0.1701501874659577,0.1791644172679227,0.1462879296123208,0.1326950209165189,0.1478954606730523,0.1446527129007082,0.1763970652394534,0.1495481607200552,0.1566068816937082,0.1437276027905388,0.1804112704994127,0.1743231212891065,0.1389697981838537,0.1265293078919293,0.1008983279577836,0.0883046950373413,0.0427163830165538,0.0404166101015265,0.0458705361292101,0.0553569386906182,0.0564271704774985,0.0543103145410735,0.0543975909201779,0.0518024045154802,0.0565730040219576,0.1019271794121448,0.1061772623586914,0.082672124287818,0.11413872825234,0.0836683615248641,0.0594674892361695,0.0540647804062318,0.0528601594760597,0.3783603037398687,0.3775400885818351,0.3793728696955913,0.3954846260037472,0.4210259861549457,0.3648424723667598,0.3546709375773112,0.3388287592350585,0.3616627562721871,0.3594584658589475,0.3795689681516492,0.3436149944685262,0.3651455624987182,0.3974598113350053,0.4074177335865761,0.4163194378500988,0.4306313659582043,0.4420382447468626,0.4118931138506805,0.3955921769072758,0.4028704787469894,0.3898518224510368,0.4329517316184306,0.4462787760032181,0.4329717710100078,0.4322160789858,0.3820074730351994,0.3705261562693829,0.3933016007753783,0.3463925959244611,0.3799020289562769,0.4065854692853251,0.428717446164812,0.4282037939838635,0.614,0.829,0.499,0.4812,83.8,0.4267223724092733,0.0987138527074629,0.0425985090521831,0.0126157122962234,0.0021299254526091
Teixeiras,3168507,313.9724137931033,322.63246448087455,392.5302807913213,385.3398874296435,480.5821907394612,498.7103906742279,560.8978698224854,611.9356444444459,712.4590464240912,773.5186164298947,889.4054875283434,1000.151965660155,1054.6393961352644,1124.7046360153256,1267.5261625923813,1304.4823770491791,1399.330287506533,2645.58,2937.96,3299.09,3718.64,3984.39,11031.73,11433.22,7982.21,6053.94,6746.21,7696.78,8024.18,8865.49,9533.67,10511.79,11065.94,12197.62,11386.0,11496.0,11726.0,11854.0,11980.0,11665.0,12100.0,12187.0,11346.0,11371.0,11387.0,11745.0,11770.0,11793.0,11815.0,11836.0,11650.0,0.1117398438710725,0.1312960078261225,0.1570286555801184,0.1460256725883421,0.1337127886632046,0.0730465569471975,0.0832431768261687,0.1068894543897326,0.1367185983140716,0.1395099165787535,0.1175184597370815,0.111182676539636,0.1307015543886324,0.1235432550438314,0.1538492108053396,0.1218085384835878,0.1161018864573292,0.0564393884555985,0.0493217437773667,0.0504654955473949,0.0675337825571938,0.0618223180473757,0.0954951968379349,0.0766706422992986,0.0886888197773969,0.0745254154031595,0.0772336768068553,0.0710812533298161,0.0554984133361359,0.0607729987868924,0.07904030877721,0.0694755706917281,0.07104262224798,0.0870740733049687,0.4255022429700216,0.4404257171934267,0.4326209696511072,0.4171711147996326,0.4163434072672382,0.6154269463406952,0.6130765406555845,0.5108635840987585,0.4119297068459371,0.3955751705339694,0.429813669617925,0.4321028484563065,0.432576451120779,0.4166195681196447,0.4128666666943289,0.4263260647942367,0.4389314859145021,0.4063185247033072,0.3789565625497039,0.3598848516456909,0.3692694300548314,0.3881214860221815,0.2160312998741724,0.2270096402189481,0.2935581543078137,0.3768262794368315,0.3876812360804217,0.3815866173151773,0.40121607275417,0.3759489856703851,0.3807968680593138,0.3638085518086033,0.3808227825415625,0.3578925543231999,0.685,0.804,0.558,0.5609,90.6,0.4110135674381484,0.1247007182761372,0.0545690343176376,0.0138667198723064,0.0039904229848363
Teófilo Otoni,3168606,433.7853725816889,453.5396746283761,479.33940912388977,539.5249586541163,612.0605430888264,679.6066350188446,697.5380949591506,797.8531259281699,856.438944374899,916.6633622043212,1045.4655650133604,1138.7999154879224,1240.550369762128,1354.6559268875624,1512.830931735303,1627.7084400129563,1639.915154463968,4008.82,4502.71,5050.26,5976.99,6448.28,7359.23,8637.86,9679.99,10878.66,11895.06,12672.82,13734.21,15225.45,16060.25,16563.86,16670.68,17996.58,128885.0,128634.0,128109.0,127818.0,127530.0,126895.0,130521.0,130517.0,134733.0,135154.0,135549.0,140067.0,140567.0,141046.0,141502.0,141934.0,140235.0,0.0353061970326318,0.0397110322326525,0.0392994476518183,0.0368692537837238,0.0366510987136984,0.0362195824407806,0.0313808355016687,0.0281721208003605,0.0239650344744353,0.0260563221915923,0.0261248141582729,0.0318165671735679,0.034450018326214,0.0284340076528614,0.0324485481938798,0.0207194838208605,0.0175221785009067,0.1383851969267091,0.1250212764314161,0.1311568238724623,0.1323000986087516,0.1139553149076667,0.1317359868355423,0.1577814847059175,0.1526272213118816,0.2083626482835686,0.2031963655086209,0.1398422902544437,0.1396323273533396,0.1273671620690413,0.1170783977215349,0.1198935365679688,0.1076756633816802,0.1076452624445182,0.5857208304314204,0.6033971712381763,0.6006066498348926,0.6151479642754231,0.6224424166437553,0.6059332417878535,0.5900880323317468,0.6086830530203245,0.5555454913811438,0.5588093403647235,0.6142250986729016,0.6102420245256691,0.6210315747644028,0.6241437605754782,0.6040854247223527,0.6162146558370288,0.6283954085589349,0.2405877756092386,0.2318705239633418,0.228937080352522,0.2156826847984984,0.2269511697348796,0.2261111901167253,0.2207496484407221,0.2105176048674332,0.2121268258608522,0.2119379719350631,0.2198077969143816,0.2183090815108186,0.2171512448403419,0.2303438335693521,0.2435724905157987,0.2553901969604304,0.2464371509325841,0.698,0.824,0.598,0.5853,88.2,0.3613408869734464,0.138320241901849,0.0783834978451272,0.0260930766022521,0.0091147643542332
Timóteo,3168705,809.2786780634268,879.536170184513,1005.5569850939672,1122.7736541027336,1173.80545379407,1244.2874330441364,1257.9343130466457,1498.5130963615777,1592.4595930137252,1606.172045747769,1646.0841856729778,1790.16135059309,1852.9109735191155,1956.6501091342225,2082.683736481905,2190.653821789389,2293.1244258064407,16342.64,18182.66,26657.17,26069.19,28077.03,36945.11,36226.8,24315.7,25108.37,26570.04,26526.87,29147.91,31663.28,31913.08,29837.11,32363.18,36154.0,74251.0,75538.0,78240.0,79735.0,81219.0,76092.0,79100.0,79813.0,81119.0,81993.0,82718.0,86014.0,86794.0,87542.0,88255.0,88931.0,89090.0,0.0002757417331152,0.001335944090005,0.001628488922602,0.0002107194407222,0.0001998923259462,0.0001701081316757,0.000163411943207,0.000248771078356,0.0002637450904162,0.0003312715779955,0.0002832927280125,0.0002939934492407,0.0003527302344921,0.000378229415566,0.0004353374601405,0.0003460401941094,0.000292774094742,0.6298595795587595,0.6359618655947282,0.6959849853730812,0.6833002773352163,0.6651778055284517,0.6652462672747423,0.6572806258846896,0.56003675624277,0.5057054132635427,0.5241646697632864,0.5046130961621843,0.5159604154334527,0.5259830331732784,0.500616331411097,0.4581596203615788,0.4673753819204594,0.4946761752282205,0.2820560806237953,0.2740388719378193,0.2417424893098386,0.2445912386583003,0.2648837036322236,0.2690132446521174,0.2639669183731696,0.3216315530398751,0.3661392006200776,0.3483018457918641,0.3651776907355412,0.3551410654865717,0.3475570244807884,0.3680544311145809,0.3933394192564798,0.3878194823710976,0.3675643871847133,0.0878085971293902,0.0886633175542899,0.0606440369491725,0.0718977645657612,0.0697385980046933,0.0655703799414644,0.078589043387297,0.1180829190465132,0.1278916410259634,0.1272022128668539,0.1299259203742619,0.1286045260900228,0.126107212526614,0.1309510080587559,0.1480656229218007,0.1444590955143334,0.1374666631368279,0.737,0.836,0.742,0.4893,95.9,0.2316331172523598,0.1927527578755828,0.1509865802342772,0.0392357557147731,0.0124388718298646
Tiradentes,3168804,369.2023061084416,402.8617868538608,440.7555364091165,485.419141847552,583.0241910331381,670.9080740740733,683.3367984361423,730.441401377074,763.7895674005409,1025.69960729313,920.189986139987,1029.4117716802182,1154.416742912371,1178.0708928571412,1287.3269682230853,1376.6504801052315,1430.6596779604165,5165.2,6116.76,9527.64,9661.68,8904.65,11438.6,7700.86,12286.36,12998.83,13337.81,13927.64,13645.76,16490.84,18054.86,18189.19,19824.32,20666.96,6007.0,6122.0,6364.0,6498.0,6630.0,6547.0,6859.0,6966.0,7002.0,7054.0,7143.0,7457.0,7551.0,7640.0,7726.0,7807.0,7886.0,0.0269801582068419,0.0274013654001298,0.0243288242852997,0.0241271359070628,0.0201579903274471,0.016804122040411,0.0303287401962782,0.0186895777633792,0.0200326610475724,0.0215075476970893,0.0211629075402138,0.02319884896457,0.0159313234030607,0.0159899402563106,0.0218750954746368,0.0121859789303471,0.0126174769317047,0.2373270233420202,0.241182542287233,0.3943414068080726,0.3174169459563844,0.2522691814630742,0.3532944499813753,0.0976956789920189,0.2743324766997852,0.2117367720420977,0.1604223494409732,0.1185219931627774,0.0898348711546792,0.1423882609436021,0.125089090236813,0.0934023340252917,0.0828552372576298,0.0754891588872437,0.5202757349593972,0.5291537200324354,0.4392234578111909,0.4827437663335873,0.5323773452658155,0.4711736425411654,0.5928048757530063,0.5187588652531183,0.5669649673274485,0.6024739715179607,0.6276770955288956,0.6285241986379098,0.6233454151021747,0.6205654462777798,0.6346664768301133,0.6609119356616923,0.6703536562157311,0.2154170834917406,0.2022623722802016,0.1421063110954369,0.1757121337652664,0.1951954829436631,0.1587277999603571,0.2791707251497826,0.1882190928233044,0.2012656114425479,0.2155961313439767,0.2326379930803103,0.2584420709248353,0.2183350005511623,0.2383555232290966,0.2500560936699582,0.2440468551009422,0.2415397013886175,0.741,0.885,0.619,0.5748,94.6,0.3458203827907737,0.2236217896286602,0.090626533616882,0.0318992311467364,0.0161949942744969
