NOME_MUN,COD_MUN,DISTANCIA
Rochedo de Minas,3156205,290.30579011366723
Januária,3135209,290.41036215682857
Itumirim,3134301,290.5105106328874
Ipaba,3131158,290.54858590988806
Santana do Garambéu,3158706,290.7044075204677
Coronel Murta,3119500,290.78579853365375
Faria Lemos,3125309,290.9374870723184
Divinésia,3121902,290.98039829249063
Martins Soares,3140530,291.0231990164229
Conceição das Pedras,3117207,291.11194886769
Coqueiral,3118700,291.15387924557916
Senhora de Oliveira,3166006,291.2772949605908
Cascalho Rico,3115003,291.3648785697826
Sardoá,3165503,291.4498963182947
Turvolândia,3169802,291.4673808637913
Capim Branco,3112505,291.6627127282014
Guaraciaba,3128204,291.7686030780116
São José do Goiabal,3163409,291.7912944712472
Porto Firme,3152303,292.1247435260403
Santa Rosa da Serra,3159704,292.33065661294154
Resende Costa,3154200,292.40500899075806
Leandro Ferreira,3138302,293.0104501303285
Santana da Vargem,3158300,293.0865424030094
Santo Antônio do Grama,3160108,293.12413774067625
Piranguinho,3151008,293.1645452287338
Passa Vinte,3147808,293.1710957910855
Santana dos Montes,3159100,293.2597266792422
Simonésia,3167608,293.28022023442406
Piedade de Caratinga,3150158,293.29731938679447
Miradouro,3142106,293.2976918936287
Rio Casca,3154903,293.3227861102515
Borda da Mata,3108305,293.3356755002926
Jacutinga,3134905,293.47140737697663
Poço Fundo,3151701,293.5995327914129
Campanário,3110806,293.64395551335315
São Miguel do Anta,3163805,293.78033923947316
Casa Grande,3114907,293.99331549352576
Lamim,3137908,294.0313172779067
Chiador,3116209,294.06741677237596
Açucena,3100500,294.09882590240073
Baependi,3104908,294.10286690602493
Coluna,3116803,294.1605776043397
Pescador,3150000,294.3764572390258
Araçaí,3103207,294.4757003106108
Entre Folhas,3123858,294.72210881007436
Funilândia,3127206,294.89563665850216
Caputira,3112901,295.17266989434216
Urucuia,3170529,295.2043926730451
Itaverava,3133907,295.389832387426
Reduto,3154150,295.57839535808336
Ibiaí,3129608,295.60611790909974
Dom Bosco,3122470,295.6567691817385
Jequitibá,3135704,295.66323368297896
Florestal,3126000,295.84330554441476
Ibituruna,3130002,295.9078539469151
Coração de Jesus,3118809,295.91848989456395
Capela Nova,3112208,296.6028868460254
Pingo-d'Água,3150539,296.6232607766906
Quartel Geral,3153707,296.6348171416564
Santana de Cataguases,3158409,297.08423035026016
Chalé,3116001,297.1292434151494
Carmo de Minas,3114105,297.13318352793544
Mutum,3144003,297.2254103029121
Itaúna,3133808,297.42862026620844
Cordislândia,3119005,297.4792159095085
Andrelândia,3102803,297.6036140717679
Itabirinha,3131802,297.9329195461599
São Pedro do Suaçuí,3164100,298.24117367208106
Alpercata,3101805,298.2419345842844
Maripá de Minas,3140209,298.2435863334154
Mesquita,3141702,298.26872073595115
Sapucaí-Mirim,3165404,298.553619202341
Itambé do Mato Dentro,3132800,298.5683000780718
Carmésia,3113800,298.6857260286738
Lagoa da Prata,3137205,298.8654233935621
Cachoeira da Prata,3109600,298.9934900894434
Entre Rios de Minas,3123908,299.08726279524717
Cuparaque,3120839,299.09359947977526
Leme do Prado,3138351,299.0956585617471
São Sebastião do Rio Verde,3164902,299.14480640217994
Inhapim,3130903,299.14861311059406
Uruana de Minas,3170479,299.2951338052966
Bom Jesus do Amparo,3107703,299.48139069233036
Caldas,3110301,299.5574885873122
Taiobeiras,3168002,299.87242744034484
Ataléia,3104700,299.9114225709767
São Domingos das Dores,3160959,299.9390309601149
Senador Cortes,3165602,300.45093377891294
Caeté,3110004,300.47336687494203
Pitangui,3151404,300.5393861285123
Santana do Deserto,3158607,300.7035664739478
Santana do Manhuaçu,3158904,300.86674928533483
Virgolândia,3171907,300.9789266591221
Capitólio,3112802,300.9919179636187
Datas,3121001,301.0649676269926
Piraúba,3151305,301.161448173943
Cristais,3120201,301.19996784692523
Desterro do Melo,3121506,301.20341446183926
Ferros,3125903,301.32423443423704
Bueno Brandão,3109105,301.5211654188013
Conceição do Rio Verde,3117702,301.55387359485064
Nova União,3136603,301.7923332665513
Moema,3142403,301.92629225724943
