NOME_MUN,COD_MUN,DISTANCIA
Central de Minas,3115706,393.41357509203135
Capitão Andrade,3112653,393.5059527692537
São Pedro do Suaçuí,3164100,393.65369202505116
Pescador,3150000,393.67658683298737
Bom Jesus do Galho,3107802,393.8895757712975
Oliveira,3145604,394.1432072678697
São Romão,3164209,394.16527024976824
Faria Lemos,3125309,394.3049998710083
Riachinho,3154457,394.3514637846499
Itumirim,3134301,394.3818617882225
Alto Jequitibá,3153509,394.68516742146016
Santo Antônio do Rio Abaixo,3160504,394.82215266047456
Moeda,3142304,395.1426895149591
Naque,3144359,395.3076937359584
Piranguçu,3150901,395.65132999679344
São José do Mantimento,3163607,395.7070698607278
Porto Firme,3152303,395.7346638581595
Arantina,3103603,395.778863924518
Alagoa,3101300,395.846453723565
Japaraíba,3135308,396.32467075560794
Antônio Prado de Minas,3103108,396.8064225695084
Madre de Deus de Minas,3139102,397.73820555617874
Divisa Nova,3122405,398.23992968885125
Santa Maria de Itabira,3158003,399.48668998739265
Açucena,3100500,399.49016466759883
Catuji,3115458,399.536815016501
Piumhi,3151503,399.71633563231853
Marilac,3140100,399.751433786092
Santana do Riacho,3159001,399.79313920833823
Mato Verde,3141009,400.17913709440677
João Monlevade,3136207,400.7807739444501
Bom Jardim de Minas,3107505,401.1222744005271
Presidente Bernardes,3153103,401.71626582609485
Santa Efigênia de Minas,3157500,401.8416468954904
Alto Rio Doce,3102100,401.9500326041093
Jesuânia,3135902,402.31042324849534
Engenheiro Caldas,3123700,402.4866513913797
Santa Rita de Ibitipoca,3159407,403.0009701321025
Barão de Monte Alto,3105509,403.2138039817196
Tumiritinga,3169505,403.36914308949196
Novo Oriente de Minas,3145356,403.69621552884007
Itueta,3134103,403.7477363014427
São José da Safira,3163003,404.3721173780227
Engenheiro Navarro,3123809,404.5551999709923
Machado,3139003,404.9465948559847
Timóteo,3168705,404.992021135973
Casa Grande,3114907,405.4305635996398
São Bento Abade,3160801,405.5283202191156
Francisco Badaró,3126505,405.6327250545029
Brás Pires,3108701,405.7112341903131
Coroaci,3119203,405.73494623243295
Pedrinópolis,3149200,405.91783749945614
São Francisco de Sales,3161304,406.36762172678357
Caranaíba,3113107,407.06650443995295
Serra do Salitre,3166808,407.32766646055416
Bias Fortes,3106804,407.3371307843091
Ubaí,3170008,407.5240344101578
São José do Divino,3163300,407.63818301125286
Delfim Moreira,3121100,407.8278784755614
João Pinheiro,3136306,407.9456228663198
Conceição de Ipanema,3117405,407.94796962466467
Matipó,3140902,408.3322364226036
São João do Manhuaçu,3162559,408.4625991554152
Piedade dos Gerais,3150406,408.4868856853162
Rio do Prado,3155108,408.8630690351948
Pedra Dourada,3149002,408.91404884116764
Catas Altas da Noruega,3115409,408.91750836139437
Tiros,3168903,409.0196845760464
Carbonita,3113503,409.09336674778433
Seritinga,3166402,409.25788738772974
Frei Inocêncio,3126901,409.449963895782
Chalé,3116001,409.7375405345109
Nacip Raydan,3144201,409.85229203899235
Congonhas do Norte,3118106,409.8902948838769
Ponto dos Volantes,3152170,410.1093104043634
Ibiaí,3129608,410.14934349551703
Ataléia,3104700,410.2166691006963
São Sebastião do Rio Preto,3164803,410.7422879192882
Jordânia,3136504,411.0694237247874
Oratórios,3145851,411.5701410093727
Dom Viçoso,3122801,411.67970056371803
Martins Soares,3140530,411.90965558647065
Reduto,3154150,411.9885971126641
Pedra do Anta,3148806,412.01392891423086
Ipiaçu,3131406,412.0572747720439
Cipotânea,3116308,412.06728773156635
Santo Antônio do Jacinto,3160306,412.2154916102501
São Sebastião da Vargem Alegre,3164431,412.2571988613346
Diogo de Vasconcelos,3121704,412.26014126377106
Diamantina,3121605,412.40538800465714
Mata Verde,3140555,412.6565672119776
Januária,3135209,412.81624278601555
Santa Maria do Salto,3158102,413.0613130405359
Espírito Santo do Dourado,3124401,413.1519623045519
Joanésia,3136108,413.4241198294536
Córrego Danta,3119807,414.12955285799296
Chapada do Norte,3116100,414.3416247901233
Ibituruna,3130002,414.7213432887595
Natalândia,3144375,414.77352972160656
São Roque de Minas,3164308,415.0444966881971
Virginópolis,3171808,415.0746379037312
Paula Cândido,3148301,415.139580380424
Conceição das Pedras,3117207,415.2656759179663
Dom Cavati,3122504,415.4697037837459
Caraí,3113008,415.5307092378391
Bom Jesus da Penha,3107604,416.0705061545524
Jequitibá,3135704,416.7824836891864
Carangola,3113305,416.8761060931676
Senhora do Porto,3166105,416.95065498020915
Alvarenga,3102209,417.06126855640946
Pedro Teixeira,3149408,417.461650108784
Dom Bosco,3122470,418.4187568719857
Água Boa,3100609,418.54550800688526
Ibiraci,3129707,418.78904968080553
Novorizonte,3145372,419.4720256984851
Manhumirim,3139508,419.5235542761553
Oliveira Fortes,3145703,419.8034653818929
Rio Espera,3155207,419.84847994680246
Bicas,3106903,420.0314501174579
Dores do Turvo,3123304,420.13537616781434
Conceição da Barra de Minas,3115201,420.13877182910176
Amparo do Serra,3102506,420.23613437813253
Durandé,3123528,420.25341357684306
Cedro do Abaeté,3115607,420.5028709348226
Orizânia,3145877,420.8451171240753
Divisópolis,3122454,421.76090119047933
Wenceslau Braz,3172202,422.6307587409857
São Sebastião do Anta,3164472,423.33801524585795
São Domingos das Dores,3160959,423.66525634581274
São Gonçalo do Abaeté,3161700,423.68289503306505
Monte Sião,3143401,423.6869085069262
São Félix de Minas,3161056,423.7110961876024
Bonfinópolis de Minas,3108206,423.8296184638712
São Miguel do Anta,3163805,424.45525951699267
Lontra,3138658,424.62233356967613
Vargem Bonita,3170602,424.6677553232986
Caiana,3110103,424.96456994921493
Berizal,3106655,425.23588256158115
Quartel Geral,3153707,425.699441184006
Itutinga,3134509,426.43790487953993
José Raydan,3136553,426.6085999036029
Consolação,3118502,426.6166869183046
Ladainha,3137007,427.3266433435041
Sem-Peixe,3165560,427.61161234358815
Doresópolis,3123403,427.91360524647183
Caputira,3112901,428.3384585699675
Cascalho Rico,3115003,429.12079775533573
Materlândia,3140605,429.1931445297754
Cantagalo,3112059,429.2049809185529
Ouro Verde de Minas,3146206,429.570971865468
Santa Cruz de Salinas,3157377,429.6942997374889
Nova Serrana,3145208,429.73324320881454
Gurinhatã,3129103,429.8857680472968
Santa Cruz de Minas,3157336,430.0227087562899
Jenipapo de Minas,3135456,430.2267940132966
Urucuia,3170529,430.5586799189987
Pirajuba,3150703,430.6179941134131
Itaipé,3132305,431.75778535241943
Tocos do Moji,3169059,431.82191806756566
Cajuri,3110202,432.08439442922713
Taparuba,3168051,432.11376425367837
Piedade de Caratinga,3150158,432.3630182494129
Japonvar,3135357,432.4136707782319
Boa Esperança,3107109,432.69044836761987
Camacho,3110400,432.748559245282
Estrela do Indaiá,3124708,433.1276317553345
São Gonçalo do Rio Abaixo,3161908,433.86842830478486
Comercinho,3117009,434.1371237479178
Turvolândia,3169802,434.19164512395446
Senador José Bento,3165800,435.386221847314
Olaria,3145406,435.8161447103156
Sabará,3156700,435.9142085117908
Miravânia,3142254,436.18624635606955
Grupiara,3127909,437.7016361850235
Padre Carvalho,3146255,438.33657778960446
Santo Antônio do Itambé,3160207,438.4507064819117
Santo Antônio do Retiro,3160454,439.08478784138384
São Geraldo da Piedade,3161601,439.23263916044857
Chapada Gaúcha,3116159,439.77154806028426
Vieiras,3171402,439.8070551203002
Santana do Manhuaçu,3158904,440.21135450456086
Claro dos Poções,3116506,440.57361034102007
Senador Modestino Gonçalves,3165909,440.7699660875446
Grão Mogol,3127800,441.2179525699322
Piau,3150109,441.3033788251379
Cordislândia,3119005,441.3843895877417
Perdizes,3149804,441.58411869153156
Luislândia,3138682,442.57707154906393
Santa Helena de Minas,3157658,443.72665839555
Lagoa dos Patos,3137304,444.04953201648743
Cachoeira de Pajeú,3102704,444.29536475189354
Veredinha,3171071,444.3573329631709
Santa Rosa da Serra,3159704,444.7073584113058
Paulistas,3148400,444.99500142832375
Córrego Novo,3120003,445.04102203831616
Juvenília,3136959,445.74564312543487
Serra Azul de Minas,3166501,445.8979064759465
Estiva,3124500,446.18050625275845
Santa Margarida,3157906,446.8136315244584
Itaobim,3133303,447.2554660026751
Sericita,3166303,447.5266550720761
Vermelho Novo,3171154,447.6524734408053
Formoso,3126208,448.9842893225167
Uruana de Minas,3170479,449.7636074297652
Montezuma,3143450,450.0682276157274
Ibiracatu,3129657,450.4879131438559
Santa Cruz do Escalvado,3157401,450.68861030232085
Ponto Chique,3152131,450.7039097386464
Teixeiras,3168507,451.06231797764815
Vargem Grande do Rio Pardo,3170651,451.44014893971297
Pintópolis,3150570,451.66355217132707
Fronteira dos Vales,3127057,451.84210604176593
Cônego Marinho,3117836,452.3893626290047
Umburatiba,3170305,453.0882235287273
Riacho dos Machados,3154507,453.4216211211815
Alvorada de Minas,3102407,453.86838846301106
Três Corações,3169307,453.94573653059
Monjolos,3142502,454.0610707647252
Campo Azul,3111150,455.46901805211314
Careaçu,3113602,455.559906332032
Monte Formoso,3143153,455.7570863854247
Frutal,3127107,457.06639742864587
Douradoquara,3123502,457.94474637304245
Jampruca,3135076,457.99430720379723
