COD_MUN,ANO,VINCULOS_MEDIA
3114501,2023,3945.75
3114501,2024,4072.0
3114501,2025,4101.833333333333
3114550,2007,1520.5833333333333
3114550,2008,1648.9166666666667
3114550,2009,1673.0833333333333
3114550,2010,1726.4166666666667
3114550,2011,1748.3333333333333
3114550,2012,1844.8333333333333
3114550,2013,1804.5
3114550,2014,1773.5
3114550,2015,1802.75
3114550,2016,1822.0833333333333
3114550,2017,1790.8333333333333
3114550,2018,1737.5
3114550,2019,1734.5833333333333
3114550,2020,1786.3333333333333
3114550,2021,1902.4166666666667
3114550,2022,2083.4166666666665
3114550,2023,2100.0
3114550,2024,2203.25
3114550,2025,2150.9166666666665
3114600,2007,485.5
3114600,2008,495.25
3114600,2009,491.3333333333333
3114600,2010,505.9166666666667
3114600,2011,518.4166666666666
3114600,2012,533.75
3114600,2013,543.5833333333334
3114600,2014,560.9166666666666
3114600,2015,564.75
3114600,2016,561.3333333333334
3114600,2017,568.5
3114600,2018,585.4166666666666
3114600,2019,618.1666666666666
3114600,2020,648.5
3114600,2021,703.6666666666666
3114600,2022,752.25
3114600,2023,801.25
3114600,2024,796.4166666666666
3114600,2025,763.0833333333334
3114709,2007,382.5833333333333
3114709,2008,421.4166666666667
3114709,2009,423.4166666666667
3114709,2010,417.5
3114709,2011,419.8333333333333
3114709,2012,411.1666666666667
3114709,2013,401.5
3114709,2014,396.1666666666667
3114709,2015,393.8333333333333
3114709,2016,399.4166666666667
3114709,2017,411.5833333333333
3114709,2018,409.0833333333333
3114709,2019,402.0833333333333
3114709,2020,397.25
3114709,2021,387.6666666666667
3114709,2022,411.4166666666667
3114709,2023,412.25
3114709,2024,425.0833333333333
3114709,2025,422.1666666666667
3114808,2007,354.75
3114808,2008,358.5833333333333
3114808,2009,355.75
3114808,2010,369.5833333333333
3114808,2011,384.8333333333333
3114808,2012,386.5
3114808,2013,408.0833333333333
3114808,2014,417.0
3114808,2015,424.1666666666667
3114808,2016,430.6666666666667
3114808,2017,434.9166666666667
3114808,2018,457.6666666666667
3114808,2019,472.3333333333333
3114808,2020,475.5
3114808,2021,486.6666666666667
3114808,2022,509.5
3114808,2023,535.25
3114808,2024,543.25
3114808,2025,545.5833333333334
3114907,2007,319.0
3114907,2008,314.5
3114907,2009,288.25
3114907,2010,288.0833333333333
3114907,2011,289.0
3114907,2012,290.0
3114907,2013,303.4166666666667
3114907,2014,316.3333333333333
3114907,2015,311.8333333333333
3114907,2016,306.5
3114907,2017,333.0833333333333
3114907,2018,316.75
3114907,2019,341.1666666666667
3114907,2020,342.3333333333333
3114907,2021,348.0833333333333
3114907,2022,364.25
3114907,2023,379.6666666666667
3114907,2024,393.8333333333333
3114907,2025,380.3333333333333
3115003,2007,387.9166666666667
3115003,2008,389.1666666666667
3115003,2009,396.0833333333333
3115003,2010,439.0
3115003,2011,476.3333333333333
3115003,2012,473.8333333333333
3115003,2013,569.0
3115003,2014,572.75
3115003,2015,571.4166666666666
3115003,2016,537.75
3115003,2017,567.0
3115003,2018,580.0
3115003,2019,460.5833333333333
3115003,2020,491.0
3115003,2021,524.5833333333334
3115003,2022,608.8333333333334
3115003,2023,647.5
3115003,2024,799.6666666666666
3115003,2025,938.25
3115102,2007,2332.9166666666665
3115102,2008,2426.1666666666665
3115102,2009,2475.9166666666665
3115102,2010,2651.0
3115102,2011,2773.5833333333335
3115102,2012,2821.0833333333335
3115102,2013,2730.5833333333335
3115102,2014,2753.0
3115102,2015,2731.3333333333335
3115102,2016,2552.75
3115102,2017,2576.6666666666665
3115102,2018,2558.1666666666665
3115102,2019,2583.1666666666665
3115102,2020,2524.4166666666665
3115102,2021,2708.0833333333335
3115102,2022,2804.75
3115102,2023,2980.0833333333335
3115102,2024,3054.0833333333335
3115102,2025,2981.0
3115201,2007,230.41666666666666
3115201,2008,230.75
3115201,2009,237.58333333333334
3115201,2010,261.75
3115201,2011,303.0833333333333
3115201,2012,325.6666666666667
3115201,2013,316.4166666666667
3115201,2014,309.4166666666667
3115201,2015,303.8333333333333
3115201,2016,289.5
3115201,2017,288.4166666666667
3115201,2018,284.3333333333333
3115201,2019,295.0
3115201,2020,290.5833333333333
3115201,2021,292.4166666666667
3115201,2022,317.1666666666667
3115201,2023,323.8333333333333
3115201,2024,319.0
3115201,2025,320.4166666666667
3115300,2007,14503.25
3115300,2008,15527.166666666666
3115300,2009,15621.166666666666
3115300,2010,16291.25
3115300,2011,16868.083333333332
3115300,2012,17197.75
3115300,2013,17299.833333333332
3115300,2014,17339.25
3115300,2015,17419.416666666668
3115300,2016,17304.916666666668
3115300,2017,17307.416666666668
3115300,2018,17159.0
3115300,2019,16979.166666666668
3115300,2020,16485.5
3115300,2021,17025.833333333332
3115300,2022,17877.416666666668
3115300,2023,18072.0
3115300,2024,18502.75
3115300,2025,18813.583333333332
3115359,2007,549.1666666666666
3115359,2008,838.25
3115359,2009,519.1666666666666
3115359,2010,483.25
3115359,2011,543.75
3115359,2012,570.25
3115359,2013,574.8333333333334
3115359,2014,566.5
3115359,2015,517.8333333333334
3115359,2016,521.4166666666666
3115359,2017,505.5833333333333
3115359,2018,547.0
3115359,2019,589.0833333333334
3115359,2020,647.3333333333334
3115359,2021,662.5
3115359,2022,694.9166666666666
3115359,2023,955.4166666666666
3115359,2024,886.6666666666666
3115359,2025,758.5
3115409,2007,222.5
3115409,2008,237.75
3115409,2009,247.0
3115409,2010,248.08333333333334
3115409,2011,253.66666666666666
3115409,2012,261.25
3115409,2013,268.5833333333333
3115409,2014,277.0
3115409,2015,271.5
3115409,2016,273.4166666666667
3115409,2017,274.6666666666667
3115409,2018,269.5
3115409,2019,256.0
3115409,2020,296.5833333333333
3115409,2021,375.1666666666667
3115409,2022,365.9166666666667
3115409,2023,362.25
3115409,2024,356.9166666666667
3115409,2025,354.8333333333333
3115458,2007,406.8333333333333
3115458,2008,438.4166666666667
3115458,2009,458.5
3115458,2010,482.5
3115458,2011,517.4166666666666
3115458,2012,517.25
3115458,2013,517.75
3115458,2014,538.5833333333334
3115458,2015,554.5833333333334
3115458,2016,552.4166666666666
3115458,2017,550.6666666666666
3115458,2018,552.25
3115458,2019,595.4166666666666
3115458,2020,607.9166666666666
3115458,2021,642.0833333333334
3115458,2022,646.0833333333334
3115458,2023,689.4166666666666
3115458,2024,722.5
3115458,2025,749.5833333333334
3115474,2007,226.91666666666666
3115474,2008,229.0
3115474,2009,238.83333333333334
3115474,2010,278.0833333333333
3115474,2011,254.16666666666666
3115474,2012,249.16666666666666
3115474,2013,250.33333333333334
3115474,2014,249.33333333333334
3115474,2015,256.1666666666667
3115474,2016,256.6666666666667
3115474,2017,257.8333333333333
3115474,2018,254.16666666666666
3115474,2019,259.5
3115474,2020,259.75
3115474,2021,249.83333333333334
3115474,2022,256.4166666666667
3115474,2023,257.75
3115474,2024,263.25
3115474,2025,271.0
3115508,2007,3173.5833333333335
3115508,2008,3237.75
3115508,2009,3231.8333333333335
3115508,2010,3310.25
3115508,2011,3423.5
3115508,2012,3487.25
3115508,2013,3529.5
3115508,2014,3563.5833333333335
3115508,2015,3452.5833333333335
3115508,2016,3341.8333333333335
3115508,2017,3365.4166666666665
3115508,2018,3369.1666666666665
3115508,2019,3423.5833333333335
3115508,2020,3243.25
3115508,2021,3256.5833333333335
3115508,2022,3381.0
3115508,2023,3447.0
3115508,2024,3501.1666666666665
3115508,2025,3568.4166666666665
3115607,2007,141.58333333333334
3115607,2008,142.5
3115607,2009,144.66666666666666
3115607,2010,149.33333333333334
3115607,2011,149.41666666666666
3115607,2012,151.75
3115607,2013,157.91666666666666
3115607,2014,159.83333333333334
3115607,2015,155.75
3115607,2016,157.75
3115607,2017,157.0
3115607,2018,160.91666666666666
3115607,2019,163.5
3115607,2020,161.58333333333334
3115607,2021,160.08333333333334
3115607,2022,170.83333333333334
3115607,2023,167.66666666666666
3115607,2024,162.5
3115607,2025,163.91666666666666
3115706,2007,441.0
3115706,2008,443.0
3115706,2009,439.5
3115706,2010,443.0
3115706,2011,468.8333333333333
3115706,2012,496.25
3115706,2013,506.8333333333333
3115706,2014,533.4166666666666
3115706,2015,567.0
3115706,2016,569.0833333333334
3115706,2017,562.9166666666666
3115706,2018,558.4166666666666
3115706,2019,558.3333333333334
3115706,2020,550.0833333333334
3115706,2021,549.5
3115706,2022,568.0833333333334
3115706,2023,589.3333333333334
3115706,2024,603.25
3115706,2025,620.1666666666666
3115805,2007,921.9166666666666
3115805,2008,876.6666666666666
3115805,2009,966.4166666666666
3115805,2010,1004.1666666666666
3115805,2011,1057.9166666666667
3115805,2012,1102.1666666666667
3115805,2013,1132.4166666666667
3115805,2014,1107.75
3115805,2015,1064.5
3115805,2016,1039.0
3115805,2017,1081.6666666666667
3115805,2018,1085.8333333333333
3115805,2019,1106.3333333333333
3115805,2020,1117.5
3115805,2021,1128.4166666666667
3115805,2022,1226.5833333333333
3115805,2023,1304.9166666666667
3115805,2024,1406.5
3115805,2025,1429.5
3115904,2007,262.75
3115904,2008,249.75
3115904,2009,237.5
3115904,2010,214.5
3115904,2011,197.08333333333334
3115904,2012,221.75
3115904,2013,236.33333333333334
3115904,2014,227.83333333333334
3115904,2015,229.75
3115904,2016,225.58333333333334
3115904,2017,231.91666666666666
3115904,2018,231.33333333333334
3115904,2019,246.58333333333334
3115904,2020,260.5833333333333
3115904,2021,252.08333333333334
3115904,2022,261.1666666666667
3115904,2023,247.83333333333334
3115904,2024,259.0833333333333
3115904,2025,266.1666666666667
3116001,2007,283.9166666666667
3116001,2008,293.6666666666667
3116001,2009,295.1666666666667
3116001,2010,299.9166666666667
3116001,2011,292.5
3116001,2012,294.0833333333333
3116001,2013,307.5833333333333
3116001,2014,323.1666666666667
3116001,2015,335.0
3116001,2016,325.9166666666667
3116001,2017,336.5
3116001,2018,343.1666666666667
3116001,2019,355.9166666666667
3116001,2020,354.6666666666667
3116001,2021,375.5833333333333
3116001,2022,388.0833333333333
3116001,2023,383.4166666666667
3116001,2024,386.0
3116001,2025,399.9166666666667
3116100,2007,558.8333333333334
3116100,2008,562.25
3116100,2009,550.4166666666666
3116100,2010,598.1666666666666
3116100,2011,610.5
3116100,2012,635.8333333333334
3116100,2013,630.4166666666666
3116100,2014,737.4166666666666
3116100,2015,668.75
3116100,2016,685.0833333333334
3116100,2017,697.5
3116100,2018,685.0833333333334
3116100,2019,681.3333333333334
3116100,2020,673.9166666666666
3116100,2021,682.0833333333334
3116100,2022,682.25
3116100,2023,696.75
3116100,2024,706.75
3116100,2025,698.6666666666666
3116159,2007,420.75
3116159,2008,465.25
3116159,2009,509.5
3116159,2010,521.25
3116159,2011,518.75
3116159,2012,562.8333333333334
3116159,2013,534.9166666666666
3116159,2014,553.9166666666666
3116159,2015,607.0
3116159,2016,601.6666666666666
3116159,2017,677.6666666666666
3116159,2018,728.3333333333334
3116159,2019,749.3333333333334
3116159,2020,766.8333333333334
3116159,2021,920.0
3116159,2022,1075.0
3116159,2023,1101.5
3116159,2024,1146.9166666666667
3116159,2025,1146.5
3116209,2007,318.25
3116209,2008,339.5
3116209,2009,423.75
3116209,2010,843.1666666666666
3116209,2011,582.8333333333334
3116209,2012,587.6666666666666
3116209,2013,627.75
3116209,2014,626.25
3116209,2015,673.6666666666666
3116209,2016,642.0833333333334
3116209,2017,636.4166666666666
3116209,2018,613.0
3116209,2019,612.0
3116209,2020,587.8333333333334
3116209,2021,448.6666666666667
3116209,2022,433.0833333333333
3116209,2023,463.3333333333333
3116209,2024,473.8333333333333
3116209,2025,463.4166666666667
3116308,2007,212.5
3116308,2008,209.83333333333334
3116308,2009,209.66666666666666
3116308,2010,219.91666666666666
3116308,2011,225.91666666666666
3116308,2012,233.33333333333334
3116308,2013,245.16666666666666
3116308,2014,253.25
3116308,2015,242.41666666666666
3116308,2016,238.16666666666666
3116308,2017,244.08333333333334
3116308,2018,251.91666666666666
3116308,2019,256.9166666666667
3116308,2020,266.75
3116308,2021,284.0833333333333
3116308,2022,325.8333333333333
3116308,2023,377.5
3116308,2024,478.75
3116308,2025,449.0
3116407,2007,505.4166666666667
3116407,2008,538.6666666666666
3116407,2009,525.8333333333334
3116407,2010,638.6666666666666
3116407,2011,627.9166666666666
3116407,2012,549.0833333333334
3116407,2013,551.1666666666666
3116407,2014,549.6666666666666
3116407,2015,570.6666666666666
3116407,2016,583.0
3116407,2017,634.0833333333334
3116407,2018,595.4166666666666
3116407,2019,626.6666666666666
3116407,2020,545.4166666666666
3116407,2021,647.25
3116407,2022,754.5833333333334
3116407,2023,756.6666666666666
3116407,2024,781.1666666666666
3116407,2025,754.25
3116506,2007,646.25
3116506,2008,680.5833333333334
3116506,2009,662.75
3116506,2010,835.25
3116506,2011,797.75
3116506,2012,687.1666666666666
3116506,2013,597.9166666666666
3116506,2014,634.0833333333334
3116506,2015,581.25
3116506,2016,526.9166666666666
3116506,2017,523.0
3116506,2018,556.9166666666666
3116506,2019,520.6666666666666
3116506,2020,523.4166666666666
3116506,2021,568.75
3116506,2022,567.75
3116506,2023,576.9166666666666
3116506,2024,579.5833333333334
3116506,2025,594.8333333333334
3116605,2007,6667.333333333333
3116605,2008,7106.75
3116605,2009,7220.083333333333
3116605,2010,7849.416666666667
3116605,2011,8312.666666666666
3116605,2012,8407.416666666666
3116605,2013,8737.916666666666
3116605,2014,9179.916666666666
3116605,2015,9327.166666666666
3116605,2016,9125.333333333334
3116605,2017,9420.0
3116605,2018,9922.833333333334
3116605,2019,10281.0
3116605,2020,10736.416666666666
3116605,2021,11704.75
3116605,2022,12163.166666666666
3116605,2023,12580.166666666666
3116605,2024,13140.166666666666
3116605,2025,13321.0
3116704,2007,617.0
3116704,2008,655.3333333333334
3116704,2009,696.4166666666666
3116704,2010,712.1666666666666
3116704,2011,759.1666666666666
3116704,2012,816.3333333333334
3116704,2013,864.4166666666666
3116704,2014,970.3333333333334
3116704,2015,1025.6666666666667
3116704,2016,1049.25
3116704,2017,1048.5833333333333
3116704,2018,1063.6666666666667
3116704,2019,1049.8333333333333
3116704,2020,1029.4166666666667
3116704,2021,1083.5833333333333
3116704,2022,1104.25
3116704,2023,1097.75
3116704,2024,1149.4166666666667
3116704,2025,1187.8333333333333
3116803,2007,365.1666666666667
3116803,2008,377.5
3116803,2009,403.9166666666667
3116803,2010,413.0
3116803,2011,445.6666666666667
3116803,2012,445.25
3116803,2013,452.8333333333333
3116803,2014,480.25
3116803,2015,511.6666666666667
3116803,2016,538.0833333333334
3116803,2017,554.4166666666666
3116803,2018,543.5
3116803,2019,544.1666666666666
3116803,2020,545.4166666666666
3116803,2021,560.4166666666666
3116803,2022,556.1666666666666
3116803,2023,552.5
3116803,2024,568.4166666666666
3116803,2025,584.1666666666666
3116902,2007,1616.75
3116902,2008,1488.0833333333333
3116902,2009,1516.4166666666667
3116902,2010,1721.3333333333333
3116902,2011,1466.5
3116902,2012,2027.4166666666667
3116902,2013,1577.1666666666667
3116902,2014,1762.5833333333333
3116902,2015,1905.3333333333333
3116902,2016,2134.5
3116902,2017,2430.1666666666665
3116902,2018,2389.0833333333335
3116902,2019,2752.0
3116902,2020,2039.4166666666667
3116902,2021,2273.1666666666665
3116902,2022,2348.5833333333335
3116902,2023,2809.75
3116902,2024,2490.0
3116902,2025,1683.75
3117009,2007,443.75
3117009,2008,452.0833333333333
3117009,2009,457.0
3117009,2010,465.4166666666667
3117009,2011,487.25
3117009,2012,497.4166666666667
3117009,2013,514.0
3117009,2014,526.9166666666666
3117009,2015,528.5
3117009,2016,519.0833333333334
3117009,2017,517.1666666666666
3117009,2018,523.25
3117009,2019,512.75
3117009,2020,503.4166666666667
3117009,2021,506.75
3117009,2022,507.5
3117009,2023,509.5833333333333
3117009,2024,503.9166666666667
3117009,2025,499.0
3117108,2007,1119.5833333333333
3117108,2008,1165.5
3117108,2009,1036.4166666666667
3117108,2010,1224.9166666666667
3117108,2011,1348.5
3117108,2012,1312.6666666666667
3117108,2013,1370.5
3117108,2014,1359.3333333333333
3117108,2015,1409.0833333333333
3117108,2016,1371.5
3117108,2017,1300.1666666666667
3117108,2018,1249.5833333333333
3117108,2019,1262.5833333333333
3117108,2020,1235.75
3117108,2021,1299.25
3117108,2022,1353.9166666666667
3117108,2023,1370.25
3117108,2024,1361.3333333333333
3117108,2025,1398.4166666666667
3117207,2007,337.1666666666667
3117207,2008,333.1666666666667
3117207,2009,308.9166666666667
3117207,2010,315.5
3117207,2011,317.5
3117207,2012,326.25
3117207,2013,351.1666666666667
3117207,2014,352.8333333333333
3117207,2015,350.4166666666667
3117207,2016,350.1666666666667
3117207,2017,352.9166666666667
3117207,2018,356.1666666666667
3117207,2019,361.75
3117207,2020,355.3333333333333
3117207,2021,350.8333333333333
3117207,2022,356.25
3117207,2023,368.1666666666667
3117207,2024,361.5
3117207,2025,354.1666666666667
3117306,2007,5770.083333333333
3117306,2008,5242.333333333333
3117306,2009,4312.166666666667
3117306,2010,4438.333333333333
3117306,2011,4454.0
3117306,2012,4471.166666666667
3117306,2013,3963.3333333333335
3117306,2014,3822.5833333333335
3117306,2015,3480.75
3117306,2016,3342.25
3117306,2017,3370.5
3117306,2018,3562.75
3117306,2019,3804.3333333333335
3117306,2020,4075.4166666666665
3117306,2021,4336.666666666667
3117306,2022,4917.0
3117306,2023,5209.916666666667
3117306,2024,5590.916666666667
3117306,2025,5850.0
3117405,2007,257.0833333333333
3117405,2008,265.3333333333333
3117405,2009,261.75
3117405,2010,270.3333333333333
3117405,2011,273.1666666666667
3117405,2012,302.5
3117405,2013,280.5833333333333
3117405,2014,283.5833333333333
3117405,2015,273.6666666666667
3117405,2016,270.8333333333333
3117405,2017,290.0
3117405,2018,319.0
3117405,2019,320.75
3117405,2020,326.3333333333333
3117405,2021,308.4166666666667
3117405,2022,295.8333333333333
3117405,2023,211.33333333333334
3117405,2024,194.75
3117405,2025,190.5
3117504,2007,1050.1666666666667
3117504,2008,1123.5
3117504,2009,1418.9166666666667
3117504,2010,1883.0833333333333
3117504,2011,2322.1666666666665
3117504,2012,2858.8333333333335
3117504,2013,3944.0
3117504,2014,3826.5
3117504,2015,3467.4166666666665
3117504,2016,3123.8333333333335
3117504,2017,3273.3333333333335
3117504,2018,3589.8333333333335
3117504,2019,3053.0
3117504,2020,3447.0
3117504,2021,4019.5833333333335
3117504,2022,4097.666666666667
3117504,2023,4198.916666666667
3117504,2024,6226.0
3117504,2025,6340.083333333333
3117603,2007,1235.5
3117603,2008,1384.6666666666667
3117603,2009,1474.4166666666667
3117603,2010,1541.5
3117603,2011,1641.9166666666667
3117603,2012,1489.6666666666667
3117603,2013,1542.5833333333333
3117603,2014,1730.0833333333333
3117603,2015,1693.9166666666667
3117603,2016,1691.25
3117603,2017,1676.25
3117603,2018,1671.75
3117603,2019,1737.5833333333333
3117603,2020,1781.3333333333333
3117603,2021,2025.0
3117603,2022,2140.9166666666665
3117603,2023,2070.0
3117603,2024,1976.9166666666667
3117603,2025,1998.6666666666667
3117702,2007,2263.5
3117702,2008,2211.3333333333335
3117702,2009,2232.0833333333335
3117702,2010,2281.6666666666665
3117702,2011,2533.5833333333335
3117702,2012,2533.3333333333335
3117702,2013,2657.4166666666665
3117702,2014,2607.25
3117702,2015,2725.5
3117702,2016,2776.0833333333335
3117702,2017,2815.0833333333335
3117702,2018,2738.5833333333335
3117702,2019,2853.9166666666665
3117702,2020,2656.4166666666665
3117702,2021,2756.6666666666665
3117702,2022,2763.0833333333335
3117702,2023,2789.6666666666665
3117702,2024,2695.8333333333335
3117702,2025,2509.75
3117801,2007,1481.0
3117801,2008,1557.8333333333333
3117801,2009,1569.3333333333333
3117801,2010,2188.5833333333335
3117801,2011,2465.0
3117801,2012,2435.5833333333335
3117801,2013,2382.5833333333335
3117801,2014,2246.8333333333335
3117801,2015,2124.1666666666665
3117801,2016,2135.3333333333335
3117801,2017,2265.75
3117801,2018,2338.8333333333335
3117801,2019,2160.3333333333335
3117801,2020,2239.0
3117801,2021,2592.25
3117801,2022,2697.3333333333335
3117801,2023,2599.9166666666665
3117801,2024,2451.0
3117801,2025,2549.25
3117836,2007,157.83333333333334
3117836,2008,161.33333333333334
3117836,2009,164.58333333333334
3117836,2010,296.0833333333333
3117836,2011,361.5
3117836,2012,309.9166666666667
3117836,2013,321.25
3117836,2014,328.1666666666667
3117836,2015,329.9166666666667
3117836,2016,331.8333333333333
3117836,2017,333.1666666666667
3117836,2018,336.5833333333333
3117836,2019,342.5
3117836,2020,343.1666666666667
3117836,2021,362.8333333333333
3117836,2022,375.3333333333333
3117836,2023,377.5833333333333
3117836,2024,376.25
3117836,2025,374.8333333333333
3117876,2007,2141.5
3117876,2008,2425.0
3117876,2009,2658.6666666666665
3117876,2010,3008.4166666666665
3117876,2011,3457.0833333333335
3117876,2012,3890.5
3117876,2013,3947.9166666666665
3117876,2014,4104.583333333333
3117876,2015,4354.166666666667
3117876,2016,4172.083333333333
3117876,2017,4291.833333333333
3117876,2018,4578.166666666667
3117876,2019,4752.25
3117876,2020,4102.916666666667
3117876,2021,4194.416666666667
3117876,2022,4904.75
3117876,2023,5392.083333333333
3117876,2024,5633.333333333333
3117876,2025,5954.583333333333
3117900,2007,1139.25
3117900,2008,1161.1666666666667
3117900,2009,1232.25
3117900,2010,1346.9166666666667
3117900,2011,1351.4166666666667
3117900,2012,1327.0833333333333
3117900,2013,1347.8333333333333
3117900,2014,1342.5
3117900,2015,1322.5833333333333
3117900,2016,1289.1666666666667
3117900,2017,1315.3333333333333
3117900,2018,1276.6666666666667
3117900,2019,1255.8333333333333
3117900,2020,1237.3333333333333
3117900,2021,1355.3333333333333
3117900,2022,1431.1666666666667
3117900,2023,1436.8333333333333
3117900,2024,1574.8333333333333
3117900,2025,1643.5833333333333
3118007,2007,8939.333333333334
3118007,2008,10608.0
3118007,2009,10527.0
3118007,2010,11184.833333333334
3118007,2011,12473.083333333334
3118007,2012,13540.083333333334
3118007,2013,14677.25
3118007,2014,15340.25
3118007,2015,15607.333333333334
3118007,2016,14622.083333333334
3118007,2017,14717.416666666666
3118007,2018,14193.333333333334
3118007,2019,14261.916666666666
3118007,2020,14551.666666666666
3118007,2021,16113.5
3118007,2022,16998.916666666668
3118007,2023,17927.75
3118007,2024,19189.583333333332
3118007,2025,19674.166666666668
3118106,2007,250.0
3118106,2008,256.4166666666667
3118106,2009,254.33333333333334
3118106,2010,254.66666666666666
3118106,2011,269.25
3118106,2012,270.25
3118106,2013,285.5833333333333
3118106,2014,287.0
3118106,2015,305.5833333333333
3118106,2016,313.75
3118106,2017,308.5833333333333
3118106,2018,312.8333333333333
3118106,2019,312.4166666666667
3118106,2020,313.1666666666667
3118106,2021,320.75
3118106,2022,335.0
3118106,2023,353.5
3118106,2024,383.5833333333333
3118106,2025,357.75
3118205,2007,1536.4166666666667
3118205,2008,1690.6666666666667
3118205,2009,1624.1666666666667
3118205,2010,1834.75
3118205,2011,1589.8333333333333
3118205,2012,2049.0833333333335
3118205,2013,2196.9166666666665
3118205,2014,2069.3333333333335
3118205,2015,1913.1666666666667
3118205,2016,1953.3333333333333
3118205,2017,1955.5
3118205,2018,1950.6666666666667
3118205,2019,1941.75
3118205,2020,1978.9166666666667
3118205,2021,2046.6666666666667
3118205,2022,2116.6666666666665
3118205,2023,2141.3333333333335
3118205,2024,2082.3333333333335
3118205,2025,2076.0833333333335
3118304,2007,15190.0
3118304,2008,15983.666666666666
3118304,2009,16584.666666666668
3118304,2010,17872.5
3118304,2011,18944.416666666668
3118304,2012,19871.0
3118304,2013,21006.333333333332
3118304,2014,21498.416666666668
3118304,2015,21408.166666666668
3118304,2016,20721.75
3118304,2017,20128.583333333332
3118304,2018,20181.666666666668
3118304,2019,20744.75
3118304,2020,20800.333333333332
3118304,2021,22052.5
3118304,2022,23673.333333333332
3118304,2023,24822.666666666668
3118304,2024,25536.75
3118304,2025,25775.916666666668
3118403,2007,1876.5833333333333
3118403,2008,1870.75
3118403,2009,1830.4166666666667
3118403,2010,1859.6666666666667
3118403,2011,1897.75
3118403,2012,1975.0833333333333
3118403,2013,2036.6666666666667
3118403,2014,2093.0
3118403,2015,2145.5
3118403,2016,2089.25
3118403,2017,2023.25
3118403,2018,2000.0
3118403,2019,2050.5
3118403,2020,2068.3333333333335
3118403,2021,2188.0
3118403,2022,2926.5833333333335
3118403,2023,3382.75
3118403,2024,2545.0
3118403,2025,2553.1666666666665
3118502,2007,124.0
3118502,2008,122.66666666666667
3118502,2009,123.75
3118502,2010,123.91666666666667
3118502,2011,129.25
3118502,2012,129.16666666666666
3118502,2013,129.83333333333334
3118502,2014,135.25
3118502,2015,138.5
3118502,2016,141.25
3118502,2017,141.25
3118502,2018,132.75
3118502,2019,134.91666666666666
3118502,2020,139.08333333333334
3118502,2021,144.66666666666666
3118502,2022,160.41666666666666
3118502,2023,160.41666666666666
3118502,2024,134.25
3118502,2025,116.91666666666667
3118601,2007,159471.75
3118601,2008,168469.58333333334
3118601,2009,168431.5
3118601,2010,182844.5
3118601,2011,194221.33333333334
3118601,2012,203205.91666666666
3118601,2013,210442.5
3118601,2014,210383.41666666666
3118601,2015,200686.66666666666
3118601,2016,189322.33333333334
3118601,2017,185023.75
3118601,2018,185592.58333333334
3118601,2019,189874.08333333334
3118601,2020,190760.08333333334
3118601,2021,201810.25
3118601,2022,210894.25
3118601,2023,218946.66666666666
3118601,2024,227636.08333333334
3118601,2025,229959.58333333334
3118700,2007,1285.3333333333333
3118700,2008,1303.6666666666667
3118700,2009,1269.75
3118700,2010,1221.75
3118700,2011,1362.0833333333333
3118700,2012,1327.4166666666667
3118700,2013,1357.0
3118700,2014,1316.1666666666667
3118700,2015,1376.25
3118700,2016,1438.6666666666667
3118700,2017,1411.25
3118700,2018,1469.4166666666667
3118700,2019,1467.5
3118700,2020,1466.8333333333333
3118700,2021,1517.1666666666667
3118700,2022,1550.1666666666667
3118700,2023,1546.1666666666667
3118700,2024,1567.6666666666667
3118700,2025,1549.1666666666667
3118809,2007,957.6666666666666
3118809,2008,987.4166666666666
3118809,2009,945.8333333333334
3118809,2010,1089.1666666666667
3118809,2011,1149.4166666666667
3118809,2012,1178.0
3118809,2013,1147.5833333333333
3118809,2014,1165.5
3118809,2015,1212.0
3118809,2016,1189.3333333333333
3118809,2017,1132.3333333333333
3118809,2018,1165.0833333333333
3118809,2019,1196.0833333333333
3118809,2020,1169.4166666666667
3118809,2021,1482.8333333333333
3118809,2022,1567.0
3118809,2023,1460.0833333333333
3118809,2024,1428.75
3118809,2025,1409.75
3118908,2007,550.9166666666666
3118908,2008,628.3333333333334
3118908,2009,593.75
3118908,2010,547.8333333333334
3118908,2011,559.5
3118908,2012,575.75
3118908,2013,589.5
3118908,2014,604.0833333333334
3118908,2015,610.8333333333334
3118908,2016,627.5
3118908,2017,670.9166666666666
3118908,2018,721.6666666666666
3118908,2019,720.1666666666666
3118908,2020,706.4166666666666
3118908,2021,821.0
3118908,2022,874.25
3118908,2023,896.0
3118908,2024,916.75
3118908,2025,928.25
3119005,2007,428.6666666666667
3119005,2008,492.6666666666667
3119005,2009,447.3333333333333
3119005,2010,503.6666666666667
3119005,2011,566.5
3119005,2012,599.75
3119005,2013,591.9166666666666
3119005,2014,578.5
3119005,2015,586.3333333333334
3119005,2016,590.0833333333334
3119005,2017,588.6666666666666
3119005,2018,569.9166666666666
3119005,2019,526.3333333333334
3119005,2020,516.1666666666666
3119005,2021,542.75
3119005,2022,533.0
3119005,2023,493.5833333333333
3119005,2024,467.0
3119005,2025,487.75
3119104,2007,1813.25
3119104,2008,1875.8333333333333
3119104,2009,1904.5
3119104,2010,1965.5833333333333
3119104,2011,2079.0
3119104,2012,2176.0833333333335
3119104,2013,2223.25
3119104,2014,2319.9166666666665
3119104,2015,2338.9166666666665
3119104,2016,2271.4166666666665
